TimeStamp,FrameNumber,T10.PosX,T10.PosY,T10.PosZ,SACR.PosX,SACR.PosY,SACR.PosZ,NAVE.PosX,NAVE.PosY,NAVE.PosZ,XYPH.PosX,XYPH.PosY,XYPH.PosZ,STRN.PosX,STRN.PosY,STRN.PosZ,NAVE.PosX,NAVE.PosY,NAVE.PosZ,XYPH.PosX,XYPH.PosY,XYPH.PosZ,STRN.PosX,STRN.PosY,STRN.PosZ,LASIS.PosX,LASIS.PosY,LASIS.PosZ,RASIS.PosX,RASIS.PosY,RASIS.PosZ,LPSIS.PosX,LPSIS.PosY,LPSIS.PosZ,RPSIS.PosX,RPSIS.PosY,RPSIS.PosZ,LGTRO.PosX,LGTRO.PosY,LGTRO.PosZ,FLTHI.PosX,FLTHI.PosY,FLTHI.PosZ,LLEK.PosX,LLEK.PosY,LLEK.PosZ,LATI.PosX,LATI.PosY,LATI.PosZ,LLM.PosX,LLM.PosY,LLM.PosZ,LHEE.PosX,LHEE.PosY,LHEE.PosZ,LTOE.PosX,LTOE.PosY,LTOE.PosZ,LMT5.PosX,LMT5.PosY,LMT5.PosZ,RGTRO.PosX,RGTRO.PosY,RGTRO.PosZ,FRTHI.PosX,FRTHI.PosY,FRTHI.PosZ,RLEK.PosX,RLEK.PosY,RLEK.PosZ,RATI.PosX,RATI.PosY,RATI.PosZ,RLM.PosX,RLM.PosY,RLM.PosZ,RHEE.PosX,RHEE.PosY,RHEE.PosZ,RTOE.PosX,RTOE.PosY,RTOE.PosZ,RMT5.PosX,RMT5.PosY,RMT5.PosZ,FP1.CopX,FP1.CopY,FP1.CopZ,FP1.ForX,FP1.ForY,FP1.ForZ,FP1.MomX,FP1.MomY,FP1.MomZ,FP2.CopX,FP2.CopY,FP2.CopZ,FP2.ForX,FP2.ForY,FP2.ForZ,FP2.MomX,FP2.MomY,FP2.MomZ
0.00000,    1    0.02817    1.24457   -0.03804    0.03436    1.05597   -0.04670    0.02076    1.12508   -0.28129    0.00644    1.27730   -0.26567    0.00272    1.43294   -0.25094    0.02076    1.12508   -0.28129    0.00644    1.27730   -0.26567    0.00272    1.43294   -0.25094   -0.09827    1.05330   -0.23811    0.16331    1.04633   -0.24043   -0.01727    1.07721   -0.05101    0.07284    1.08064   -0.05517   -0.15831    0.97632   -0.18430   -0.15001    0.75560   -0.24049   -0.11712    0.56268   -0.28160   -0.11740    0.26776   -0.29996   -0.09966    0.10661   -0.34019   -0.03869    0.05838   -0.27679   -0.05651    0.05832   -0.56811   -0.14153    0.04316   -0.46125    0.21616    0.97469   -0.15418    0.20240    0.69274   -0.09539    0.18324    0.55756   -0.05017    0.19434    0.43533    0.04969    0.16111    0.17057    0.20347    0.10695    0.15481    0.29309    0.10316    0.04500    0.03232    0.19315    0.04178    0.14034   -0.07088    0.00000   -0.44422   30.35370  494.87381   41.48771  219.83148  -13.84498  -35.07607    0.13260    0.00000    0.07133    2.84405  310.20361  -70.88222  -22.12848   18.12095   41.13361
0.02844,    3    0.02364    1.24769   -0.04212    0.02965    1.05991   -0.05121    0.01503    1.12936   -0.28548    0.00159    1.28184   -0.26959   -0.00198    1.43746   -0.25410    0.01503    1.12936   -0.28548    0.00159    1.28184   -0.26959   -0.00198    1.43746   -0.25410   -0.10437    1.05782   -0.24241    0.15697    1.04976   -0.24525   -0.02189    1.08120   -0.05575    0.06832    1.08452   -0.05978   -0.16354    0.98037   -0.18798   -0.15286    0.75827   -0.24114   -0.11973    0.56454   -0.27878   -0.11784    0.26907   -0.28992   -0.09903    0.10655   -0.32545   -0.03936    0.05779   -0.26101   -0.05597    0.05690   -0.55327   -0.14186    0.04369   -0.44626    0.21250    0.97676   -0.16026    0.20079    0.69356   -0.10769    0.18448    0.55747   -0.06532    0.19514    0.43979    0.04101    0.16225    0.18130    0.20463    0.10715    0.17374    0.29373    0.10309    0.04468    0.04672    0.19300    0.04645    0.15279   -0.07462    0.00000   -0.44454   34.87558  539.00946   55.55884  239.61241   -3.02970  -40.21847    0.11404    0.00000    0.06487    7.41526  183.75337  -36.04171  -11.91929    0.46806   20.95439
0.04819,    5    0.01892    1.25061   -0.04573    0.02486    1.06346   -0.05500    0.00909    1.13307   -0.28898   -0.00332    1.28591   -0.27299   -0.00671    1.44149   -0.25697    0.00909    1.13307   -0.28898   -0.00332    1.28591   -0.27299   -0.00671    1.44149   -0.25697   -0.11025    1.06130   -0.24633    0.15047    1.05301   -0.24881   -0.02678    1.08481   -0.05993    0.06349    1.08810   -0.06344   -0.16856    0.98335   -0.19120   -0.15714    0.75958   -0.23952   -0.12255    0.56553   -0.27392   -0.11774    0.26968   -0.27820   -0.09854    0.10644   -0.31024   -0.03912    0.05731   -0.24558   -0.05575    0.05606   -0.53802   -0.14184    0.04369   -0.43080    0.20840    0.97845   -0.16432    0.20006    0.69340   -0.12242    0.18669    0.55642   -0.08409    0.19631    0.44333    0.02807    0.16344    0.19323    0.20332    0.10706    0.19571    0.29163    0.10357    0.04453    0.05983    0.19254    0.05340    0.16477   -0.07935    0.00000   -0.40187   34.13352  586.83051   56.80960  235.83206  -13.96738  -46.56349    0.10260    0.00000    0.09420    3.61861  116.12138  -13.55374  -10.93845    8.38013   11.91387
0.06496,    7    0.01398    1.25304   -0.04871    0.01986    1.06623   -0.05811    0.00409    1.13575   -0.29185   -0.00785    1.28916   -0.27592   -0.01136    1.44479   -0.25945    0.00409    1.13575   -0.29185   -0.00785    1.28916   -0.27592   -0.01136    1.44479   -0.25945   -0.11508    1.06372   -0.25011    0.14534    1.05574   -0.25145   -0.03170    1.08777   -0.06350    0.05868    1.09077   -0.06649   -0.17339    0.98586   -0.19402   -0.16134    0.76078   -0.23740   -0.12546    0.56614   -0.26758   -0.11761    0.26998   -0.26548   -0.09822    0.10619   -0.29500   -0.03868    0.05727   -0.23058   -0.05563    0.05565   -0.52281   -0.14188    0.04343   -0.41547    0.20211    0.98052   -0.17052    0.19884    0.69237   -0.13795    0.18796    0.55437   -0.10443    0.19758    0.44578    0.01156    0.16435    0.20663    0.19949    0.10676    0.21846    0.28578    0.10491    0.04441    0.07054    0.19227    0.06334    0.17496   -0.06950    0.00000   -0.40966   22.40952  606.16504   64.00152  248.32172  -19.50631  -42.13027    0.13487    0.00000    0.01333    3.89620   77.56462   -4.52688   -1.03417    5.60210   10.46131
0.08205,    9    0.00896    1.25494   -0.05114    0.01505    1.06808   -0.06041    0.00090    1.13736   -0.29416   -0.01186    1.29152   -0.27826   -0.01574    1.44724   -0.26149    0.00090    1.13736   -0.29416   -0.01186    1.29152   -0.27826   -0.01574    1.44724   -0.26149   -0.11892    1.06557   -0.25342    0.14122    1.05744   -0.25300   -0.03642    1.09002   -0.06635    0.05400    1.09233   -0.06868   -0.17789    0.98835   -0.19660   -0.16458    0.76212   -0.23558   -0.12838    0.56654   -0.26060   -0.11855    0.27013   -0.25279   -0.09832    0.10646   -0.28006   -0.03857    0.05703   -0.21530   -0.05566    0.05524   -0.50756   -0.14178    0.04342   -0.40015    0.19760    0.98130   -0.17368    0.19734    0.69094   -0.15445    0.18912    0.55217   -0.12626    0.19917    0.44783   -0.00691    0.16417    0.22079    0.19276    0.10572    0.24266    0.27511    0.10612    0.04419    0.08007    0.19156    0.07656    0.18240   -0.07474    0.00000   -0.37888   46.68653  650.91760   50.08673  246.62158   -4.41422  -48.64909    0.12211    0.00000    0.10192   16.35020   46.11564    6.55874   -4.69989    1.43929    5.63096
0.09895,   10    0.00661    1.25560   -0.05218    0.01265    1.06867   -0.06123   -0.00012    1.13779   -0.29506   -0.01372    1.29236   -0.27918   -0.01779    1.44810   -0.26234   -0.00012    1.13779   -0.29506   -0.01372    1.29236   -0.27918   -0.01779    1.44810   -0.26234   -0.12058    1.06637   -0.25487    0.13934    1.05788   -0.25340   -0.03878    1.09093   -0.06735    0.05183    1.09275   -0.06950   -0.17994    0.98943   -0.19783   -0.16603    0.76278   -0.23472   -0.12988    0.56676   -0.25711   -0.11948    0.27013   -0.24659   -0.09836    0.10627   -0.27241   -0.03861    0.05687   -0.20766   -0.05565    0.05512   -0.50002   -0.14166    0.04306   -0.39267    0.19556    0.98127   -0.17490    0.19665    0.69022   -0.16283    0.18949    0.55126   -0.13738    0.20000    0.44878   -0.01670    0.16381    0.22798    0.18849    0.10493    0.25506    0.26780    0.10715    0.04395    0.08376    0.19085    0.08381    0.18489   -0.07713    0.00000   -0.37166   37.43795  680.22022   51.96288  252.80711  -14.66986  -52.46323    0.06019    0.00000    0.18136   15.58555   34.19980   14.31867   -6.20260    3.34352    2.05851
0.11597,   12    0.00204    1.25661   -0.05381    0.00819    1.06942   -0.06254   -0.00152    1.13824   -0.29642   -0.01708    1.29350   -0.28055   -0.02162    1.44932   -0.26353   -0.00152    1.13824   -0.29642   -0.01708    1.29350   -0.28055   -0.02162    1.44932   -0.26353   -0.12359    1.06769   -0.25731    0.13606    1.05839   -0.25387   -0.04310    1.09235   -0.06909    0.04745    1.09320   -0.07044   -0.18365    0.99134   -0.20025   -0.16890    0.76392   -0.23293   -0.13293    0.56698   -0.24964   -0.12213    0.27024   -0.23462   -0.09881    0.10610   -0.25705   -0.03881    0.05653   -0.19226   -0.05572    0.05479   -0.48460   -0.14194    0.04290   -0.37733    0.19174    0.98084   -0.17684    0.19491    0.68923   -0.17916    0.18964    0.55007   -0.15947    0.20109    0.45040   -0.03721    0.16233    0.24219    0.17777    0.10254    0.27898    0.24947    0.10962    0.04232    0.08908    0.18925    0.09985    0.18634   -0.07655    0.00000   -0.37028   44.31156  718.56311   47.89789  266.06705  -20.95228  -55.00264    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.14550,   15   -0.00424    1.25755   -0.05503    0.00204    1.07003   -0.06344   -0.00408    1.13854   -0.29751   -0.02128    1.29434   -0.28140   -0.02632    1.45024   -0.26417   -0.00408    1.13854   -0.29751   -0.02128    1.29434   -0.28140   -0.02632    1.45024   -0.26417   -0.12783    1.06888   -0.26000    0.13177    1.05884   -0.25339   -0.04893    1.09373   -0.07075    0.04178    1.09339   -0.07108   -0.18876    0.99333   -0.20298   -0.17250    0.76506   -0.22903   -0.13711    0.56718   -0.23740   -0.12583    0.27007   -0.21615   -0.09940    0.10567   -0.23398   -0.03909    0.05633   -0.16921   -0.05565    0.05412   -0.46184   -0.14232    0.04222   -0.35424    0.18651    0.98013   -0.17869    0.19241    0.68936   -0.20225    0.18881    0.54994   -0.19179    0.20129    0.45318   -0.06904    0.15913    0.25982    0.15818    0.09603    0.29911    0.22629    0.11215    0.04711    0.08217    0.18854    0.11885    0.17522   -0.08195    0.00000   -0.34832   53.89636  770.17304   28.82369  268.26895  -24.43522  -63.11641    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.16467,   17   -0.00802    1.25800   -0.05500   -0.00156    1.07037   -0.06370   -0.00654    1.13919   -0.29778   -0.02374    1.29474   -0.28117   -0.02886    1.45058   -0.26388   -0.00654    1.13919   -0.29778   -0.02374    1.29474   -0.28117   -0.02886    1.45058   -0.26388   -0.13060    1.06957   -0.26113    0.12927    1.05945   -0.25279   -0.05248    1.09428   -0.07132    0.03813    1.09365   -0.07091   -0.19166    0.99413   -0.20407   -0.17460    0.76546   -0.22569   -0.13920    0.56711   -0.22852   -0.12720    0.27008   -0.20218   -0.09943    0.10522   -0.21871   -0.03918    0.05642   -0.15406   -0.05567    0.05358   -0.44685   -0.14240    0.04190   -0.33884    0.18357    0.98011   -0.17925    0.19072    0.69054   -0.21615    0.18762    0.55161   -0.21184    0.20019    0.45690   -0.08857    0.15599    0.26856    0.14221    0.09312    0.30535    0.21223    0.11265    0.05687    0.06206    0.18872    0.12849    0.15566   -0.08988    0.00000   -0.32491   67.82332  805.59387   32.88869  261.74329  -19.11832  -72.40414    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.18208,   19   -0.01166    1.25851   -0.05455   -0.00498    1.07072   -0.06363   -0.00923    1.14036   -0.29773   -0.02598    1.29528   -0.28055   -0.03100    1.45109   -0.26308   -0.00923    1.14036   -0.29773   -0.02598    1.29528   -0.28055   -0.03100    1.45109   -0.26308   -0.13345    1.07023   -0.26170    0.12665    1.06078   -0.25221   -0.05583    1.09472   -0.07152    0.03482    1.09397   -0.07066   -0.19400    0.99440   -0.20450   -0.17640    0.76553   -0.22182   -0.14057    0.56708   -0.21894   -0.12733    0.27014   -0.18794   -0.09891    0.10528   -0.20375   -0.03890    0.05650   -0.13882   -0.05562    0.05297   -0.43177   -0.14225    0.04160   -0.32340    0.18118    0.98106   -0.17957    0.18912    0.69294   -0.22851    0.18625    0.55479   -0.23020    0.19787    0.46130   -0.10711    0.15300    0.27292    0.12317    0.09083    0.30588    0.19624    0.11217    0.06342    0.03674    0.18909    0.13362    0.13081   -0.08917    0.00000   -0.32840   62.90337  811.50482   38.82983  266.49649  -22.22870  -72.36047    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
