TimeStamp	FrameNumber	T10.PosX	T10.PosY	T10.PosZ	SACR.PosX	SACR.PosY	SACR.PosZ	NAVE.PosX	NAVE.PosY	NAVE.PosZ	XYPH.PosX	XYPH.PosY	XYPH.PosZ	STRN.PosX	STRN.PosY	STRN.PosZ	NAVE.PosX	NAVE.PosY	NAVE.PosZ	XYPH.PosX	XYPH.PosY	XYPH.PosZ	STRN.PosX	STRN.PosY	STRN.PosZ	LASIS.PosX	LASIS.PosY	LASIS.PosZ	RASIS.PosX	RASIS.PosY	RASIS.PosZ	LPSIS.PosX	LPSIS.PosY	LPSIS.PosZ	RPSIS.PosX	RPSIS.PosY	RPSIS.PosZ	LGTRO.PosX	LGTRO.PosY	LGTRO.PosZ	FLTHI.PosX	FLTHI.PosY	FLTHI.PosZ	LLEK.PosX	LLEK.PosY	LLEK.PosZ	LATI.PosX	LATI.PosY	LATI.PosZ	LLM.PosX	LLM.PosY	LLM.PosZ	LHEE.PosX	LHEE.PosY	LHEE.PosZ	LTOE.PosX	LTOE.PosY	LTOE.PosZ	LMT5.PosX	LMT5.PosY	LMT5.PosZ	RGTRO.PosX	RGTRO.PosY	RGTRO.PosZ	FRTHI.PosX	FRTHI.PosY	FRTHI.PosZ	RLEK.PosX	RLEK.PosY	RLEK.PosZ	RATI.PosX	RATI.PosY	RATI.PosZ	RLM.PosX	RLM.PosY	RLM.PosZ	RHEE.PosX	RHEE.PosY	RHEE.PosZ	RTOE.PosX	RTOE.PosY	RTOE.PosZ	RMT5.PosX	RMT5.PosY	RMT5.PosZ	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
0.00000	    1   -0.03490    1.18363   -0.06454   -0.02731    0.97464   -0.03941   -0.03299    1.00867   -0.29884   -0.01182    1.19464   -0.28175   -0.01219    1.33834   -0.26344   -0.03299    1.00867   -0.29884   -0.01182    1.19464   -0.28175   -0.01219    1.33834   -0.26344   -0.14749    0.96642   -0.22845    0.08993    0.97380   -0.22700   -0.06835    0.99835   -0.04505    0.01101    0.98721   -0.04563   -0.20788    0.94225   -0.14038   -0.18691    0.68399   -0.09530   -0.14844    0.54205   -0.04359   -0.12357    0.30129    0.07843   -0.08600    0.13202    0.12804   -0.02995    0.11579    0.20424   -0.07130    0.05655   -0.05448   -0.14646    0.03152    0.02934    0.15055    0.92948   -0.17077    0.15884    0.62617   -0.28612    0.14121    0.53068   -0.32475    0.16087    0.38553   -0.36618    0.14161    0.13964   -0.50407    0.08336    0.07649   -0.46292    0.10547    0.22045   -0.71070    0.18235    0.13698   -0.65282   -0.09808    0.00000   -0.02353   63.89903  777.14868  -96.44196   18.28725  -14.80677  -76.22002    0.33817    0.00000    1.17372   -3.42209    8.00054  -24.25058   -9.39044    2.13260    2.70552
0.00695	    2   -0.03334    1.17958   -0.06453   -0.02572    0.97066   -0.03991   -0.03271    1.00449   -0.29949   -0.01095    1.19051   -0.28178   -0.01102    1.33417   -0.26327   -0.03271    1.00449   -0.29949   -0.01095    1.19051   -0.28178   -0.01102    1.33417   -0.26327   -0.14732    0.96289   -0.22854    0.08994    0.96949   -0.22810   -0.06673    0.99433   -0.04540    0.01254    0.98294   -0.04596   -0.20746    0.93937   -0.14000   -0.18723    0.68194   -0.09279   -0.14849    0.54084   -0.03895   -0.12364    0.30242    0.08809   -0.08618    0.13398    0.14110   -0.03026    0.11850    0.21774   -0.07126    0.05635   -0.03928   -0.14663    0.03139    0.04419    0.15127    0.92437   -0.17225    0.16140    0.62052   -0.28314    0.14198    0.52610   -0.32424    0.16050    0.38123   -0.36659    0.13994    0.14006   -0.51321    0.08087    0.07597   -0.47503    0.10501    0.22962   -0.71675    0.18064    0.14263   -0.66230   -0.10147    0.00000   -0.03053   59.54139  837.56879 -130.52536   25.56722  -40.81789  -84.99026    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.02394	    3   -0.03175    1.17577   -0.06473   -0.02408    0.96662   -0.04032   -0.03232    1.00050   -0.30010   -0.01002    1.18651   -0.28193   -0.00973    1.33013   -0.26327   -0.03232    1.00050   -0.30010   -0.01002    1.18651   -0.28193   -0.00973    1.33013   -0.26327   -0.14713    0.95954   -0.22877    0.09017    0.96554   -0.22904   -0.06519    0.99020   -0.04590    0.01398    0.97872   -0.04607   -0.20686    0.93671   -0.13967   -0.18746    0.68000   -0.09063   -0.14849    0.53952   -0.03500   -0.12398    0.30365    0.09714   -0.08672    0.13621    0.15392   -0.03095    0.12159    0.23113   -0.07122    0.05605   -0.02399   -0.14689    0.03111    0.05908    0.15220    0.91999   -0.17362    0.16242    0.61658   -0.28477    0.14254    0.52249   -0.32533    0.16015    0.37653   -0.36669    0.13866    0.13752   -0.51802    0.07734    0.07362   -0.48188    0.10702    0.23442   -0.71812    0.17821    0.14173   -0.66761   -0.09866    0.00000    0.00109   59.25348  861.83997 -132.40150   -0.94182  -22.65237  -85.03149    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.06080	    4   -0.03032    1.17234   -0.06507   -0.02247    0.96264   -0.04090   -0.03177    0.99680   -0.30075   -0.00902    1.18278   -0.28222   -0.00842    1.32635   -0.26342   -0.03177    0.99680   -0.30075   -0.00902    1.18278   -0.28222   -0.00842    1.32635   -0.26342   -0.14675    0.95632   -0.22917    0.09095    0.96223   -0.22985   -0.06375    0.98621   -0.04651    0.01525    0.97472   -0.04628   -0.20614    0.93407   -0.13971   -0.18772    0.67813   -0.08880   -0.14872    0.53809   -0.03159   -0.12459    0.30492    0.10555   -0.08769    0.13865    0.16639   -0.03206    0.12499    0.24434   -0.07123    0.05581   -0.00863   -0.14720    0.03076    0.07383    0.15330    0.91659   -0.17469    0.16190    0.61479   -0.28978    0.14270    0.51988   -0.32785    0.15950    0.37259   -0.36758    0.13683    0.13222   -0.51826    0.07309    0.06983   -0.48333    0.11011    0.23306   -0.71659    0.17646    0.13579   -0.66844   -0.09696    0.00000    0.03370   53.39824  884.15967 -150.85033  -29.80085  -25.13143  -85.72327    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.06360	    5   -0.02916    1.16929   -0.06568   -0.02110    0.95891   -0.04172   -0.03112    0.99350   -0.30147   -0.00792    1.17939   -0.28269   -0.00700    1.32291   -0.26378   -0.03112    0.99350   -0.30147   -0.00792    1.17939   -0.28269   -0.00700    1.32291   -0.26378   -0.14628    0.95321   -0.22994    0.09238    0.95970   -0.23081   -0.06247    0.98244   -0.04740    0.01633    0.97107   -0.04698   -0.20530    0.93140   -0.14010   -0.18744    0.67624   -0.08730   -0.14915    0.53664   -0.02869   -0.12545    0.30628    0.11329   -0.08902    0.14128    0.17855   -0.03346    0.12880    0.25708   -0.07130    0.05557    0.00675   -0.14760    0.03035    0.08844    0.15424    0.91420   -0.17540    0.16041    0.61408   -0.29596    0.14238    0.51877   -0.33214    0.15854    0.36957   -0.36969    0.13445    0.12568   -0.51462    0.06906    0.06546   -0.47950    0.11240    0.22489   -0.71433    0.17560    0.12642   -0.66451   -0.10313    0.00000    0.03828   68.18703  914.86890 -171.33164  -35.01959  -44.00442  -94.34956    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.06951	    6   -0.02819    1.16646   -0.06660   -0.01995    0.95566   -0.04289   -0.03032    0.99075   -0.30237   -0.00659    1.17645   -0.28337   -0.00553    1.31996   -0.26432   -0.03032    0.99075   -0.30237   -0.00659    1.17645   -0.28337   -0.00553    1.31996   -0.26432   -0.14558    0.95017   -0.23111    0.09418    0.95791   -0.23206   -0.06149    0.97912   -0.04863    0.01719    0.96781   -0.04828   -0.20419    0.92852   -0.14107   -0.18692    0.67436   -0.08628   -0.14953    0.53523   -0.02641   -0.12632    0.30772    0.12046   -0.09049    0.14424    0.19022   -0.03493    0.13309    0.26933   -0.07140    0.05532    0.02207   -0.14806    0.03004    0.10300    0.15497    0.91268   -0.17616    0.15915    0.61410   -0.30261    0.14133    0.51864   -0.33786    0.15751    0.36714   -0.37259    0.13213    0.11917   -0.50789    0.06630    0.06035   -0.47147    0.11245    0.21135   -0.71122    0.17557    0.11553   -0.65648   -0.10062    0.00000    0.05129   64.32607  897.85870 -188.52968  -46.04819  -36.39108  -90.34618    0.43932    0.00000   -6.97398   -2.12225    2.46256   30.06895   17.17384   -8.67650    1.08185
0.07330	    7   -0.02735    1.16383   -0.06793   -0.01893    0.95311   -0.04469   -0.02919    0.98869   -0.30366   -0.00502    1.17401   -0.28431   -0.00385    1.31750   -0.26505   -0.02919    0.98869   -0.30366   -0.00502    1.17401   -0.28431   -0.00385    1.31750   -0.26505   -0.14470    0.94728   -0.23279    0.09613    0.95653   -0.23374   -0.06064    0.97649   -0.05028    0.01792    0.96506   -0.05008   -0.20288    0.92561   -0.14245   -0.18616    0.67256   -0.08572   -0.14970    0.53386   -0.02489   -0.12714    0.30931    0.12699   -0.09196    0.14748    0.20148   -0.03632    0.13808    0.28109   -0.07148    0.05502    0.03737   -0.14849    0.02979    0.11743    0.15560    0.91140   -0.17732    0.15854    0.61442   -0.30973    0.13962    0.51851   -0.34443    0.15629    0.36495   -0.37538    0.12990    0.11357   -0.49927    0.06459    0.06210   -0.46009    0.11202    0.19450   -0.71010    0.17597    0.10487   -0.64675   -0.09749    0.00000    0.06674   69.04314  879.61963 -184.62103  -58.70221   -6.55374  -85.75871    0.04591    0.00000   -0.54928   -0.84223   48.41227  -30.58522   26.59192   -4.07087    2.22237
0.07713	    8   -0.02653    1.16134   -0.06973   -0.01791    0.95143   -0.04703   -0.02754    0.98725   -0.30551   -0.00313    1.17209   -0.28567   -0.00195    1.31555   -0.26595   -0.02754    0.98725   -0.30551   -0.00313    1.17209   -0.28567   -0.00195    1.31555   -0.26595   -0.14359    0.94467   -0.23489    0.09793    0.95542   -0.23585   -0.05962    0.97457   -0.05246    0.01867    0.96288   -0.05239   -0.20157    0.92287   -0.14428   -0.18535    0.67087   -0.08581   -0.14973    0.53243   -0.02426   -0.12780    0.31110    0.13294   -0.09332    0.15119    0.21215   -0.03753    0.14379    0.29189   -0.07142    0.05474    0.05267   -0.14877    0.02957    0.13194    0.15637    0.91019   -0.17928    0.15769    0.61440   -0.31663    0.13769    0.51837   -0.35143    0.15475    0.36275   -0.37779    0.12782    0.10839   -0.48999    0.06203    0.06225   -0.45017    0.11170    0.17928   -0.70695    0.17595    0.09446   -0.63733   -0.10149    0.00000    0.09899   49.28989  861.21313 -219.32982  -85.24676  -42.71598  -87.40638    0.07937    0.00000   -0.42447   30.72201  139.49730  -95.04018   59.21245   26.93626   11.07245
0.08134	    9   -0.02566    1.15895   -0.07166   -0.01668    0.95044   -0.04984   -0.02546    0.98630   -0.30791   -0.00107    1.17071   -0.28738    0.00012    1.31409   -0.26707   -0.02546    0.98630   -0.30791   -0.00107    1.17071   -0.28738    0.00012    1.31409   -0.26707   -0.14226    0.94243   -0.23727    0.09946    0.95456   -0.23843   -0.05858    0.97336   -0.05501    0.01964    0.96133   -0.05499   -0.20030    0.92054   -0.14632   -0.18448    0.66931   -0.08644   -0.14967    0.53096   -0.02451   -0.12838    0.31311    0.13837   -0.09457    0.15519    0.22217   -0.03855    0.15043    0.30187   -0.07125    0.05445    0.06795   -0.14890    0.02945    0.14636    0.15742    0.90895   -0.18215    0.15663    0.61419   -0.32324    0.13594    0.51834   -0.35795    0.15354    0.36054   -0.37960    0.12491    0.10425   -0.48255    0.05908    0.06322   -0.44117    0.10946    0.16395   -0.70340    0.17543    0.08565   -0.62779   -0.10151    0.00000    0.11652   61.85064  801.26935 -234.02634  -93.36170  -32.53817  -81.33697    0.07577    0.00000   -0.43554   23.65529  212.36482    4.41366   92.49293   -0.55816   16.09029
0.08743	   10   -0.02462    1.15684   -0.07384   -0.01522    0.94986   -0.05295   -0.02320    0.98571   -0.31068    0.00127    1.16992   -0.28952    0.00238    1.31310   -0.26842   -0.02320    0.98571   -0.31068    0.00127    1.16992   -0.28952    0.00238    1.31310   -0.26842   -0.14082    0.94059   -0.23989    0.10057    0.95391   -0.24146   -0.05731    0.97268   -0.05799    0.02085    0.96050   -0.05781   -0.19912    0.91864   -0.14851   -0.18353    0.66776   -0.08765   -0.14969    0.52937   -0.02572   -0.12885    0.31539    0.14293   -0.09582    0.15958    0.23134   -0.03944    0.15788    0.31068   -0.07102    0.05422    0.08309   -0.14891    0.02946    0.16061    0.15884    0.90796   -0.18600    0.15537    0.61384   -0.32875    0.13527    0.51848   -0.36291    0.15275    0.35903   -0.38129    0.12266    0.10256   -0.47644    0.05627    0.06513   -0.43217    0.10529    0.14618   -0.70172    0.17344    0.07728   -0.61887   -0.09625    0.00000    0.11524   54.04949  722.17242 -169.45549  -83.22013   -7.91617  -69.50869    0.06121    0.00000   -0.53391   10.91695  237.87334   18.34987  127.00200   -5.76996   14.56123
