TimeStamp,FrameNumber,T10.PosX,T10.PosY,T10.PosZ,SACR.PosX,SACR.PosY,SACR.PosZ,NAVE.PosX,NAVE.PosY,NAVE.PosZ,XYPH.PosX,XYPH.PosY,XYPH.PosZ,STRN.PosX,STRN.PosY,STRN.PosZ,NAVE.PosX,NAVE.PosY,NAVE.PosZ,XYPH.PosX,XYPH.PosY,XYPH.PosZ,STRN.PosX,STRN.PosY,STRN.PosZ,LASIS.PosX,LASIS.PosY,LASIS.PosZ,RASIS.PosX,RASIS.PosY,RASIS.PosZ,LPSIS.PosX,LPSIS.PosY,LPSIS.PosZ,RPSIS.PosX,RPSIS.PosY,RPSIS.PosZ,LGTRO.PosX,LGTRO.PosY,LGTRO.PosZ,FLTHI.PosX,FLTHI.PosY,FLTHI.PosZ,LLEK.PosX,LLEK.PosY,LLEK.PosZ,LATI.PosX,LATI.PosY,LATI.PosZ,LLM.PosX,LLM.PosY,LLM.PosZ,LHEE.PosX,LHEE.PosY,LHEE.PosZ,LTOE.PosX,LTOE.PosY,LTOE.PosZ,LMT5.PosX,LMT5.PosY,LMT5.PosZ,RGTRO.PosX,RGTRO.PosY,RGTRO.PosZ,FRTHI.PosX,FRTHI.PosY,FRTHI.PosZ,RLEK.PosX,RLEK.PosY,RLEK.PosZ,RATI.PosX,RATI.PosY,RATI.PosZ,RLM.PosX,RLM.PosY,RLM.PosZ,RHEE.PosX,RHEE.PosY,RHEE.PosZ,RTOE.PosX,RTOE.PosY,RTOE.PosZ,RMT5.PosX,RMT5.PosY,RMT5.PosZ,FP1.CopX,FP1.CopY,FP1.CopZ,FP1.ForX,FP1.ForY,FP1.ForZ,FP1.MomX,FP1.MomY,FP1.MomZ,FP2.CopX,FP2.CopY,FP2.CopZ,FP2.ForX,FP2.ForY,FP2.ForZ,FP2.MomX,FP2.MomY,FP2.MomZ
0.00000,    1    0.01579    1.24285   -0.01919    0.03190    1.05694   -0.02848    0.00516    1.13108   -0.25666    0.00065    1.28278   -0.24438    0.00551    1.43920   -0.22510    0.00516    1.13108   -0.25666    0.00065    1.28278   -0.24438    0.00551    1.43920   -0.22510   -0.11246    1.04560   -0.21244    0.14264    1.06549   -0.23022   -0.02066    1.07502   -0.03258    0.06904    1.08396   -0.03937   -0.16358    0.96052   -0.14211   -0.17396    0.73517   -0.14016   -0.16532    0.54367   -0.12516   -0.14303    0.35919    0.10116   -0.11862    0.23685    0.21563   -0.04941    0.26073    0.28827   -0.07216    0.04043    0.12412   -0.15303    0.09437    0.21247    0.21000    0.99079   -0.17167    0.18514    0.69646   -0.22496    0.15796    0.55614   -0.23934    0.17336    0.40144   -0.23364    0.12906    0.10615   -0.25196    0.07095    0.05930   -0.18233    0.08006    0.06750   -0.47762    0.16607    0.03648   -0.36683   -0.17061    0.00000    0.17268   10.36478   15.45524   -8.85567   -2.66883    4.06536   -2.63688    0.10634    0.00000   -0.33799  -52.18023  692.47028   59.92807  234.05037    4.67321   73.63668
0.01692,    3    0.02134    1.24433   -0.01862    0.03925    1.05657   -0.02880    0.00468    1.13098   -0.25470    0.00234    1.28306   -0.24370    0.00764    1.43974   -0.22515    0.00468    1.13098   -0.25470    0.00234    1.28306   -0.24370    0.00764    1.43974   -0.22515   -0.11164    1.04607   -0.20868    0.14493    1.06593   -0.23179   -0.01505    1.07473   -0.03036    0.07437    1.08468   -0.03854   -0.16043    0.96082   -0.13911   -0.17269    0.73557   -0.15170   -0.16636    0.54452   -0.14804   -0.14437    0.36889    0.08126   -0.11774    0.25184    0.19920   -0.05038    0.28809    0.26505   -0.07378    0.03751    0.13298   -0.15274    0.11316    0.21007    0.21298    0.99184   -0.17284    0.18684    0.69656   -0.21679    0.16004    0.55575   -0.22657    0.17474    0.40096   -0.21750    0.12873    0.10586   -0.23227    0.07104    0.05901   -0.16228    0.07993    0.06559   -0.45785    0.16636    0.03610   -0.34677    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000    0.10001    0.00000   -0.32030  -39.06459  734.88263   60.87827  235.38463    3.94865   73.49702
0.03389,    4    0.02403    1.24496   -0.01804    0.04183    1.05647   -0.02783    0.00418    1.13077   -0.25375    0.00298    1.28298   -0.24321    0.00844    1.43981   -0.22493    0.00418    1.13077   -0.25375    0.00298    1.28298   -0.24321    0.00844    1.43981   -0.22493   -0.11146    1.04623   -0.20673    0.14565    1.06603   -0.23192   -0.01229    1.07441   -0.02915    0.07674    1.08482   -0.03785   -0.15927    0.96099   -0.13745   -0.17190    0.73631   -0.15707   -0.16651    0.54575   -0.15884   -0.14480    0.37336    0.07099   -0.11802    0.25910    0.19115   -0.04992    0.29731    0.25457   -0.07415    0.03745    0.13507   -0.15291    0.12076    0.20624    0.21431    0.99231   -0.17308    0.18745    0.69677   -0.21262    0.16101    0.55558   -0.22006    0.17540    0.40079   -0.20929    0.12869    0.10577   -0.22236    0.07109    0.05893   -0.15225    0.08000    0.06483   -0.44792    0.16652    0.03583   -0.33668    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000    0.10824    0.00000   -0.30991  -61.49591  773.60278   47.73389  239.74754   -4.94881   83.73167
0.06366,    7    0.03164    1.24672   -0.01574    0.04746    1.05708   -0.02490    0.00418    1.13058   -0.25133    0.00414    1.28269   -0.24088    0.01038    1.44003   -0.22352    0.00418    1.13058   -0.25133    0.00414    1.28269   -0.24088    0.01038    1.44003   -0.22352   -0.10987    1.04757   -0.20148    0.14653    1.06613   -0.22928   -0.00658    1.07450   -0.02539    0.08196    1.08582   -0.03520   -0.15614    0.96186   -0.13402   -0.16954    0.73959   -0.17145   -0.16625    0.55150   -0.18910   -0.14496    0.38604    0.04172   -0.11754    0.27535    0.16594   -0.04955    0.31247    0.23014   -0.07601    0.05333    0.11046   -0.15479    0.13756    0.18079    0.21773    0.99371   -0.17211    0.18936    0.69724   -0.19987    0.16364    0.55537   -0.20049    0.17733    0.40069   -0.18525    0.12867    0.10544   -0.19204    0.07136    0.05883   -0.12148    0.08015    0.06298   -0.41730    0.16710    0.03522   -0.30594    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000    0.10383    0.00000   -0.28364  -58.08317  807.63892   36.96501  229.08296   -2.89009   83.85684
0.08109,    9    0.03562    1.24798   -0.01386    0.04936    1.05833   -0.02262    0.00640    1.13152   -0.24963    0.00501    1.28316   -0.23888    0.01138    1.44051   -0.22200    0.00640    1.13152   -0.24963    0.00501    1.28316   -0.23888    0.01138    1.44051   -0.22200   -0.10729    1.04971   -0.19866    0.14889    1.06660   -0.22766   -0.00474    1.07554   -0.02299    0.08407    1.08690   -0.03329   -0.15456    0.96298   -0.13305   -0.16814    0.74238   -0.17997   -0.16524    0.55670   -0.20725   -0.14332    0.39370    0.02283   -0.11712    0.28168    0.14718   -0.05035    0.31483    0.21496   -0.07575    0.06258    0.08095   -0.15535    0.14321    0.15437    0.21959    0.99395   -0.16933    0.19011    0.69704   -0.19159    0.16506    0.55526   -0.18765    0.17864    0.40084   -0.16961    0.12893    0.10533   -0.17180    0.07164    0.05877   -0.10110    0.08039    0.06202   -0.39673    0.16749    0.03480   -0.28537   -0.12439    0.00000   -0.13472   17.25385   -7.48548   -9.95009   -1.00841   -0.64618    0.93114    0.10575    0.00000   -0.24558  -52.58252  819.39105   17.32763  201.22409    3.81513   86.65139
0.10100,   11    0.03884    1.24933   -0.01202    0.05059    1.05997   -0.02018    0.00967    1.13304   -0.24770    0.00626    1.28426   -0.23673    0.01236    1.44164   -0.22011    0.00967    1.13304   -0.24770    0.00626    1.28426   -0.23673    0.01236    1.44164   -0.22011   -0.10408    1.05222   -0.19621    0.15146    1.06700   -0.22561   -0.00342    1.07729   -0.02044    0.08554    1.08817   -0.03113   -0.15319    0.96503   -0.13263   -0.16702    0.74589   -0.18779   -0.16410    0.56265   -0.22418   -0.14224    0.39753    0.00230   -0.11707    0.28271    0.12522   -0.05172    0.31254    0.19607   -0.07375    0.06636    0.04887   -0.15534    0.14409    0.12483    0.22131    0.99390   -0.16580    0.19173    0.69678   -0.18220    0.16617    0.55517   -0.17555    0.17939    0.40111   -0.15441    0.12909    0.10537   -0.15166    0.07193    0.05846   -0.08031    0.08049    0.06112   -0.37639    0.16778    0.03443   -0.26485    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000    0.10452    0.00000   -0.22296  -38.30484  807.15533   14.31867  179.96013   14.09932   84.36133
0.11796,   13    0.04147    1.25066   -0.01028    0.05187    1.06165   -0.01767    0.01257    1.13469   -0.24545    0.00770    1.28588   -0.23447    0.01344    1.44309   -0.21813    0.01257    1.13469   -0.24545    0.00770    1.28588   -0.23447    0.01344    1.44309   -0.21813   -0.10115    1.05465   -0.19377    0.15402    1.06714   -0.22340   -0.00207    1.07951   -0.01783    0.08705    1.08936   -0.02896   -0.15191    0.96815   -0.13204   -0.16625    0.75023   -0.19475   -0.16278    0.56907   -0.23951   -0.14142    0.39735   -0.01930   -0.11694    0.27911    0.10066   -0.05306    0.30566    0.17433   -0.07223    0.06761    0.01459   -0.15483    0.14069    0.09266    0.22298    0.99344   -0.16215    0.19286    0.69652   -0.17353    0.16680    0.55508   -0.16409    0.17961    0.40149   -0.13963    0.12897    0.10546   -0.13144    0.07150    0.05829   -0.05972    0.08075    0.06041   -0.35592    0.16806    0.03417   -0.24431    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000    0.10670    0.00000   -0.20875  -48.58962  766.75677    9.72606  160.05969    7.83644   81.81029
0.13492,   14    0.04271    1.25136   -0.00933    0.05262    1.06247   -0.01647    0.01361    1.13547   -0.24422    0.00861    1.28666   -0.23340    0.01406    1.44379   -0.21720    0.01361    1.13547   -0.24422    0.00861    1.28666   -0.23340    0.01406    1.44379   -0.21720   -0.09993    1.05580   -0.19250    0.15514    1.06711   -0.22220   -0.00137    1.08062   -0.01653    0.08797    1.08997   -0.02782   -0.15135    0.97000   -0.13145   -0.16581    0.75259   -0.19797   -0.16207    0.57236   -0.24659   -0.14149    0.39616   -0.03018   -0.11668    0.27568    0.08760   -0.05293    0.30031    0.16299   -0.07128    0.06710   -0.00391   -0.15449    0.13765    0.07552    0.22370    0.99315   -0.16030    0.19321    0.69635   -0.16928    0.16691    0.55502   -0.15860    0.17938    0.40164   -0.13233    0.12886    0.10552   -0.12128    0.07159    0.05838   -0.04950    0.08084    0.05985   -0.34577    0.16815    0.03407   -0.23404    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000    0.10652    0.00000   -0.20066  -41.26543  757.30981   -8.96112  151.96271   12.67236   80.67201
0.15189,   16    0.04538    1.25266   -0.00752    0.05426    1.06382   -0.01396    0.01501    1.13675   -0.24167    0.01031    1.28786   -0.23122    0.01532    1.44501   -0.21529    0.01501    1.13675   -0.24167    0.01031    1.28786   -0.23122    0.01532    1.44501   -0.21529   -0.09798    1.05802   -0.18986    0.15726    1.06684   -0.21979    0.00064    1.08244   -0.01402    0.08999    1.09090   -0.02557   -0.15005    0.97374   -0.13038   -0.16503    0.75774   -0.20375   -0.16041    0.57913   -0.25949   -0.14145    0.39187   -0.05185   -0.11601    0.26613    0.06011   -0.05381    0.28579    0.13769   -0.06936    0.06462   -0.04393   -0.15376    0.12955    0.03836    0.22529    0.99198   -0.15630    0.19331    0.69576   -0.16099    0.16659    0.55469   -0.14805    0.17852    0.40190   -0.11838    0.12807    0.10599   -0.10143    0.07158    0.05862   -0.02910    0.08091    0.05848   -0.32563    0.16837    0.03387   -0.21352    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000    0.10456    0.00000   -0.17947  -37.88932  728.19556    1.49103  130.69016    6.92624   76.14317
0.18073,   19    0.04944    1.25432   -0.00478    0.05713    1.06504   -0.01039    0.01710    1.13760   -0.23793    0.01282    1.28889   -0.22834    0.01718    1.44619   -0.21283    0.01710    1.13760   -0.23793    0.01282    1.28889   -0.22834    0.01718    1.44619   -0.21283   -0.09571    1.06118   -0.18585    0.16090    1.06571   -0.21706    0.00377    1.08441   -0.01016    0.09315    1.09154   -0.02220   -0.14898    0.97906   -0.12799   -0.16407    0.76571   -0.21089   -0.15802    0.58898   -0.27553   -0.14032    0.38190   -0.08458   -0.11699    0.24726    0.01730   -0.05338    0.25477    0.09511   -0.06842    0.05933   -0.11339   -0.15321    0.11365   -0.02446    0.22684    0.98951   -0.15096    0.19249    0.69449   -0.14947    0.16521    0.55393   -0.13319    0.17662    0.40216   -0.09879    0.12695    0.10689   -0.07218    0.07115    0.05921    0.00140    0.08100    0.05641   -0.29580    0.16837    0.03368   -0.18285    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000    0.10411    0.00000   -0.17079  -27.22725  712.43768   -5.00197  121.67510    7.69428   74.17296
