TimeStamp,FrameNumber,LHEAD.PosX,LHEAD.PosY,LHEAD.PosZ,THEAD.PosX,THEAD.PosY,THEAD.PosZ,RHEAD.PosX,RHEAD.PosY,RHEAD.PosZ,FHEAD.PosX,FHEAD.PosY,FHEAD.PosZ,C7.PosX,C7.PosY,C7.PosZ,T10.PosX,T10.PosY,T10.PosZ,SACR.PosX,SACR.PosY,SACR.PosZ,NAVE.PosX,NAVE.PosY,NAVE.PosZ,XYPH.PosX,XYPH.PosY,XYPH.PosZ,STRN.PosX,STRN.PosY,STRN.PosZ,BBAC.PosX,BBAC.PosY,BBAC.PosZ,LSHO.PosX,LSHO.PosY,LSHO.PosZ,LDELT.PosX,LDELT.PosY,LDELT.PosZ,LLEE.PosX,LLEE.PosY,LLEE.PosZ,LMEE.PosX,LMEE.PosY,LMEE.PosZ,LFRM.PosX,LFRM.PosY,LFRM.PosZ,LMW.PosX,LMW.PosY,LMW.PosZ,LLW.PosX,LLW.PosY,LLW.PosZ,LFIN.PosX,LFIN.PosY,LFIN.PosZ,RSHO.PosX,RSHO.PosY,RSHO.PosZ,RDELT.PosX,RDELT.PosY,RDELT.PosZ,RLEE.PosX,RLEE.PosY,RLEE.PosZ,RMEE.PosX,RMEE.PosY,RMEE.PosZ,RFRM.PosX,RFRM.PosY,RFRM.PosZ,RMW.PosX,RMW.PosY,RMW.PosZ,RLW.PosX,RLW.PosY,RLW.PosZ,RFIN.PosX,RFIN.PosY,RFIN.PosZ,LASIS.PosX,LASIS.PosY,LASIS.PosZ,RASIS.PosX,RASIS.PosY,RASIS.PosZ,LPSIS.PosX,LPSIS.PosY,LPSIS.PosZ,RPSIS.PosX,RPSIS.PosY,RPSIS.PosZ,LGTRO.PosX,LGTRO.PosY,LGTRO.PosZ,FLTHI.PosX,FLTHI.PosY,FLTHI.PosZ,LLEK.PosX,LLEK.PosY,LLEK.PosZ,LATI.PosX,LATI.PosY,LATI.PosZ,LLM.PosX,LLM.PosY,LLM.PosZ,LHEE.PosX,LHEE.PosY,LHEE.PosZ,LTOE.PosX,LTOE.PosY,LTOE.PosZ,LMT5.PosX,LMT5.PosY,LMT5.PosZ,RGTRO.PosX,RGTRO.PosY,RGTRO.PosZ,FRTHI.PosX,FRTHI.PosY,FRTHI.PosZ,RLEK.PosX,RLEK.PosY,RLEK.PosZ,RATI.PosX,RATI.PosY,RATI.PosZ,RLM.PosX,RLM.PosY,RLM.PosZ,RHEE.PosX,RHEE.PosY,RHEE.PosZ,RTOE.PosX,RTOE.PosY,RTOE.PosZ,RMT5.PosX,RMT5.PosY,RMT5.PosZ,FP1.CopX,FP1.CopY,FP1.CopZ,FP1.ForX,FP1.ForY,FP1.ForZ,FP1.MomX,FP1.MomY,FP1.MomZ,FP2.CopX,FP2.CopY,FP2.CopZ,FP2.ForX,FP2.ForY,FP2.ForZ,FP2.MomX,FP2.MomY,FP2.MomZ
0.00000,    1,0.40708,1.65498,0.68989,0.51690,1.73042,0.64553,0.59727,1.63512,0.71160,0.47446,1.62215,0.57605,0.49473,1.47332,0.77292,0.48872,1.19823,0.81074,0.48783,0.99535,0.82511,0.49561,1.03583,0.56860,0.50415,1.24576,0.59898,0.49423,1.38371,0.64003,0.59005,1.35329,0.84639,0.34100,1.44220,0.73815,0.22493,1.35070,0.76552,0.12690,1.18410,0.80064,0.16608,1.13707,0.76009,-0.00568,1.09043,0.80152,-0.07854,1.03671,0.79999,-0.06907,1.03303,0.72599,-0.13416,1.01977,0.76884,0.64341,1.44905,0.74341,0.76169,1.34955,0.76536,0.85379,1.18013,0.78173,0.80178,1.14739,0.74472,0.92630,1.13825,0.78313,1.04886,1.01917,0.77291,1.04294,1.01850,0.69841,1.10280,0.98870,0.73646,0.38036,0.98811,0.62463,0.61748,0.99445,0.63849,0.44476,1.01619,0.81789,0.52717,1.01349,0.81757,0.31560,0.96397,0.70469,0.30866,0.69770,0.69893,0.33363,0.54594,0.72577,0.31928,0.28590,0.78023,0.33948,0.10647,0.77130,0.38436,0.07583,0.84935,0.38508,0.07077,0.57316,0.29899,0.03638,0.64037,0.67447,0.94915,0.70505,0.67893,0.62930,0.71154,0.66426,0.52841,0.73045,0.68711,0.37834,0.77198,0.66432,0.10385,0.77076,0.61515,0.07858,0.84687,0.60786,0.06942,0.55656,0.69793,0.03941,0.64165,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01000,    2,0.40717,1.65503,0.68994,0.51698,1.73043,0.64558,0.59718,1.63509,0.71176,0.47453,1.62217,0.57605,0.49479,1.47334,0.77290,0.48871,1.19823,0.81065,0.48782,0.99537,0.82512,0.49566,1.03583,0.56862,0.50418,1.24574,0.59901,0.49425,1.38372,0.64004,0.59009,1.35330,0.84638,0.34101,1.44217,0.73815,0.22494,1.35067,0.76551,0.12690,1.18410,0.80064,0.16608,1.13708,0.76019,-0.00567,1.09042,0.80153,-0.07855,1.03670,0.79997,-0.06904,1.03303,0.72596,-0.13414,1.01974,0.76883,0.64346,1.44906,0.74341,0.76170,1.34953,0.76536,0.85377,1.18010,0.78173,0.80177,1.14739,0.74473,0.92632,1.13825,0.78316,1.04879,1.01913,0.77301,1.04304,1.01848,0.69824,1.10293,0.98835,0.73613,0.38036,0.98811,0.62463,0.61748,0.99445,0.63849,0.44477,1.01618,0.81794,0.52717,1.01346,0.81755,0.31565,0.96397,0.70473,0.30869,0.69769,0.69892,0.33368,0.54591,0.72577,0.31930,0.28591,0.78022,0.33951,0.10643,0.77135,0.38435,0.07582,0.84937,0.38506,0.07073,0.57316,0.29899,0.03640,0.64037,0.67448,0.94916,0.70510,0.67894,0.62928,0.71154,0.66427,0.52850,0.73039,0.68715,0.37836,0.77196,0.66433,0.10387,0.77074,0.61515,0.07860,0.84686,0.60786,0.06940,0.55655,0.69791,0.03946,0.64162,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.02000,    3,0.40718,1.65505,0.68992,0.51700,1.73044,0.64558,0.59717,1.63503,0.71185,0.47461,1.62219,0.57608,0.49477,1.47334,0.77290,0.48885,1.19821,0.81067,0.48779,0.99534,0.82519,0.49565,1.03585,0.56863,0.50418,1.24574,0.59901,0.49426,1.38373,0.64003,0.59008,1.35331,0.84643,0.34100,1.44218,0.73815,0.22495,1.35069,0.76551,0.12687,1.18408,0.80059,0.16606,1.13705,0.76015,-0.00568,1.09041,0.80151,-0.07859,1.03671,0.79994,-0.06907,1.03302,0.72594,-0.13414,1.01973,0.76881,0.64346,1.44908,0.74341,0.76168,1.34955,0.76537,0.85377,1.18010,0.78173,0.80172,1.14740,0.74476,0.92622,1.13820,0.78317,1.04877,1.01907,0.77308,1.04288,1.01839,0.69852,1.10289,0.98830,0.73619,0.38039,0.98812,0.62464,0.61750,0.99448,0.63846,0.44474,1.01620,0.81798,0.52719,1.01350,0.81762,0.31565,0.96397,0.70471,0.30870,0.69771,0.69892,0.33369,0.54593,0.72578,0.31932,0.28590,0.78023,0.33955,0.10645,0.77134,0.38436,0.07582,0.84936,0.38509,0.07076,0.57316,0.29900,0.03639,0.64038,0.67449,0.94918,0.70513,0.67896,0.62930,0.71155,0.66427,0.52844,0.73044,0.68713,0.37834,0.77198,0.66432,0.10385,0.77075,0.61514,0.07859,0.84687,0.60785,0.06942,0.55656,0.69792,0.03944,0.64163,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.03000,    4,0.40719,1.65509,0.68991,0.51706,1.73042,0.64562,0.59702,1.63501,0.71204,0.47464,1.62220,0.57610,0.49475,1.47335,0.77294,0.48887,1.19820,0.81066,0.48781,0.99537,0.82520,0.49566,1.03586,0.56868,0.50421,1.24574,0.59902,0.49426,1.38372,0.64004,0.59013,1.35330,0.84642,0.34102,1.44216,0.73815,0.22494,1.35067,0.76548,0.12688,1.18413,0.80056,0.16604,1.13706,0.76015,-0.00574,1.09045,0.80145,-0.07861,1.03673,0.79988,-0.06908,1.03302,0.72589,-0.13419,1.01974,0.76879,0.64343,1.44907,0.74347,0.76171,1.34956,0.76540,0.85378,1.18007,0.78173,0.80172,1.14739,0.74475,0.92619,1.13816,0.78320,1.04872,1.01905,0.77310,1.04285,1.01832,0.69860,1.10282,0.98822,0.73627,0.38038,0.98813,0.62464,0.61753,0.99446,0.63852,0.44476,1.01619,0.81794,0.52717,1.01349,0.81763,0.31567,0.96397,0.70474,0.30870,0.69769,0.69895,0.33364,0.54593,0.72574,0.31928,0.28590,0.78023,0.33949,0.10644,0.77133,0.38437,0.07583,0.84936,0.38506,0.07077,0.57315,0.29900,0.03641,0.64038,0.67448,0.94917,0.70514,0.67897,0.62928,0.71160,0.66428,0.52848,0.73049,0.68713,0.37833,0.77200,0.66432,0.10385,0.77076,0.61514,0.07859,0.84689,0.60786,0.06943,0.55654,0.69792,0.03944,0.64164,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04000,    5,0.40728,1.65508,0.68994,0.51712,1.73044,0.64563,0.59679,1.63493,0.71231,0.47468,1.62221,0.57611,0.49474,1.47332,0.77294,0.48886,1.19822,0.81067,0.48779,0.99536,0.82520,0.49570,1.03584,0.56868,0.50425,1.24574,0.59902,0.49430,1.38369,0.64006,0.59015,1.35332,0.84645,0.34101,1.44213,0.73816,0.22494,1.35065,0.76549,0.12692,1.18407,0.80056,0.16604,1.13707,0.76013,-0.00573,1.09041,0.80146,-0.07865,1.03673,0.79987,-0.06908,1.03301,0.72588,-0.13418,1.01975,0.76872,0.64346,1.44910,0.74343,0.76172,1.34956,0.76540,0.85377,1.18010,0.78173,0.80172,1.14739,0.74475,0.92621,1.13816,0.78319,1.04869,1.01901,0.77318,1.04279,1.01825,0.69864,1.10278,0.98816,0.73633,0.38040,0.98813,0.62462,0.61755,0.99444,0.63860,0.44474,1.01622,0.81798,0.52717,1.01348,0.81764,0.31565,0.96397,0.70471,0.30871,0.69768,0.69894,0.33369,0.54593,0.72575,0.31929,0.28591,0.78019,0.33949,0.10645,0.77131,0.38439,0.07580,0.84938,0.38508,0.07076,0.57317,0.29900,0.03637,0.64038,0.67440,0.94909,0.70528,0.67898,0.62929,0.71165,0.66425,0.52846,0.73050,0.68712,0.37835,0.77201,0.66432,0.10385,0.77076,0.61514,0.07859,0.84683,0.60785,0.06942,0.55656,0.69792,0.03944,0.64164,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05000,    6,0.40729,1.65506,0.68992,0.51714,1.73041,0.64568,0.59695,1.63496,0.71227,0.47475,1.62221,0.57613,0.49471,1.47332,0.77297,0.48887,1.19823,0.81066,0.48782,0.99536,0.82524,0.49576,1.03586,0.56870,0.50426,1.24574,0.59909,0.49430,1.38371,0.64005,0.59015,1.35332,0.84645,0.34102,1.44213,0.73814,0.22493,1.35065,0.76548,0.12688,1.18406,0.80056,0.16598,1.13706,0.76019,-0.00577,1.09043,0.80140,-0.07863,1.03674,0.79982,-0.06909,1.03303,0.72583,-0.13421,1.01977,0.76869,0.64348,1.44912,0.74348,0.76170,1.34954,0.76548,0.85372,1.18005,0.78175,0.80174,1.14740,0.74474,0.92604,1.13808,0.78332,1.04868,1.01900,0.77320,1.04281,1.01819,0.69857,1.10272,0.98809,0.73644,0.38043,0.98816,0.62463,0.61758,0.99442,0.63861,0.44481,1.01619,0.81801,0.52717,1.01349,0.81764,0.31567,0.96398,0.70471,0.30872,0.69771,0.69894,0.33369,0.54592,0.72576,0.31933,0.28588,0.78021,0.33947,0.10646,0.77130,0.38440,0.07579,0.84936,0.38505,0.07075,0.57318,0.29899,0.03639,0.64039,0.67438,0.94906,0.70535,0.67898,0.62928,0.71169,0.66427,0.52845,0.73053,0.68714,0.37834,0.77204,0.66429,0.10382,0.77079,0.61513,0.07858,0.84685,0.60786,0.06944,0.55657,0.69791,0.03944,0.64163,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.06000,    7,0.40733,1.65505,0.68992,0.51714,1.73042,0.64568,0.59686,1.63494,0.71234,0.47478,1.62220,0.57615,0.49474,1.47332,0.77298,0.48885,1.19821,0.81067,0.48782,0.99537,0.82524,0.49576,1.03587,0.56874,0.50430,1.24574,0.59906,0.49431,1.38372,0.64009,0.59015,1.35329,0.84645,0.34101,1.44214,0.73817,0.22493,1.35066,0.76546,0.12688,1.18408,0.80056,0.16593,1.13704,0.76015,-0.00578,1.09045,0.80138,-0.07868,1.03676,0.79980,-0.06913,1.03307,0.72581,-0.13424,1.01982,0.76864,0.64348,1.44911,0.74347,0.76169,1.34953,0.76549,0.85377,1.17999,0.78172,0.80167,1.14739,0.74470,0.92608,1.13809,0.78330,1.04862,1.01893,0.77326,1.04277,1.01813,0.69861,1.10267,0.98803,0.73646,0.38044,0.98815,0.62465,0.61761,0.99441,0.63863,0.44478,1.01619,0.81797,0.52719,1.01353,0.81765,0.31569,0.96398,0.70470,0.30872,0.69772,0.69897,0.33368,0.54593,0.72580,0.31928,0.28591,0.78022,0.33945,0.10646,0.77132,0.38436,0.07582,0.84936,0.38503,0.07078,0.57318,0.29899,0.03639,0.64038,0.67449,0.94912,0.70525,0.67897,0.62928,0.71177,0.66430,0.52848,0.73054,0.68710,0.37833,0.77207,0.66431,0.10381,0.77079,0.61514,0.07859,0.84687,0.60784,0.06943,0.55656,0.69790,0.03940,0.64166,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.07000,    8,0.40734,1.65506,0.68992,0.51718,1.73042,0.64568,0.59678,1.63492,0.71249,0.47483,1.62218,0.57617,0.49474,1.47333,0.77300,0.48886,1.19821,0.81067,0.48782,0.99536,0.82524,0.49583,1.03589,0.56878,0.50431,1.24574,0.59909,0.49432,1.38371,0.64013,0.59013,1.35330,0.84650,0.34101,1.44212,0.73818,0.22492,1.35065,0.76548,0.12684,1.18407,0.80053,0.16594,1.13703,0.76011,-0.00577,1.09043,0.80135,-0.07866,1.03678,0.79975,-0.06918,1.03311,0.72577,-0.13425,1.01983,0.76861,0.64348,1.44912,0.74352,0.76172,1.34955,0.76552,0.85372,1.17999,0.78174,0.80168,1.14739,0.74470,0.92613,1.13807,0.78329,1.04858,1.01888,0.77329,1.04267,1.01808,0.69883,1.10263,0.98795,0.73657,0.38043,0.98817,0.62467,0.61766,0.99441,0.63866,0.44477,1.01619,0.81797,0.52718,1.01352,0.81765,0.31567,0.96397,0.70470,0.30874,0.69769,0.69897,0.33366,0.54594,0.72578,0.31927,0.28592,0.78018,0.33945,0.10643,0.77132,0.38438,0.07582,0.84939,0.38503,0.07079,0.57317,0.29899,0.03639,0.64037,0.67452,0.94911,0.70525,0.67900,0.62926,0.71181,0.66429,0.52845,0.73057,0.68710,0.37833,0.77207,0.66430,0.10380,0.77080,0.61515,0.07859,0.84689,0.60784,0.06943,0.55655,0.69789,0.03943,0.64165,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08000,    9,0.40739,1.65502,0.68992,0.51720,1.73040,0.64569,0.59688,1.63493,0.71245,0.47486,1.62215,0.57619,0.49477,1.47331,0.77303,0.48888,1.19821,0.81066,0.48782,0.99536,0.82524,0.49587,1.03592,0.56883,0.50433,1.24574,0.59910,0.49435,1.38372,0.64011,0.59016,1.35330,0.84654,0.34101,1.44210,0.73817,0.22492,1.35065,0.76548,0.12688,1.18406,0.80056,0.16594,1.13703,0.76011,-0.00576,1.09043,0.80133,-0.07870,1.03679,0.79970,-0.06919,1.03313,0.72573,-0.13428,1.01986,0.76855,0.64349,1.44911,0.74357,0.76173,1.34953,0.76556,0.85365,1.17995,0.78177,0.80169,1.14736,0.74474,0.92613,1.13808,0.78333,1.04859,1.01884,0.77331,1.04267,1.01805,0.69886,1.10261,0.98791,0.73655,0.38047,0.98816,0.62465,0.61769,0.99439,0.63866,0.44478,1.01617,0.81802,0.52719,1.01347,0.81765,0.31571,0.96397,0.70468,0.30872,0.69769,0.69895,0.33370,0.54592,0.72581,0.31911,0.28591,0.78002,0.33947,0.10644,0.77131,0.38436,0.07580,0.84939,0.38506,0.07076,0.57319,0.29899,0.03639,0.64039,0.67453,0.94913,0.70528,0.67900,0.62927,0.71184,0.66431,0.52844,0.73060,0.68713,0.37833,0.77209,0.66432,0.10382,0.77078,0.61515,0.07858,0.84689,0.60784,0.06943,0.55656,0.69790,0.03941,0.64165,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09000,   10,0.40732,1.65503,0.68990,0.51718,1.73040,0.64568,0.59674,1.63492,0.71257,0.47487,1.62212,0.57618,0.49474,1.47332,0.77306,0.48886,1.19814,0.81075,0.48782,0.99536,0.82525,0.49592,1.03590,0.56886,0.50436,1.24575,0.59913,0.49436,1.38372,0.64016,0.59011,1.35330,0.84655,0.34102,1.44212,0.73817,0.22493,1.35066,0.76549,0.12683,1.18409,0.80054,0.16593,1.13706,0.76014,-0.00577,1.09050,0.80130,-0.07867,1.03684,0.79968,-0.06919,1.03316,0.72569,-0.13430,1.01991,0.76850,0.64352,1.44912,0.74359,0.76170,1.34949,0.76566,0.85371,1.17998,0.78184,0.80167,1.14733,0.74475,0.92614,1.13802,0.78337,1.04859,1.01884,0.77330,1.04267,1.01802,0.69888,1.10261,0.98789,0.73660,0.38048,0.98816,0.62466,0.61770,0.99439,0.63866,0.44478,1.01617,0.81802,0.52719,1.01348,0.81770,0.31572,0.96397,0.70472,0.30875,0.69769,0.69895,0.33362,0.54593,0.72572,0.31929,0.28591,0.78020,0.33948,0.10647,0.77131,0.38441,0.07579,0.84938,0.38503,0.07079,0.57316,0.29897,0.03640,0.64037,0.67452,0.94912,0.70530,0.67903,0.62928,0.71181,0.66434,0.52844,0.73059,0.68715,0.37834,0.77210,0.66430,0.10383,0.77078,0.61515,0.07858,0.84689,0.60783,0.06945,0.55656,0.69789,0.03940,0.64166,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
