TimeStamp,FrameNumber,TreadmillSpeed,LHEAD.PosX,LHEAD.PosY,LHEAD.PosZ,THEAD.PosX,THEAD.PosY,THEAD.PosZ,RHEAD.PosX,RHEAD.PosY,RHEAD.PosZ,FHEAD.PosX,FHEAD.PosY,FHEAD.PosZ,C7.PosX,C7.PosY,C7.PosZ,T10.PosX,T10.PosY,T10.PosZ,SACR.PosX,SACR.PosY,SACR.PosZ,NAVE.PosX,NAVE.PosY,NAVE.PosZ,XYPH.PosX,XYPH.PosY,XYPH.PosZ,STRN.PosX,STRN.PosY,STRN.PosZ,BBAC.PosX,BBAC.PosY,BBAC.PosZ,LSHO.PosX,LSHO.PosY,LSHO.PosZ,LDELT.PosX,LDELT.PosY,LDELT.PosZ,LLEE.PosX,LLEE.PosY,LLEE.PosZ,LMEE.PosX,LMEE.PosY,LMEE.PosZ,LFRM.PosX,LFRM.PosY,LFRM.PosZ,LMW.PosX,LMW.PosY,LMW.PosZ,LLW.PosX,LLW.PosY,LLW.PosZ,LFIN.PosX,LFIN.PosY,LFIN.PosZ,RSHO.PosX,RSHO.PosY,RSHO.PosZ,RDELT.PosX,RDELT.PosY,RDELT.PosZ,RLEE.PosX,RLEE.PosY,RLEE.PosZ,RMEE.PosX,RMEE.PosY,RMEE.PosZ,RFRM.PosX,RFRM.PosY,RFRM.PosZ,RMW.PosX,RMW.PosY,RMW.PosZ,RLW.PosX,RLW.PosY,RLW.PosZ,RFIN.PosX,RFIN.PosY,RFIN.PosZ,LASIS.PosX,LASIS.PosY,LASIS.PosZ,RASIS.PosX,RASIS.PosY,RASIS.PosZ,LPSIS.PosX,LPSIS.PosY,LPSIS.PosZ,RPSIS.PosX,RPSIS.PosY,RPSIS.PosZ,LGTRO.PosX,LGTRO.PosY,LGTRO.PosZ,FLTHI.PosX,FLTHI.PosY,FLTHI.PosZ,LLEK.PosX,LLEK.PosY,LLEK.PosZ,LATI.PosX,LATI.PosY,LATI.PosZ,LLM.PosX,LLM.PosY,LLM.PosZ,LHEE.PosX,LHEE.PosY,LHEE.PosZ,LTOE.PosX,LTOE.PosY,LTOE.PosZ,LMT5.PosX,LMT5.PosY,LMT5.PosZ,RGTRO.PosX,RGTRO.PosY,RGTRO.PosZ,FRTHI.PosX,FRTHI.PosY,FRTHI.PosZ,RLEK.PosX,RLEK.PosY,RLEK.PosZ,RATI.PosX,RATI.PosY,RATI.PosZ,RLM.PosX,RLM.PosY,RLM.PosZ,RHEE.PosX,RHEE.PosY,RHEE.PosZ,RTOE.PosX,RTOE.PosY,RTOE.PosZ,RMT5.PosX,RMT5.PosY,RMT5.PosZ,FP1.CopX,FP1.CopY,FP1.CopZ,FP1.ForX,FP1.ForY,FP1.ForZ,FP1.MomX,FP1.MomY,FP1.MomZ,FP2.CopX,FP2.CopY,FP2.CopZ,FP2.ForX,FP2.ForY,FP2.ForZ,FP2.MomX,FP2.MomY,FP2.MomZ
0.00000,    1,0.00000,0.52605,1.75139,0.14036,0.59844,1.84903,0.22183,0.53231,1.76812,0.33068,0.63362,1.76533,0.19190,0.43459,1.56907,0.25090,0.41164,1.24865,0.25460,0.38886,1.08425,0.25150,0.65937,1.10031,0.22256,0.64061,1.32879,0.23085,0.60946,1.47545,0.23570,0.38078,1.40656,0.36913,0.46527,1.55603,0.06378,0.46172,1.45102,-0.05967,0.45779,1.31803,-0.18221,0.47944,1.27132,-0.12481,0.47676,1.20533,-0.32830,0.48498,1.12968,-0.39445,0.56464,1.12490,-0.37038,0.53620,1.08250,-0.45536,0.50523,1.56447,0.41480,0.49347,1.45662,0.55469,0.51812,1.33431,0.69205,0.51500,1.28097,0.62676,0.52940,1.27998,0.77435,0.56264,1.17081,0.90060,0.63777,1.14273,0.86767,0.61903,1.12877,0.95160,0.57143,1.06498,0.10219,0.59666,1.06672,0.36587,0.40193,1.11330,0.19835,0.40973,1.11336,0.30253,0.47658,0.97192,0.05995,0.48337,0.79976,0.06515,0.49480,0.56733,0.08827,0.43240,0.24637,0.09688,0.42035,0.10128,0.10745,0.33844,0.05502,0.15759,0.63745,0.05903,0.14766,0.53454,0.03903,0.05951,0.52655,0.98701,0.43197,0.53036,0.69706,0.42408,0.52812,0.59039,0.40294,0.46397,0.40571,0.43635,0.43474,0.10469,0.40555,0.34986,0.06143,0.36620,0.66099,0.06090,0.34944,0.55790,0.04081,0.44407,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01000,    2,0.00000,0.52610,1.75140,0.14035,0.59850,1.84903,0.22186,0.53238,1.76810,0.33071,0.63372,1.76534,0.19193,0.43460,1.56907,0.25088,0.41167,1.24866,0.25462,0.38885,1.08425,0.25151,0.65940,1.10031,0.22257,0.64063,1.32878,0.23084,0.60948,1.47544,0.23567,0.38078,1.40657,0.36913,0.46529,1.55604,0.06379,0.46176,1.45103,-0.05968,0.45779,1.31807,-0.18222,0.47943,1.27133,-0.12481,0.47676,1.20533,-0.32829,0.48497,1.12970,-0.39446,0.56463,1.12490,-0.37040,0.53615,1.08249,-0.45535,0.50526,1.56447,0.41480,0.49349,1.45659,0.55469,0.51813,1.33431,0.69202,0.51502,1.28096,0.62674,0.52940,1.27998,0.77433,0.56264,1.17080,0.90060,0.63777,1.14273,0.86768,0.61902,1.12875,0.95160,0.57144,1.06496,0.10218,0.59666,1.06670,0.36587,0.40193,1.11330,0.19835,0.40977,1.11336,0.30253,0.47659,0.97190,0.05995,0.48340,0.79977,0.06519,0.49482,0.56733,0.08829,0.43240,0.24637,0.09688,0.42036,0.10127,0.10744,0.33844,0.05502,0.15760,0.63745,0.05901,0.14766,0.53454,0.03903,0.05951,0.52655,0.98701,0.43195,0.53032,0.69705,0.42407,0.52810,0.59040,0.40293,0.46398,0.40571,0.43635,0.43474,0.10469,0.40556,0.34986,0.06142,0.36622,0.66101,0.06091,0.34944,0.55789,0.04082,0.44407,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.02000,    3,0.00000,0.52615,1.75141,0.14038,0.59854,1.84902,0.22190,0.53242,1.76807,0.33073,0.63373,1.76533,0.19194,0.43462,1.56907,0.25089,0.41165,1.24866,0.25458,0.38888,1.08427,0.25151,0.65940,1.10029,0.22257,0.64067,1.32877,0.23083,0.60950,1.47544,0.23568,0.38080,1.40657,0.36910,0.46533,1.55603,0.06376,0.46177,1.45104,-0.05971,0.45777,1.31808,-0.18224,0.47943,1.27132,-0.12482,0.47672,1.20534,-0.32831,0.48497,1.12971,-0.39446,0.56461,1.12491,-0.37043,0.53611,1.08250,-0.45540,0.50527,1.56446,0.41478,0.49352,1.45657,0.55468,0.51810,1.33430,0.69203,0.51505,1.28096,0.62674,0.52938,1.27998,0.77433,0.56262,1.17076,0.90058,0.63772,1.14269,0.86766,0.61899,1.12871,0.95158,0.57146,1.06495,0.10216,0.59666,1.06669,0.36587,0.40193,1.11331,0.19835,0.40979,1.11337,0.30251,0.47657,0.97192,0.05996,0.48329,0.79982,0.06519,0.49479,0.56735,0.08828,0.43242,0.24635,0.09687,0.42035,0.10127,0.10747,0.33844,0.05503,0.15760,0.63745,0.05902,0.14767,0.53455,0.03904,0.05950,0.52653,0.98701,0.43194,0.53031,0.69706,0.42409,0.52807,0.59038,0.40292,0.46395,0.40570,0.43635,0.43473,0.10469,0.40557,0.34985,0.06139,0.36623,0.66099,0.06091,0.34946,0.55790,0.04081,0.44407,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.03000,    4,0.00000,0.52617,1.75144,0.14039,0.59859,1.84902,0.22193,0.53241,1.76807,0.33073,0.63378,1.76534,0.19195,0.43465,1.56907,0.25086,0.41167,1.24866,0.25459,0.38890,1.08427,0.25150,0.65940,1.10029,0.22259,0.64068,1.32875,0.23083,0.60954,1.47543,0.23565,0.38081,1.40657,0.36910,0.46538,1.55605,0.06375,0.46181,1.45102,-0.05973,0.45780,1.31807,-0.18225,0.47942,1.27132,-0.12486,0.47671,1.20534,-0.32832,0.48493,1.12972,-0.39449,0.56454,1.12489,-0.37046,0.53608,1.08252,-0.45544,0.50530,1.56446,0.41476,0.49347,1.45655,0.55467,0.51808,1.33427,0.69199,0.51503,1.28094,0.62671,0.52936,1.27994,0.77430,0.56258,1.17074,0.90056,0.63770,1.14267,0.86764,0.61894,1.12869,0.95157,0.57146,1.06496,0.10216,0.59666,1.06668,0.36587,0.40195,1.11331,0.19834,0.40979,1.11339,0.30249,0.47662,0.97194,0.05995,0.48331,0.79981,0.06519,0.49475,0.56734,0.08827,0.43242,0.24637,0.09687,0.42034,0.10128,0.10747,0.33843,0.05504,0.15761,0.63743,0.05900,0.14766,0.53454,0.03902,0.05950,0.52653,0.98701,0.43194,0.53028,0.69706,0.42406,0.52806,0.59040,0.40293,0.46394,0.40570,0.43633,0.43473,0.10469,0.40555,0.34987,0.06138,0.36620,0.66097,0.06091,0.34945,0.55791,0.04081,0.44406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04000,    5,0.00000,0.52624,1.75147,0.14039,0.59864,1.84903,0.22197,0.53245,1.76806,0.33075,0.63383,1.76535,0.19198,0.43466,1.56907,0.25084,0.41169,1.24865,0.25458,0.38892,1.08430,0.25150,0.65942,1.10030,0.22260,0.64069,1.32875,0.23084,0.60957,1.47544,0.23566,0.38081,1.40658,0.36911,0.46541,1.55602,0.06375,0.46184,1.45102,-0.05975,0.45780,1.31807,-0.18228,0.47944,1.27131,-0.12487,0.47668,1.20534,-0.32834,0.48491,1.12974,-0.39450,0.56450,1.12491,-0.37048,0.53606,1.08253,-0.45548,0.50531,1.56447,0.41476,0.49346,1.45655,0.55465,0.51807,1.33423,0.69198,0.51505,1.28092,0.62669,0.52933,1.27990,0.77427,0.56257,1.17070,0.90053,0.63769,1.14265,0.86765,0.61892,1.12869,0.95157,0.57149,1.06495,0.10218,0.59666,1.06669,0.36588,0.40201,1.11330,0.19834,0.40979,1.11342,0.30249,0.47663,0.97195,0.05995,0.48328,0.79979,0.06519,0.49474,0.56735,0.08828,0.43240,0.24636,0.09688,0.42034,0.10127,0.10746,0.33843,0.05503,0.15761,0.63745,0.05903,0.14766,0.53455,0.03903,0.05950,0.52652,0.98699,0.43194,0.53022,0.69705,0.42408,0.52803,0.59042,0.40291,0.46392,0.40570,0.43634,0.43474,0.10469,0.40557,0.34987,0.06138,0.36622,0.66098,0.06092,0.34944,0.55790,0.04081,0.44408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05000,    6,0.00000,0.52630,1.75146,0.14040,0.59867,1.84902,0.22200,0.53246,1.76806,0.33075,0.63384,1.76535,0.19200,0.43470,1.56907,0.25084,0.41172,1.24863,0.25458,0.38891,1.08432,0.25148,0.65942,1.10028,0.22260,0.64070,1.32876,0.23084,0.60958,1.47543,0.23566,0.38086,1.40658,0.36910,0.46543,1.55600,0.06373,0.46181,1.45100,-0.05977,0.45780,1.31804,-0.18228,0.47943,1.27130,-0.12489,0.47666,1.20535,-0.32836,0.48487,1.12976,-0.39455,0.56450,1.12493,-0.37055,0.53601,1.08256,-0.45552,0.50533,1.56446,0.41476,0.49346,1.45655,0.55464,0.51808,1.33419,0.69196,0.51508,1.28089,0.62666,0.52929,1.27985,0.77425,0.56253,1.17064,0.90052,0.63768,1.14263,0.86763,0.61886,1.12865,0.95153,0.57152,1.06496,0.10217,0.59668,1.06669,0.36588,0.40199,1.11332,0.19832,0.40981,1.11341,0.30250,0.47664,0.97194,0.05994,0.48329,0.79982,0.06518,0.49469,0.56735,0.08830,0.43240,0.24636,0.09688,0.42034,0.10127,0.10746,0.33842,0.05502,0.15761,0.63746,0.05904,0.14767,0.53454,0.03903,0.05951,0.52651,0.98700,0.43194,0.53022,0.69705,0.42408,0.52801,0.59042,0.40292,0.46391,0.40572,0.43633,0.43473,0.10469,0.40557,0.34984,0.06138,0.36622,0.66097,0.06092,0.34945,0.55789,0.04081,0.44407,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.06000,    7,0.00000,0.52634,1.75145,0.14038,0.59870,1.84902,0.22200,0.53251,1.76807,0.33075,0.63390,1.76535,0.19201,0.43471,1.56907,0.25084,0.41176,1.24865,0.25459,0.38891,1.08432,0.25147,0.65945,1.10027,0.22260,0.64074,1.32874,0.23083,0.60961,1.47544,0.23564,0.38088,1.40658,0.36906,0.46543,1.55597,0.06372,0.46179,1.45099,-0.05976,0.45782,1.31803,-0.18230,0.47946,1.27128,-0.12492,0.47667,1.20535,-0.32841,0.48485,1.12976,-0.39460,0.56445,1.12495,-0.37060,0.53602,1.08259,-0.45558,0.50535,1.56447,0.41474,0.49345,1.45655,0.55463,0.51807,1.33417,0.69192,0.51505,1.28089,0.62663,0.52927,1.27982,0.77422,0.56250,1.17062,0.90048,0.63765,1.14261,0.86763,0.61880,1.12860,0.95152,0.57155,1.06496,0.10217,0.59666,1.06666,0.36589,0.40202,1.11331,0.19832,0.40980,1.11342,0.30248,0.47664,0.97193,0.05992,0.48333,0.79979,0.06515,0.49468,0.56734,0.08829,0.43238,0.24636,0.09688,0.42033,0.10127,0.10747,0.33842,0.05503,0.15762,0.63744,0.05901,0.14767,0.53455,0.03903,0.05950,0.52653,0.98698,0.43193,0.53019,0.69705,0.42408,0.52797,0.59040,0.40293,0.46392,0.40569,0.43632,0.43473,0.10469,0.40556,0.34989,0.06136,0.36620,0.66097,0.06093,0.34945,0.55791,0.04082,0.44407,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.07000,    8,0.00000,0.52639,1.75144,0.14038,0.59875,1.84901,0.22200,0.53253,1.76807,0.33075,0.63394,1.76535,0.19202,0.43473,1.56907,0.25084,0.41180,1.24865,0.25456,0.38893,1.08432,0.25146,0.65949,1.10027,0.22261,0.64076,1.32875,0.23084,0.60962,1.47543,0.23563,0.38092,1.40657,0.36907,0.46544,1.55597,0.06370,0.46181,1.45098,-0.05976,0.45781,1.31803,-0.18232,0.47944,1.27127,-0.12496,0.47666,1.20536,-0.32842,0.48481,1.12978,-0.39464,0.56443,1.12496,-0.37064,0.53596,1.08264,-0.45563,0.50537,1.56445,0.41474,0.49347,1.45656,0.55463,0.51807,1.33417,0.69192,0.51505,1.28086,0.62661,0.52927,1.27983,0.77422,0.56245,1.17063,0.90049,0.63758,1.14255,0.86762,0.61876,1.12857,0.95151,0.57157,1.06495,0.10218,0.59670,1.06665,0.36586,0.40203,1.11332,0.19830,0.40982,1.11342,0.30247,0.47667,0.97194,0.05992,0.48333,0.79979,0.06515,0.49467,0.56733,0.08830,0.43236,0.24636,0.09689,0.42032,0.10127,0.10747,0.33843,0.05503,0.15761,0.63745,0.05901,0.14767,0.53454,0.03903,0.05949,0.52652,0.98699,0.43194,0.53019,0.69704,0.42408,0.52797,0.59039,0.40293,0.46391,0.40568,0.43633,0.43473,0.10469,0.40556,0.34984,0.06138,0.36622,0.66098,0.06092,0.34945,0.55790,0.04081,0.44407,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08000,    9,0.00000,0.52646,1.75144,0.14037,0.59879,1.84901,0.22197,0.53255,1.76806,0.33075,0.63398,1.76532,0.19200,0.43475,1.56907,0.25083,0.41180,1.24864,0.25456,0.38896,1.08431,0.25145,0.65949,1.10025,0.22260,0.64077,1.32875,0.23082,0.60964,1.47544,0.23561,0.38094,1.40657,0.36906,0.46543,1.55594,0.06371,0.46177,1.45096,-0.05977,0.45779,1.31801,-0.18234,0.47943,1.27127,-0.12498,0.47666,1.20536,-0.32844,0.48481,1.12978,-0.39467,0.56442,1.12500,-0.37067,0.53594,1.08266,-0.45567,0.50539,1.56445,0.41474,0.49351,1.45656,0.55460,0.51807,1.33417,0.69190,0.51510,1.28085,0.62663,0.52926,1.27985,0.77422,0.56242,1.17063,0.90048,0.63752,1.14252,0.86759,0.61873,1.12852,0.95149,0.57157,1.06493,0.10217,0.59672,1.06664,0.36586,0.40206,1.11331,0.19828,0.40984,1.11341,0.30244,0.47669,0.97194,0.05989,0.48332,0.79978,0.06515,0.49468,0.56732,0.08829,0.43234,0.24637,0.09689,0.42032,0.10127,0.10746,0.33843,0.05503,0.15759,0.63744,0.05903,0.14766,0.53454,0.03900,0.05950,0.52652,0.98699,0.43194,0.53017,0.69703,0.42408,0.52797,0.59040,0.40293,0.46392,0.40569,0.43634,0.43473,0.10468,0.40555,0.34986,0.06137,0.36623,0.66098,0.06092,0.34945,0.55790,0.04080,0.44407,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09000,   10,0.00000,0.52647,1.75143,0.14034,0.59883,1.84900,0.22198,0.53258,1.76808,0.33074,0.63398,1.76531,0.19200,0.43474,1.56907,0.25083,0.41183,1.24864,0.25455,0.38895,1.08431,0.25144,0.65952,1.10024,0.22256,0.64080,1.32875,0.23081,0.60967,1.47542,0.23561,0.38097,1.40656,0.36902,0.46547,1.55593,0.06369,0.46178,1.45098,-0.05978,0.45778,1.31802,-0.18234,0.47944,1.27127,-0.12498,0.47662,1.20540,-0.32847,0.48479,1.12981,-0.39468,0.56437,1.12502,-0.37068,0.53592,1.08268,-0.45569,0.50544,1.56447,0.41473,0.49352,1.45655,0.55460,0.51807,1.33421,0.69189,0.51510,1.28088,0.62660,0.52926,1.27986,0.77420,0.56239,1.17063,0.90046,0.63754,1.14252,0.86760,0.61867,1.12848,0.95149,0.57157,1.06494,0.10214,0.59672,1.06665,0.36587,0.40209,1.11331,0.19827,0.40986,1.11341,0.30244,0.47668,0.97194,0.05989,0.48330,0.79979,0.06512,0.49467,0.56733,0.08829,0.43237,0.24635,0.09688,0.42033,0.10126,0.10746,0.33842,0.05501,0.15760,0.63744,0.05904,0.14767,0.53455,0.03903,0.05950,0.52652,0.98700,0.43193,0.53019,0.69706,0.42409,0.52797,0.59040,0.40290,0.46391,0.40570,0.43632,0.43474,0.10468,0.40555,0.34986,0.06136,0.36620,0.66097,0.06092,0.34943,0.55789,0.04081,0.44406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
