TimeStamp	FrameNumber	T10.PosX	T10.PosY	T10.PosZ	SACR.PosX	SACR.PosY	SACR.PosZ	NAVE.PosX	NAVE.PosY	NAVE.PosZ	XYPH.PosX	XYPH.PosY	XYPH.PosZ	STRN.PosX	STRN.PosY	STRN.PosZ	NAVE.PosX	NAVE.PosY	NAVE.PosZ	XYPH.PosX	XYPH.PosY	XYPH.PosZ	STRN.PosX	STRN.PosY	STRN.PosZ	LASIS.PosX	LASIS.PosY	LASIS.PosZ	RASIS.PosX	RASIS.PosY	RASIS.PosZ	LPSIS.PosX	LPSIS.PosY	LPSIS.PosZ	RPSIS.PosX	RPSIS.PosY	RPSIS.PosZ	LGTRO.PosX	LGTRO.PosY	LGTRO.PosZ	FLTHI.PosX	FLTHI.PosY	FLTHI.PosZ	LLEK.PosX	LLEK.PosY	LLEK.PosZ	LATI.PosX	LATI.PosY	LATI.PosZ	LLM.PosX	LLM.PosY	LLM.PosZ	LHEE.PosX	LHEE.PosY	LHEE.PosZ	LTOE.PosX	LTOE.PosY	LTOE.PosZ	LMT5.PosX	LMT5.PosY	LMT5.PosZ	RGTRO.PosX	RGTRO.PosY	RGTRO.PosZ	FRTHI.PosX	FRTHI.PosY	FRTHI.PosZ	RLEK.PosX	RLEK.PosY	RLEK.PosZ	RATI.PosX	RATI.PosY	RATI.PosZ	RLM.PosX	RLM.PosY	RLM.PosZ	RHEE.PosX	RHEE.PosY	RHEE.PosZ	RTOE.PosX	RTOE.PosY	RTOE.PosZ	RMT5.PosX	RMT5.PosY	RMT5.PosZ	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
0.00000	    1   -0.03771    1.25447    0.62511   -0.03397    1.04568    0.62050   -0.03443    1.12253    0.36902   -0.03182    1.32780    0.42668   -0.03927    1.49078    0.42715   -0.03443    1.12253    0.36902   -0.03182    1.32780    0.42668   -0.03927    1.49078    0.42715   -0.16351    1.06435    0.41180    0.09231    1.05066    0.41122   -0.08106    1.07188    0.61334    0.01733    1.07090    0.61084   -0.22336    0.97518    0.48224   -0.19881    0.76515    0.41583   -0.15569    0.58273    0.35502   -0.15205    0.27615    0.40439   -0.11982    0.09887    0.42902   -0.05226    0.05450    0.48291   -0.09483    0.05199    0.20346   -0.17043    0.03032    0.31038    0.15215    0.93375    0.49131    0.13558    0.64552    0.42861    0.12838    0.53697    0.42583    0.14529    0.46532    0.57875    0.10593    0.27911    0.80660    0.03497    0.29764    0.85138    0.09468    0.04654    0.75474    0.15583    0.12155    0.84012   -0.10806    0.00000    0.30972   47.20624  802.17731   67.41759 -248.45436   13.62286  -86.68108    0.17676    0.00000    0.15445  -14.25000  -16.90888   -3.17986    2.61151   19.18240   -2.98876
0.00342	    2   -0.03947    1.25597    0.62579   -0.03510    1.04731    0.62156   -0.03418    1.12339    0.36988   -0.03198    1.32885    0.42735   -0.03952    1.49179    0.42730   -0.03418    1.12339    0.36988   -0.03198    1.32885    0.42735   -0.03952    1.49179    0.42730   -0.16442    1.06530    0.41251    0.09181    1.05215    0.41289   -0.08221    1.07335    0.61433    0.01616    1.07245    0.61191   -0.22432    0.97618    0.48328   -0.19999    0.76557    0.41940   -0.15684    0.58221    0.36152   -0.15249    0.27597    0.41319   -0.11990    0.09884    0.43900   -0.05240    0.05456    0.49317   -0.09487    0.05182    0.21357   -0.17053    0.03007    0.32053    0.15144    0.93536    0.49224    0.13610    0.64815    0.42192    0.12917    0.54029    0.41552    0.14566    0.47009    0.56799    0.10343    0.28420    0.79669    0.03167    0.29967    0.84225    0.09902    0.05412    0.73782    0.15762    0.12774    0.82629   -0.10642    0.00000    0.33801   39.17704  782.91748   69.45008 -264.63428   14.75609  -83.31623    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.00999	    3   -0.04120    1.25749    0.62650   -0.03620    1.04887    0.62267   -0.03403    1.12450    0.37083   -0.03207    1.32992    0.42815   -0.03964    1.49287    0.42749   -0.03403    1.12450    0.37083   -0.03207    1.32992    0.42815   -0.03964    1.49287    0.42749   -0.16524    1.06644    0.41345    0.09099    1.05362    0.41469   -0.08338    1.07474    0.61534    0.01500    1.07410    0.61306   -0.22435    0.97708    0.48404   -0.20089    0.76590    0.42345   -0.15786    0.58178    0.36791   -0.15295    0.27581    0.42198   -0.11998    0.09890    0.44899   -0.05246    0.05464    0.50329   -0.09491    0.05172    0.22364   -0.17062    0.02977    0.33071    0.15056    0.93698    0.49286    0.13678    0.65131    0.41537    0.13002    0.54426    0.40574    0.14453    0.47567    0.55822    0.10090    0.28784    0.78585    0.02875    0.29979    0.83252    0.10316    0.05989    0.72004    0.15992    0.13251    0.81038   -0.10871    0.00000    0.32613   28.84245  787.04443   49.28146 -256.67709    5.85276  -85.56310    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.01547	    4   -0.04274    1.25904    0.62730   -0.03716    1.05036    0.62390   -0.03415    1.12581    0.37195   -0.03217    1.33101    0.42903   -0.03976    1.49397    0.42777   -0.03415    1.12581    0.37195   -0.03217    1.33101    0.42903   -0.03976    1.49397    0.42777   -0.16598    1.06757    0.41459    0.09018    1.05537    0.41569   -0.08442    1.07607    0.61649    0.01396    1.07573    0.61425   -0.22592    0.97783    0.48601   -0.20178    0.76625    0.42762   -0.15869    0.58131    0.37459   -0.15332    0.27571    0.43082   -0.12009    0.09893    0.45897   -0.05250    0.05473    0.51335   -0.09501    0.05156    0.23373   -0.17075    0.02965    0.34079    0.14942    0.93872    0.49304    0.13769    0.65492    0.40892    0.13091    0.54862    0.39655    0.14199    0.48112    0.54893    0.09860    0.29000    0.77406    0.02629    0.29854    0.82166    0.10678    0.06432    0.70157    0.16216    0.13597    0.79354   -0.11019    0.00000    0.34889   46.23230  774.45544   52.25203 -270.19614   10.61005  -85.33644   14.49104    0.00000  -20.28113  -28.51591    0.46165    3.15478    9.36281   25.08071    6.68980
0.02246	    5   -0.04430    1.26067    0.62809   -0.03801    1.05186    0.62515   -0.03461    1.12738    0.37314   -0.03226    1.33212    0.42995   -0.03986    1.49512    0.42811   -0.03461    1.12738    0.37314   -0.03226    1.33212    0.42995   -0.03986    1.49512    0.42811   -0.16672    1.06872    0.41584    0.08907    1.05703    0.41702   -0.08546    1.07739    0.61769    0.01301    1.07736    0.61550   -0.22690    0.97872    0.48765   -0.20249    0.76658    0.43195   -0.15930    0.58095    0.38139   -0.15356    0.27565    0.43945   -0.12017    0.09893    0.46889   -0.05263    0.05481    0.52339   -0.09505    0.05145    0.24376   -0.17093    0.02950    0.35079    0.14891    0.94059    0.49401    0.13860    0.65882    0.40268    0.13178    0.55319    0.38782    0.13866    0.48599    0.53964    0.09660    0.29060    0.76150    0.02411    0.29600    0.80955    0.11039    0.06744    0.68261    0.16419    0.13802    0.77634   -0.11147    0.00000    0.34858   48.49130  758.52588   49.43781 -264.40378   15.66020  -84.55369    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.03284	    6   -0.04573    1.26224    0.62897   -0.03884    1.05324    0.62649   -0.03555    1.12909    0.37444   -0.03239    1.33328    0.43085   -0.03995    1.49626    0.42847   -0.03555    1.12909    0.37444   -0.03239    1.33328    0.43085   -0.03995    1.49626    0.42847   -0.16755    1.06986    0.41723    0.08780    1.05873    0.41827   -0.08632    1.07866    0.61897    0.01212    1.07895    0.61680   -0.22784    0.97953    0.48960   -0.20287    0.76679    0.43614   -0.15986    0.58069    0.38821   -0.15362    0.27568    0.44802   -0.12007    0.09898    0.47868   -0.05279    0.05486    0.53334   -0.09509    0.05131    0.25379   -0.17107    0.02948    0.36076    0.14818    0.94245    0.49459    0.13945    0.66275    0.39672    0.13262    0.55790    0.37939    0.13511    0.49008    0.53014    0.09499    0.28966    0.74838    0.02208    0.29206    0.79634    0.11410    0.06915    0.66318    0.16586    0.13846    0.75918   -0.11032    0.00000    0.35265   36.00400  743.35333   37.86821 -262.14355   12.25768  -82.00546    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.03749	    7   -0.04710    1.26379    0.62982   -0.03956    1.05463    0.62782   -0.03692    1.13084    0.37578   -0.03259    1.33444    0.43183   -0.04000    1.49741    0.42881   -0.03692    1.13084    0.37578   -0.03259    1.33444    0.43183   -0.04000    1.49741    0.42881   -0.16850    1.07088    0.41874    0.08650    1.06045    0.41945   -0.08717    1.07993    0.62023    0.01126    1.08051    0.61811   -0.22867    0.98019    0.49158   -0.20358    0.76698    0.44094   -0.16025    0.58047    0.39542   -0.15358    0.27577    0.45667   -0.12002    0.09904    0.48861   -0.05276    0.05491    0.54361   -0.09509    0.05117    0.26385   -0.17108    0.02934    0.37083    0.14751    0.94425    0.49499    0.14017    0.66668    0.39101    0.13348    0.56264    0.37119    0.13192    0.49324    0.52046    0.09370    0.28731    0.73474    0.02026    0.28694    0.78218    0.11757    0.06971    0.64374    0.16740    0.13741    0.74174   -0.11222    0.00000    0.37907   47.83814  721.66785   36.46110 -273.56189   13.22283  -80.98436    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.04122	    8   -0.04838    1.26526    0.63070   -0.04030    1.05595    0.62918   -0.03863    1.13247    0.37708   -0.03281    1.33560    0.43274   -0.04003    1.49852    0.42922   -0.03863    1.13247    0.37708   -0.03281    1.33560    0.43274   -0.04003    1.49852    0.42922   -0.16965    1.07179    0.42031    0.08515    1.06212    0.42063   -0.08808    1.08119    0.62148    0.01037    1.08199    0.61949   -0.22936    0.98079    0.49374   -0.20391    0.76725    0.44556   -0.16052    0.58021    0.40290   -0.15352    0.27589    0.46574   -0.11993    0.09915    0.49858   -0.05279    0.05496    0.55372   -0.09504    0.05103    0.27390   -0.17093    0.02924    0.38102    0.14687    0.94600    0.49537    0.14072    0.67060    0.38571    0.13418    0.56729    0.36341    0.12936    0.49529    0.51072    0.09269    0.28363    0.72059    0.01862    0.28064    0.76719    0.12131    0.06938    0.62340    0.16880    0.13496    0.72404   -0.11165    0.00000    0.36028   32.24352  714.07910   31.14534 -257.26727   14.42674  -79.72531    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.04941	    9   -0.04956    1.26664    0.63157   -0.04110    1.05726    0.63053   -0.04057    1.13389    0.37836   -0.03312    1.33664    0.43367   -0.04010    1.49950    0.42961   -0.04057    1.13389    0.37836   -0.03312    1.33664    0.43367   -0.04010    1.49950    0.42961   -0.17100    1.07258    0.42195    0.08379    1.06377    0.42182   -0.08887    1.08239    0.62277    0.00950    1.08343    0.62082   -0.22994    0.98129    0.49583   -0.20416    0.76748    0.45020   -0.16073    0.57991    0.41060   -0.15356    0.27612    0.47526   -0.11967    0.09927    0.50853   -0.05269    0.05504    0.56378   -0.09490    0.05087    0.28390   -0.17086    0.02922    0.39112    0.14629    0.94770    0.49574    0.14112    0.67448    0.38069    0.13484    0.57184    0.35600    0.12784    0.49626    0.50097    0.09185    0.27886    0.70600    0.01720    0.27336    0.75157    0.12498    0.06814    0.60249    0.17013    0.13138    0.70561   -0.11144    0.00000    0.39258   40.54712  694.65826   37.24283 -272.71124    9.40882  -77.41010    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.06049	   10   -0.05074    1.26792    0.63248   -0.04178    1.05840    0.63189   -0.04260    1.13498    0.37964   -0.03348    1.33760    0.43464   -0.04016    1.50046    0.43004   -0.04260    1.13498    0.37964   -0.03348    1.33760    0.43464   -0.04016    1.50046    0.43004   -0.17242    1.07322    0.42363    0.08247    1.06537    0.42293   -0.08967    1.08348    0.62406    0.00862    1.08468    0.62220   -0.23055    0.98179    0.49800   -0.20434    0.76760    0.45479   -0.16098    0.57960    0.41832   -0.15357    0.27622    0.48518   -0.11946    0.09937    0.51852   -0.05264    0.05525    0.57383   -0.09488    0.05072    0.29402   -0.17093    0.02932    0.40110    0.14576    0.94934    0.49608    0.14149    0.67834    0.37596    0.13537    0.57627    0.34910    0.12707    0.49596    0.49138    0.09134    0.27301    0.69090    0.01602    0.26489    0.73545    0.12845    0.06635    0.58054    0.17148    0.12675    0.68625   -0.11145    0.00000    0.40134   32.61259  687.38745   18.01228 -275.87915    3.98807  -76.61028    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
