TimeStamp,FrameNumber,T10.PosX,T10.PosY,T10.PosZ,SACR.PosX,SACR.PosY,SACR.PosZ,NAVE.PosX,NAVE.PosY,NAVE.PosZ,XYPH.PosX,XYPH.PosY,XYPH.PosZ,STRN.PosX,STRN.PosY,STRN.PosZ,NAVE.PosX,NAVE.PosY,NAVE.PosZ,XYPH.PosX,XYPH.PosY,XYPH.PosZ,STRN.PosX,STRN.PosY,STRN.PosZ,LASIS.PosX,LASIS.PosY,LASIS.PosZ,RASIS.PosX,RASIS.PosY,RASIS.PosZ,LPSIS.PosX,LPSIS.PosY,LPSIS.PosZ,RPSIS.PosX,RPSIS.PosY,RPSIS.PosZ,LGTRO.PosX,LGTRO.PosY,LGTRO.PosZ,FLTHI.PosX,FLTHI.PosY,FLTHI.PosZ,LLEK.PosX,LLEK.PosY,LLEK.PosZ,LATI.PosX,LATI.PosY,LATI.PosZ,LLM.PosX,LLM.PosY,LLM.PosZ,LHEE.PosX,LHEE.PosY,LHEE.PosZ,LTOE.PosX,LTOE.PosY,LTOE.PosZ,LMT5.PosX,LMT5.PosY,LMT5.PosZ,RGTRO.PosX,RGTRO.PosY,RGTRO.PosZ,FRTHI.PosX,FRTHI.PosY,FRTHI.PosZ,RLEK.PosX,RLEK.PosY,RLEK.PosZ,RATI.PosX,RATI.PosY,RATI.PosZ,RLM.PosX,RLM.PosY,RLM.PosZ,RHEE.PosX,RHEE.PosY,RHEE.PosZ,RTOE.PosX,RTOE.PosY,RTOE.PosZ,RMT5.PosX,RMT5.PosY,RMT5.PosZ,FP1.CopX,FP1.CopY,FP1.CopZ,FP1.ForX,FP1.ForY,FP1.ForZ,FP1.MomX,FP1.MomY,FP1.MomZ,FP2.CopX,FP2.CopY,FP2.CopZ,FP2.ForX,FP2.ForY,FP2.ForZ,FP2.MomX,FP2.MomY,FP2.MomZ
0.00000,    1    0.00141    1.21954    0.34010    0.00279    1.03056    0.33002   -0.01213    1.10325    0.09946   -0.02955    1.25256    0.11476   -0.03250    1.40926    0.13047   -0.01213    1.10325    0.09946   -0.02955    1.25256    0.11476   -0.03250    1.40926    0.13047   -0.12906    1.03261    0.14211    0.13036    1.02358    0.13538   -0.04837    1.05182    0.32704    0.04138    1.05526    0.32188   -0.18969    0.95504    0.18856   -0.18491    0.74025    0.10535   -0.14532    0.56147    0.03250   -0.13779    0.26526    0.02521   -0.11560    0.10326    0.00093   -0.05180    0.05416    0.06296   -0.08043    0.05899   -0.22703   -0.16052    0.04146   -0.11757    0.18569    0.95123    0.22030    0.17870    0.66799    0.27454    0.16461    0.53265    0.32027    0.16795    0.43127    0.44425    0.12671    0.20291    0.64160    0.06587    0.21683    0.72636    0.07835    0.04018    0.52887    0.16371    0.05983    0.62905   -0.09135    0.00000   -0.10414   31.82042  681.93774  119.03527   71.01469   -7.82404  -62.29805    0.06259    0.00000    0.54399    3.85137  137.57835  -52.98686  -74.84109   12.62050    8.61043
0.01731,    3   -0.00224    1.22160    0.33680   -0.00025    1.03308    0.32710   -0.01593    1.10583    0.09599   -0.03258    1.25621    0.11136   -0.03631    1.41295    0.12831   -0.01593    1.10583    0.09599   -0.03258    1.25621    0.11136   -0.03631    1.41295    0.12831   -0.13338    1.03681    0.13762    0.12554    1.02459    0.13295   -0.05120    1.05460    0.32332    0.03884    1.05748    0.31879   -0.19381    0.95977    0.18500   -0.19017    0.74505    0.10365   -0.14978    0.56197    0.03721   -0.14047    0.26525    0.04031   -0.11570    0.10311    0.02452   -0.05216    0.05449    0.08764   -0.08016    0.05462   -0.20336   -0.16155    0.04068   -0.09257    0.18118    0.94984    0.21559    0.17886    0.66391    0.25758    0.16876    0.52709    0.29621    0.17045    0.43195    0.42471    0.12708    0.21993    0.63532    0.06357    0.24707    0.71403    0.07987    0.03951    0.54611    0.16148    0.07656    0.64426   -0.09531    0.00000   -0.09384   37.91142  789.22632  119.34796   74.05838    2.02769  -75.21901    0.11319    0.00000    0.50882   -9.74156   60.06979   29.52181  -30.56468  -11.45279    6.79951
0.03408,    5   -0.00578    1.22455    0.33475   -0.00326    1.03546    0.32584   -0.01907    1.10796    0.09404   -0.03484    1.25976    0.10915   -0.03939    1.41664    0.12664   -0.01907    1.10796    0.09404   -0.03484    1.25976    0.10915   -0.03939    1.41664    0.12664   -0.13706    1.04101    0.13407    0.12107    1.02493    0.13316   -0.05408    1.05806    0.32095    0.03637    1.05943    0.31777   -0.19774    0.96466    0.18300   -0.19321    0.74738    0.10599   -0.15237    0.56274    0.04388   -0.14215    0.26624    0.05833   -0.11569    0.10291    0.04907   -0.05246    0.05443    0.11273   -0.08030    0.05268   -0.17882   -0.16193    0.04018   -0.06754    0.17741    0.94736    0.21305    0.17776    0.65890    0.23817    0.16995    0.52151    0.26893    0.17345    0.43224    0.40056    0.12628    0.23791    0.62273    0.06120    0.27800    0.69242    0.08187    0.03793    0.55935    0.15928    0.09844    0.65167   -0.09901    0.00000   -0.07302   58.19602  859.95422  128.72870   62.79525   -3.00657  -85.14061    0.02401    0.00000    0.27931   21.73619   21.55922   19.86148   -6.02177   12.70811    0.51765
0.06380,    8   -0.01112    1.23032    0.33392   -0.00967    1.04064    0.32585   -0.01904    1.11226    0.09335   -0.03633    1.26541    0.10778   -0.04241    1.42221    0.12530   -0.01904    1.11226    0.09335   -0.03633    1.26541    0.10778   -0.04241    1.42221    0.12530   -0.14074    1.04640    0.13088    0.11783    1.02706    0.13557   -0.05970    1.06531    0.31932    0.03067    1.06338    0.31853   -0.20197    0.97161    0.18027   -0.19541    0.74906    0.11323   -0.15452    0.56285    0.05930   -0.14329    0.26679    0.08891   -0.11524    0.10219    0.08699   -0.05261    0.05423    0.15104   -0.08037    0.05121   -0.14081   -0.16214    0.03959   -0.02934    0.17350    0.94566    0.21597    0.17501    0.65684    0.20731    0.16897    0.51889    0.22719    0.17635    0.43259    0.35868    0.12424    0.26239    0.59347    0.05680    0.31397    0.64629    0.08506    0.03415    0.57214    0.15663    0.13058    0.64331   -0.10146    0.00000   -0.02880   50.63060  902.05969   87.92244   25.97519   -3.50467  -91.51830    0.16293    0.00000   -0.77974  -13.36033    3.57871   28.25488    2.79045   -2.70274    0.58308
0.08284,    9   -0.01321    1.23246    0.33412   -0.01204    1.04283    0.32609   -0.01815    1.11419    0.09363   -0.03658    1.26733    0.10784   -0.04300    1.42414    0.12521   -0.01815    1.11419    0.09363   -0.03658    1.26733    0.10784   -0.04300    1.42414    0.12521   -0.14135    1.04827    0.13020    0.11746    1.02877    0.13653   -0.06200    1.06782    0.31928    0.02840    1.06534    0.31909   -0.20316    0.97395    0.17975   -0.19619    0.75039    0.11605   -0.15504    0.56276    0.06576   -0.14350    0.26693    0.09954   -0.11495    0.10189    0.09965   -0.05261    0.05421    0.16381   -0.08027    0.05085   -0.12820   -0.16214    0.03947   -0.01655    0.17041    0.94788    0.21243    0.17388    0.65842    0.19772    0.16839    0.51998    0.21357    0.17638    0.43398    0.34454    0.12334    0.26936    0.58226    0.05512    0.32141    0.63422    0.08546    0.04126    0.56489    0.15646    0.13905    0.63455   -0.10386    0.00000   -0.01300   60.83765  899.36230  108.24740   11.69372    8.36300  -93.40940    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.10000,   11   -0.01744    1.23695    0.33481   -0.01678    1.04757    0.32712   -0.01666    1.11860    0.09457   -0.03691    1.27126    0.10866   -0.04376    1.42813    0.12563   -0.01666    1.11860    0.09457   -0.03691    1.27126    0.10866   -0.04376    1.42813    0.12563   -0.14273    1.05186    0.13019    0.11649    1.03359    0.13902   -0.06645    1.07265    0.31970    0.02391    1.06990    0.32045   -0.20511    0.97824    0.17924   -0.19741    0.75285    0.12204   -0.15595    0.56255    0.08012   -0.14366    0.26726    0.12151   -0.11459    0.10280    0.12441   -0.05252    0.05425    0.18932   -0.08017    0.05015   -0.10298   -0.16208    0.03932    0.00885    0.16748    0.95276    0.21423    0.17166    0.66362    0.17989    0.16716    0.52528    0.18735    0.17591    0.44054    0.31803    0.12088    0.28121    0.55999    0.05338    0.33099    0.61550    0.08496    0.05360    0.53576    0.15654    0.14978    0.60736   -0.10461    0.00000    0.00971   57.93129  865.55823   81.66860   -8.40448    1.16655  -90.54721    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.11701,   13   -0.02164    1.24164    0.33609   -0.02036    1.05272    0.32839   -0.01782    1.12391    0.09638   -0.03760    1.27548    0.11020   -0.04412    1.43239    0.12665   -0.01782    1.12391    0.09638   -0.03760    1.27548    0.11020   -0.04412    1.43239    0.12665   -0.14344    1.05624    0.13014    0.11437    1.04009    0.14114   -0.07021    1.07734    0.32071    0.02020    1.07509    0.32184   -0.20678    0.98147    0.17956   -0.19826    0.75487    0.12904   -0.15681    0.56239    0.09547   -0.14401    0.26782    0.14394   -0.11432    0.10301    0.14967   -0.05254    0.05422    0.21505   -0.08005    0.04965   -0.07766   -0.16198    0.03902    0.03447    0.16517    0.95943    0.21561    0.16958    0.67082    0.16376    0.16562    0.53323    0.16321    0.17412    0.44937    0.29282    0.11884    0.28847    0.53465    0.05381    0.33462    0.59616    0.08203    0.06325    0.49702    0.15668    0.15457    0.57220   -0.10666    0.00000    0.02989   59.44050  827.51099   68.06651  -24.73527   -5.68583  -88.25973   -0.23248    0.00000    0.07682  -29.96357   -4.41263   -5.63544    0.33900   -9.03007    1.02583
0.13411,   15   -0.02566    1.24639    0.33788   -0.02265    1.05760    0.32987   -0.02166    1.12989    0.09834   -0.03889    1.28007    0.11209   -0.04442    1.43701    0.12812   -0.02166    1.12989    0.09834   -0.03889    1.28007    0.11209   -0.04442    1.43701    0.12812   -0.14594    1.05957    0.13147    0.11187    1.04770    0.14274   -0.07291    1.08169    0.32205    0.01758    1.08045    0.32339   -0.20838    0.98374    0.18155   -0.19879    0.75625    0.13752   -0.15739    0.56224    0.11196   -0.14442    0.26846    0.16686   -0.11412    0.10325    0.17497   -0.05196    0.05476    0.24027   -0.07997    0.04914   -0.05215   -0.16211    0.03865    0.06030    0.16347    0.96686    0.21556    0.16781    0.67940    0.14948    0.16401    0.54278    0.14077    0.17091    0.45749    0.26774    0.11737    0.29031    0.50671    0.05481    0.33264    0.57319    0.07833    0.06813    0.45584    0.15599    0.15434    0.53420   -0.10601    0.00000    0.05270   50.01609  754.24249   53.68269  -39.74872   -2.50256  -79.95438    0.09263    0.00000   -0.63728   18.46138    4.21455   13.68521    2.68586    6.17087    0.39040
0.15120,   16   -0.02732    1.24860    0.33871   -0.02342    1.05991    0.33069   -0.02412    1.13281    0.09937   -0.03972    1.28238    0.11307   -0.04472    1.43929    0.12902   -0.02412    1.13281    0.09937   -0.03972    1.28238    0.11307   -0.04472    1.43929    0.12902   -0.14725    1.06141    0.13225    0.11044    1.05140    0.14346   -0.07385    1.08369    0.32284    0.01666    1.08300    0.32417   -0.20921    0.98467    0.18335   -0.19893    0.75664    0.14253   -0.15751    0.56220    0.12062   -0.14438    0.26883    0.17844   -0.11400    0.10313    0.18760   -0.05194    0.05491    0.25316   -0.07992    0.04893   -0.03943   -0.16203    0.03852    0.07309    0.16281    0.97054    0.21519    0.16720    0.68398    0.14280    0.16317    0.54786    0.13019    0.16931    0.46079    0.25553    0.11669    0.28921    0.49201    0.05492    0.32961    0.56059    0.07676    0.06898    0.43443    0.15540    0.15248    0.51473   -0.10671    0.00000    0.05523   50.21707  719.95648   52.43192  -39.76472    1.73630  -76.82556    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.18000,   19   -0.03189    1.25444    0.34157   -0.02419    1.06579    0.33341   -0.03063    1.14046    0.10241   -0.04279    1.28869    0.11633   -0.04585    1.44547    0.13183   -0.03063    1.14046    0.10241   -0.04279    1.28869    0.11633   -0.04585    1.44547    0.13183   -0.15209    1.06569    0.13605    0.10560    1.06100    0.14541   -0.07534    1.08874    0.32559    0.01529    1.08990    0.32646   -0.21152    0.98700    0.19042   -0.19894    0.75770    0.15971   -0.15772    0.56210    0.14879   -0.14401    0.27008    0.21423   -0.11363    0.10411    0.22496   -0.05158    0.05556    0.29124   -0.07968    0.04834   -0.00129   -0.16180    0.03815    0.11135    0.16148    0.98093    0.21338    0.16544    0.69755    0.12499    0.16054    0.56290    0.10223    0.16527    0.46756    0.22097    0.11421    0.27899    0.44614    0.05332    0.31233    0.51912    0.07408    0.06666    0.36563    0.15322    0.14107    0.45393   -0.11268    0.00000    0.08391   46.43339  642.33948   34.76483  -53.90145    1.43874  -72.37566    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
