TimeStamp	FrameNumber	T10.PosX	T10.PosY	T10.PosZ	SACR.PosX	SACR.PosY	SACR.PosZ	NAVE.PosX	NAVE.PosY	NAVE.PosZ	XYPH.PosX	XYPH.PosY	XYPH.PosZ	STRN.PosX	STRN.PosY	STRN.PosZ	NAVE.PosX	NAVE.PosY	NAVE.PosZ	XYPH.PosX	XYPH.PosY	XYPH.PosZ	STRN.PosX	STRN.PosY	STRN.PosZ	LASIS.PosX	LASIS.PosY	LASIS.PosZ	RASIS.PosX	RASIS.PosY	RASIS.PosZ	LPSIS.PosX	LPSIS.PosY	LPSIS.PosZ	RPSIS.PosX	RPSIS.PosY	RPSIS.PosZ	LGTRO.PosX	LGTRO.PosY	LGTRO.PosZ	FLTHI.PosX	FLTHI.PosY	FLTHI.PosZ	LLEK.PosX	LLEK.PosY	LLEK.PosZ	LATI.PosX	LATI.PosY	LATI.PosZ	LLM.PosX	LLM.PosY	LLM.PosZ	LHEE.PosX	LHEE.PosY	LHEE.PosZ	LTOE.PosX	LTOE.PosY	LTOE.PosZ	LMT5.PosX	LMT5.PosY	LMT5.PosZ	RGTRO.PosX	RGTRO.PosY	RGTRO.PosZ	FRTHI.PosX	FRTHI.PosY	FRTHI.PosZ	RLEK.PosX	RLEK.PosY	RLEK.PosZ	RATI.PosX	RATI.PosY	RATI.PosZ	RLM.PosX	RLM.PosY	RLM.PosZ	RHEE.PosX	RHEE.PosY	RHEE.PosZ	RTOE.PosX	RTOE.PosY	RTOE.PosZ	RMT5.PosX	RMT5.PosY	RMT5.PosZ	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
0.00000	    1    0.00235    1.23656    0.34494    0.00903    1.04102    0.34285   -0.02481    1.10931    0.11604   -0.03388    1.25415    0.11889   -0.03403    1.41223    0.12424   -0.02481    1.10931    0.11604   -0.03388    1.25415    0.11889   -0.03403    1.41223    0.12424   -0.13709    1.03655    0.16680    0.12244    1.03749    0.13922   -0.04289    1.06046    0.34463    0.04493    1.06721    0.33182   -0.19235    0.95507    0.22309   -0.19375    0.73692    0.15561   -0.15706    0.55448    0.08825   -0.15774    0.26569    0.02322   -0.15232    0.10942   -0.06015   -0.08110    0.04287   -0.03169   -0.14330    0.15679   -0.28729   -0.21107    0.08883   -0.19259    0.18387    0.96722    0.21987    0.16015    0.68575    0.29035    0.13545    0.55313    0.34463    0.14985    0.42146    0.43005    0.11727    0.15229    0.56423    0.07112    0.12569    0.65651    0.06610    0.04148    0.38159    0.15802    0.03805    0.48866    0.07924    0.00000   -0.14253  -18.61572   23.15537   -3.38356    3.30030    6.90369    1.83493    0.09011    0.00000    0.41784  -41.81916  874.83069 -147.21462 -365.53717   -4.94066   78.83144
0.01705	    3   -0.00071    1.23367    0.34359    0.00670    1.03744    0.34056   -0.02769    1.10674    0.11433   -0.03741    1.25075    0.11799   -0.03789    1.40897    0.12320   -0.02769    1.10674    0.11433   -0.03741    1.25075    0.11799   -0.03789    1.40897    0.12320   -0.14091    1.03531    0.16448    0.11988    1.03468    0.13737   -0.04464    1.05656    0.34236    0.04276    1.06381    0.32993   -0.19513    0.95427    0.22133   -0.19271    0.73933    0.14277   -0.15730    0.55495    0.07814   -0.15485    0.26328    0.02523   -0.14819    0.10555   -0.05008   -0.07884    0.04405   -0.01151   -0.12476    0.12261   -0.28455   -0.19867    0.07551   -0.18270    0.18075    0.96383    0.21827    0.15860    0.68266    0.28771    0.13532    0.54973    0.34173    0.14945    0.42153    0.43312    0.11790    0.15984    0.58108    0.07106    0.13772    0.67459    0.06606    0.04135    0.40711    0.15820    0.03989    0.51265   -0.10004    0.00000   -0.04692   -4.32164  163.38013  -26.21006    7.66602  -14.14685  -16.34453    0.09537    0.00000    0.44387  -61.11201  843.13275 -165.42671 -374.23959  -11.49510   80.40878
0.03402	    5   -0.00428    1.23140    0.34139    0.00406    1.03487    0.33690   -0.03054    1.10565    0.11063   -0.04125    1.24926    0.11596   -0.04204    1.40758    0.12185   -0.03054    1.10565    0.11063   -0.04125    1.24926    0.11596   -0.04204    1.40758    0.12185   -0.14466    1.03507    0.16025    0.11688    1.03257    0.13422   -0.04705    1.05372    0.33850    0.04033    1.06151    0.32674   -0.19807    0.95375    0.21527   -0.19208    0.73936    0.13456   -0.15669    0.55454    0.07196   -0.15138    0.26196    0.02518   -0.14434    0.10448   -0.04194   -0.07929    0.04846    0.00726   -0.10905    0.09853   -0.27523   -0.18754    0.06177   -0.17196    0.17758    0.96115    0.21506    0.15759    0.68005    0.28264    0.13636    0.54658    0.33578    0.14938    0.42262    0.43433    0.11768    0.16903    0.59537    0.06961    0.15291    0.68908    0.06608    0.04101    0.43293    0.15823    0.04270    0.53619   -0.04743    0.00000   -0.08246  -49.83781  271.87314   68.22285   22.41892   22.98358  -12.89624    0.08420    0.00000    0.49090  -48.48329  720.07727 -183.79717 -353.48883    3.58089   60.62751
0.05095	    7   -0.00835    1.23009    0.33839    0.00009    1.03384    0.33261   -0.03330    1.10586    0.10584   -0.04523    1.24984    0.11287   -0.04639    1.40806    0.12027   -0.03330    1.10586    0.10584   -0.04523    1.24984    0.11287   -0.04639    1.40806    0.12027   -0.14725    1.03541    0.15431    0.11382    1.03168    0.13033   -0.05153    1.05310    0.33363    0.03657    1.06030    0.32271   -0.20136    0.95354    0.20703   -0.19396    0.73740    0.13056   -0.15821    0.55481    0.06667   -0.15409    0.26160    0.02547   -0.14388    0.10392   -0.02839   -0.08070    0.05149    0.02785   -0.10387    0.07782   -0.26046   -0.18493    0.05151   -0.15432    0.17419    0.95975    0.21106    0.15743    0.67789    0.27447    0.13867    0.54349    0.32564    0.14989    0.42519    0.43271    0.11615    0.17980    0.60615    0.06630    0.17161    0.69847    0.06577    0.04091    0.45879    0.15767    0.04665    0.55915   -0.06768    0.00000   -0.11600  -54.19545  472.41107   70.88074   54.79976   -2.40294  -31.97097    0.08355    0.00000    0.51286   -7.77161  564.30963 -181.42166 -289.41266    3.99592   47.14983
0.06798	    8   -0.01042    1.23001    0.33666   -0.00251    1.03417    0.33051   -0.03444    1.10643    0.10334   -0.04716    1.25088    0.11114   -0.04857    1.40899    0.11939   -0.03444    1.10643    0.10334   -0.04716    1.25088    0.11114   -0.04857    1.40899    0.11939   -0.14814    1.03564    0.15117    0.11229    1.03163    0.12835   -0.05433    1.05386    0.33119    0.03422    1.06050    0.32059   -0.20326    0.95391    0.20318   -0.19726    0.73712    0.12962   -0.16006    0.55601    0.06253   -0.15652    0.26198    0.02766   -0.14437    0.10331   -0.01901   -0.08110    0.05250    0.03884   -0.10603    0.06932   -0.25111   -0.18563    0.04562   -0.14366    0.17236    0.95940    0.20902    0.15768    0.67672    0.26912    0.14043    0.54167    0.31856    0.14963    0.42697    0.43057    0.11563    0.18545    0.60911    0.06375    0.18252    0.70055    0.06562    0.04083    0.47147    0.15715    0.04930    0.57007   -0.09131    0.00000   -0.11041  -31.72717  561.58240   86.20263   62.00568   21.35962  -51.27803    0.07763    0.00000    0.54293    3.19649  458.73297 -146.58116 -249.05869   22.51948   35.60907
0.09725	   11   -0.01640    1.23127    0.33197   -0.00954    1.03790    0.32511   -0.03667    1.10932    0.09715   -0.05192    1.25598    0.10640   -0.05472    1.41358    0.11693   -0.03667    1.10932    0.09715   -0.05192    1.25598    0.10640   -0.05472    1.41358    0.11693   -0.15112    1.03837    0.14336    0.10742    1.03249    0.12416   -0.06113    1.05897    0.32484    0.02820    1.06311    0.31519   -0.20915    0.95995    0.19526   -0.20556    0.74175    0.12384   -0.16867    0.56059    0.05453   -0.16491    0.26421    0.04231   -0.14535    0.10286    0.01270   -0.08301    0.05392    0.07484   -0.10968    0.05669   -0.21663   -0.19082    0.04090   -0.10657    0.16702    0.95857    0.20329    0.15961    0.67217    0.24832    0.14822    0.53533    0.28964    0.15292    0.43141    0.41263    0.11522    0.20519    0.60858    0.05702    0.22251    0.69388    0.06587    0.04004    0.50605    0.15451    0.06351    0.59993   -0.12413    0.00000   -0.09632   49.84799  729.89117  142.48714   70.30114   13.48265  -90.60461    0.07329    0.00000    0.49002  -14.34279  175.27214  -20.83857  -85.88689   -5.46687   12.84540
0.11439	   13   -0.01981    1.23287    0.32980   -0.01269    1.04033    0.32318   -0.03733    1.11127    0.09477   -0.05392    1.25925    0.10406   -0.05797    1.41671    0.11555   -0.03733    1.11127    0.09477   -0.05392    1.25925    0.10406   -0.05797    1.41671    0.11555   -0.15442    1.04201    0.14008    0.10345    1.03273    0.12412   -0.06414    1.06226    0.32207    0.02566    1.06511    0.31336   -0.21310    0.96537    0.19281   -0.21090    0.74757    0.11912   -0.17400    0.56332    0.05532   -0.16872    0.26600    0.05659   -0.14547    0.10290    0.03644   -0.08368    0.05416    0.09955   -0.11014    0.05336   -0.19255   -0.19189    0.04013   -0.08180    0.16300    0.95692    0.20082    0.16047    0.66780    0.23060    0.15200    0.52981    0.26498    0.15545    0.43319    0.39270    0.11558    0.22197    0.60126    0.05455    0.25276    0.68004    0.06642    0.03967    0.52290    0.15235    0.08039    0.61422   -0.12631    0.00000   -0.08845   53.29734  772.71210  131.69928   68.34528   -4.07693  -97.59996    0.02905    0.00000    0.73200    9.70431   50.25668  -21.78877  -36.78810    5.51263    1.45997
0.13102	   15   -0.02316    1.23527    0.32902   -0.01581    1.04205    0.32281   -0.03764    1.11304    0.09372   -0.05491    1.26208    0.10277   -0.06019    1.41958    0.11466   -0.03764    1.11304    0.09372   -0.05491    1.26208    0.10277   -0.06019    1.41958    0.11466   -0.15756    1.04712    0.13662    0.10047    1.03290    0.12586   -0.06700    1.06479    0.32006    0.02311    1.06645    0.31338   -0.21675    0.97081    0.19057   -0.21502    0.75143    0.11948   -0.17769    0.56419    0.06186   -0.17114    0.26719    0.07398   -0.14602    0.10258    0.06074   -0.08439    0.05400    0.12443   -0.11057    0.05184   -0.16792   -0.19267    0.03950   -0.05693    0.15920    0.95476    0.19993    0.16048    0.66363    0.21130    0.15375    0.52535    0.23734    0.15833    0.43421    0.36725    0.11557    0.23888    0.58635    0.05345    0.28304    0.65536    0.06798    0.03762    0.53601    0.15027    0.10154    0.62021   -0.13695    0.00000   -0.06766   66.25035  872.09845  110.43624   59.00325   -1.94560 -119.43311   -0.05226    0.00000    0.30425   10.76665   13.83340  -12.44518   -4.20884   19.35396   -0.72294
0.14997	   16   -0.02504    1.23675    0.32896   -0.01785    1.04281    0.32298   -0.03758    1.11417    0.09363   -0.05502    1.26344    0.10247   -0.06083    1.42102    0.11442   -0.03758    1.11417    0.09363   -0.05502    1.26344    0.10247   -0.06083    1.42102    0.11442   -0.15902    1.04924    0.13517    0.09946    1.03327    0.12720   -0.06888    1.06614    0.31944    0.02122    1.06695    0.31397   -0.21830    0.97314    0.18928   -0.21603    0.75213    0.12096   -0.17859    0.56443    0.06547   -0.17199    0.26748    0.08306   -0.14597    0.10244    0.07314   -0.08453    0.05391    0.13701   -0.11055    0.05131   -0.15547   -0.19272    0.03935   -0.04445    0.15736    0.95404    0.20014    0.16023    0.66255    0.20162    0.15397    0.52420    0.22333    0.16020    0.43447    0.35315    0.11547    0.24676    0.57645    0.05297    0.29650    0.63923    0.06911    0.03514    0.54139    0.14936    0.11244    0.61926   -0.13800    0.00000   -0.04721  108.35778  889.07233  127.79063   41.97190   -0.30362 -122.68852    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
0.16695	   18   -0.02922    1.24011    0.32936   -0.02372    1.04536    0.32369   -0.03693    1.11736    0.09385   -0.05450    1.26653    0.10247   -0.06112    1.42419    0.11434   -0.03693    1.11736    0.09385   -0.05450    1.26653    0.10247   -0.06112    1.42419    0.11434   -0.16075    1.05265    0.13267    0.09818    1.03535    0.13044   -0.07407    1.06973    0.31882    0.01582    1.06891    0.31575   -0.22112    0.97690    0.18606   -0.21690    0.75254    0.12430   -0.17922    0.56428    0.07410   -0.17233    0.26735    0.10195   -0.14539    0.10244    0.09817   -0.08463    0.05385    0.16258   -0.11023    0.05031   -0.13032   -0.19259    0.03916   -0.01906    0.15418    0.95456    0.20175    0.15915    0.66397    0.18322    0.15412    0.52512    0.19587    0.16291    0.43537    0.32393    0.11602    0.26067    0.55311    0.05093    0.31658    0.60461    0.07157    0.03273    0.54691    0.14774    0.13163    0.60932   -0.13363    0.00000   -0.02735   56.35830  925.38806   96.83415   25.30924    1.77395 -123.65734    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000
