TimeStamp	FrameNumber	TreadmillSpeed	LHEAD.PosX	LHEAD.PosY	LHEAD.PosZ	THEAD.PosX	THEAD.PosY	THEAD.PosZ	RHEAD.PosX	RHEAD.PosY	RHEAD.PosZ	FHEAD.PosX	FHEAD.PosY	FHEAD.PosZ	C7.PosX	C7.PosY	C7.PosZ	T10.PosX	T10.PosY	T10.PosZ	SACR.PosX	SACR.PosY	SACR.PosZ	NAVE.PosX	NAVE.PosY	NAVE.PosZ	XYPH.PosX	XYPH.PosY	XYPH.PosZ	STRN.PosX	STRN.PosY	STRN.PosZ	BBAC.PosX	BBAC.PosY	BBAC.PosZ	LSHO.PosX	LSHO.PosY	LSHO.PosZ	LDELT.PosX	LDELT.PosY	LDELT.PosZ	LLEE.PosX	LLEE.PosY	LLEE.PosZ	LMEE.PosX	LMEE.PosY	LMEE.PosZ	LFRM.PosX	LFRM.PosY	LFRM.PosZ	LMW.PosX	LMW.PosY	LMW.PosZ	LLW.PosX	LLW.PosY	LLW.PosZ	LFIN.PosX	LFIN.PosY	LFIN.PosZ	RSHO.PosX	RSHO.PosY	RSHO.PosZ	RDELT.PosX	RDELT.PosY	RDELT.PosZ	RLEE.PosX	RLEE.PosY	RLEE.PosZ	RMEE.PosX	RMEE.PosY	RMEE.PosZ	RFRM.PosX	RFRM.PosY	RFRM.PosZ	RMW.PosX	RMW.PosY	RMW.PosZ	RLW.PosX	RLW.PosY	RLW.PosZ	RFIN.PosX	RFIN.PosY	RFIN.PosZ	LASIS.PosX	LASIS.PosY	LASIS.PosZ	RASIS.PosX	RASIS.PosY	RASIS.PosZ	LPSIS.PosX	LPSIS.PosY	LPSIS.PosZ	RPSIS.PosX	RPSIS.PosY	RPSIS.PosZ	LGTRO.PosX	LGTRO.PosY	LGTRO.PosZ	FLTHI.PosX	FLTHI.PosY	FLTHI.PosZ	LLEK.PosX	LLEK.PosY	LLEK.PosZ	LATI.PosX	LATI.PosY	LATI.PosZ	LLM.PosX	LLM.PosY	LLM.PosZ	LHEE.PosX	LHEE.PosY	LHEE.PosZ	LTOE.PosX	LTOE.PosY	LTOE.PosZ	LMT5.PosX	LMT5.PosY	LMT5.PosZ	RGTRO.PosX	RGTRO.PosY	RGTRO.PosZ	FRTHI.PosX	FRTHI.PosY	FRTHI.PosZ	RLEK.PosX	RLEK.PosY	RLEK.PosZ	RATI.PosX	RATI.PosY	RATI.PosZ	RLM.PosX	RLM.PosY	RLM.PosZ	RHEE.PosX	RHEE.PosY	RHEE.PosZ	RTOE.PosX	RTOE.PosY	RTOE.PosZ	RMT5.PosX	RMT5.PosY	RMT5.PosZ	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
0.00000	    1	0.00000	0.62366	1.75139	0.16171	0.69742	1.84903	0.24193	0.63316	1.76812	0.35190	0.73209	1.76533	0.21141	0.53409	1.56907	0.27379	0.51120	1.24865	0.27788	0.48838	1.08425	0.27516	0.75835	1.10031	0.24163	0.73975	1.32879	0.25024	0.70868	1.47545	0.25561	0.48230	1.40656	0.39291	0.56158	1.55603	0.08618	0.55594	1.45102	-0.03720	0.54993	1.31803	-0.15965	0.57254	1.27132	-0.10263	0.56640	1.20533	-0.30604	0.57350	1.12968	-0.37232	0.65356	1.12490	-0.34961	0.62367	1.08250	-0.43410	0.60750	1.56447	0.43647	0.59813	1.45662	0.57654	0.62511	1.33431	0.71345	0.62088	1.28097	0.64823	0.63779	1.27998	0.79555	0.67318	1.17081	0.92122	0.74773	1.14273	0.88702	0.73043	1.12877	0.97125	0.66838	1.06498	0.12277	0.69809	1.06672	0.38599	0.50054	1.11330	0.22180	0.51011	1.11336	0.32583	0.57283	0.97192	0.08215	0.57971	0.79976	0.08723	0.59153	0.56733	0.11016	0.52928	0.24637	0.11982	0.51741	0.10128	0.13060	0.43637	0.05502	0.18212	0.73517	0.05903	0.16712	0.63077	0.03903	0.08072	0.62912	0.98701	0.45327	0.63279	0.69706	0.44531	0.63019	0.59039	0.42421	0.56662	0.40571	0.45871	0.53687	0.10469	0.42841	0.45134	0.06143	0.39052	0.76213	0.06090	0.36846	0.66067	0.04081	0.46483	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.01000	    2	0.00000	0.62371	1.75140	0.16170	0.69748	1.84903	0.24196	0.63322	1.76810	0.35192	0.73219	1.76534	0.21144	0.53410	1.56907	0.27377	0.51124	1.24866	0.27789	0.48837	1.08425	0.27518	0.75838	1.10031	0.24164	0.73976	1.32878	0.25023	0.70870	1.47544	0.25559	0.48230	1.40657	0.39292	0.56160	1.55604	0.08618	0.55597	1.45103	-0.03721	0.54992	1.31807	-0.15966	0.57254	1.27133	-0.10263	0.56640	1.20533	-0.30603	0.57349	1.12970	-0.37234	0.65355	1.12490	-0.34964	0.62362	1.08249	-0.43409	0.60754	1.56447	0.43646	0.59815	1.45659	0.57654	0.62512	1.33431	0.71342	0.62091	1.28096	0.64820	0.63779	1.27998	0.79553	0.67317	1.17080	0.92122	0.74774	1.14273	0.88702	0.73041	1.12875	0.97125	0.66839	1.06496	0.12277	0.69809	1.06670	0.38598	0.50054	1.11330	0.22180	0.51015	1.11336	0.32583	0.57284	0.97190	0.08215	0.57974	0.79977	0.08727	0.59155	0.56733	0.11018	0.52928	0.24637	0.11982	0.51742	0.10127	0.13059	0.43637	0.05502	0.18214	0.73516	0.05901	0.16711	0.63078	0.03903	0.08073	0.62911	0.98701	0.45325	0.63275	0.69705	0.44530	0.63018	0.59040	0.42420	0.56664	0.40571	0.45871	0.53687	0.10469	0.42842	0.45133	0.06142	0.39053	0.76215	0.06091	0.36846	0.66066	0.04082	0.46483	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.02000	    3	0.00000	0.62376	1.75141	0.16172	0.69753	1.84902	0.24201	0.63326	1.76807	0.35195	0.73220	1.76533	0.21145	0.53412	1.56907	0.27378	0.51122	1.24866	0.27786	0.48840	1.08427	0.27517	0.75839	1.10029	0.24164	0.73980	1.32877	0.25021	0.70872	1.47544	0.25559	0.48232	1.40657	0.39289	0.56164	1.55603	0.08615	0.55599	1.45104	-0.03723	0.54991	1.31808	-0.15968	0.57254	1.27132	-0.10264	0.56636	1.20534	-0.30606	0.57349	1.12971	-0.37233	0.65352	1.12491	-0.34966	0.62359	1.08250	-0.43413	0.60755	1.56446	0.43644	0.59818	1.45657	0.57653	0.62509	1.33430	0.71344	0.62093	1.28096	0.64821	0.63778	1.27998	0.79553	0.67315	1.17076	0.92119	0.74769	1.14269	0.88700	0.73038	1.12871	0.97123	0.66841	1.06495	0.12274	0.69809	1.06669	0.38598	0.50055	1.11331	0.22180	0.51017	1.11337	0.32582	0.57282	0.97192	0.08217	0.57963	0.79982	0.08727	0.59152	0.56735	0.11017	0.52930	0.24635	0.11981	0.51741	0.10127	0.13062	0.43637	0.05503	0.18214	0.73517	0.05902	0.16712	0.63078	0.03904	0.08071	0.62910	0.98701	0.45324	0.63275	0.69706	0.44533	0.63015	0.59038	0.42419	0.56660	0.40570	0.45872	0.53687	0.10469	0.42844	0.45133	0.06139	0.39054	0.76213	0.06091	0.36848	0.66066	0.04081	0.46483	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.03000	    4	0.00000	0.62378	1.75144	0.16173	0.69758	1.84902	0.24204	0.63326	1.76807	0.35194	0.73225	1.76534	0.21146	0.53415	1.56907	0.27375	0.51124	1.24866	0.27787	0.48842	1.08427	0.27517	0.75839	1.10029	0.24166	0.73981	1.32875	0.25021	0.70876	1.47543	0.25556	0.48233	1.40657	0.39289	0.56169	1.55605	0.08614	0.55603	1.45102	-0.03726	0.54994	1.31807	-0.15969	0.57253	1.27132	-0.10268	0.56635	1.20534	-0.30607	0.57345	1.12972	-0.37237	0.65345	1.12489	-0.34969	0.62356	1.08252	-0.43417	0.60758	1.56446	0.43642	0.59812	1.45655	0.57651	0.62507	1.33427	0.71339	0.62091	1.28094	0.64818	0.63775	1.27994	0.79550	0.67311	1.17074	0.92118	0.74766	1.14267	0.88699	0.73034	1.12869	0.97122	0.66842	1.06496	0.12275	0.69810	1.06668	0.38598	0.50056	1.11331	0.22179	0.51017	1.11339	0.32580	0.57287	0.97194	0.08215	0.57964	0.79981	0.08728	0.59148	0.56734	0.11016	0.52930	0.24637	0.11981	0.51740	0.10128	0.13062	0.43636	0.05504	0.18215	0.73515	0.05900	0.16712	0.63077	0.03902	0.08071	0.62910	0.98701	0.45324	0.63271	0.69706	0.44530	0.63014	0.59040	0.42421	0.56659	0.40570	0.45869	0.53686	0.10469	0.42842	0.45134	0.06138	0.39051	0.76211	0.06091	0.36847	0.66068	0.04081	0.46483	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.04000	    5	0.00000	0.62385	1.75147	0.16174	0.69763	1.84903	0.24207	0.63330	1.76806	0.35196	0.73230	1.76535	0.21149	0.53416	1.56907	0.27373	0.51125	1.24865	0.27786	0.48844	1.08430	0.27517	0.75841	1.10030	0.24167	0.73982	1.32875	0.25022	0.70879	1.47544	0.25558	0.48233	1.40658	0.39290	0.56172	1.55602	0.08614	0.55606	1.45102	-0.03728	0.54993	1.31807	-0.15972	0.57255	1.27131	-0.10269	0.56633	1.20534	-0.30609	0.57342	1.12974	-0.37237	0.65342	1.12491	-0.34972	0.62353	1.08253	-0.43421	0.60759	1.56447	0.43642	0.59812	1.45655	0.57650	0.62506	1.33423	0.71338	0.62093	1.28092	0.64816	0.63772	1.27990	0.79547	0.67310	1.17070	0.92115	0.74765	1.14265	0.88699	0.73031	1.12869	0.97122	0.66844	1.06495	0.12276	0.69809	1.06669	0.38599	0.50062	1.11330	0.22179	0.51017	1.11342	0.32579	0.57288	0.97195	0.08215	0.57962	0.79979	0.08727	0.59146	0.56735	0.11017	0.52929	0.24636	0.11983	0.51740	0.10127	0.13061	0.43636	0.05503	0.18215	0.73517	0.05903	0.16712	0.63078	0.03903	0.08071	0.62909	0.98699	0.45324	0.63266	0.69705	0.44532	0.63010	0.59042	0.42418	0.56657	0.40570	0.45870	0.53687	0.10469	0.42844	0.45134	0.06138	0.39053	0.76212	0.06092	0.36847	0.66067	0.04081	0.46484	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.05000	    6	0.00000	0.62391	1.75146	0.16175	0.69765	1.84902	0.24210	0.63330	1.76806	0.35196	0.73231	1.76535	0.21151	0.53420	1.56907	0.27373	0.51129	1.24863	0.27786	0.48843	1.08432	0.27515	0.75841	1.10028	0.24167	0.73983	1.32876	0.25023	0.70879	1.47543	0.25557	0.48238	1.40658	0.39289	0.56174	1.55600	0.08612	0.55603	1.45100	-0.03730	0.54993	1.31804	-0.15972	0.57253	1.27130	-0.10271	0.56631	1.20535	-0.30610	0.57339	1.12976	-0.37242	0.65342	1.12493	-0.34978	0.62348	1.08256	-0.43425	0.60760	1.56446	0.43642	0.59812	1.45655	0.57649	0.62507	1.33419	0.71336	0.62096	1.28089	0.64813	0.63768	1.27985	0.79545	0.67306	1.17064	0.92114	0.74764	1.14263	0.88697	0.73025	1.12865	0.97119	0.66848	1.06496	0.12275	0.69812	1.06669	0.38599	0.50061	1.11332	0.22177	0.51019	1.11341	0.32580	0.57288	0.97194	0.08214	0.57962	0.79982	0.08727	0.59142	0.56735	0.11019	0.52929	0.24636	0.11983	0.51741	0.10127	0.13061	0.43635	0.05502	0.18215	0.73518	0.05904	0.16712	0.63077	0.03903	0.08072	0.62908	0.98700	0.45324	0.63265	0.69705	0.44532	0.63009	0.59042	0.42420	0.56656	0.40572	0.45870	0.53687	0.10469	0.42844	0.45132	0.06138	0.39054	0.76212	0.06092	0.36848	0.66066	0.04081	0.46484	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.06000	    7	0.00000	0.62395	1.75145	0.16172	0.69769	1.84902	0.24210	0.63336	1.76807	0.35197	0.73237	1.76535	0.21152	0.53421	1.56907	0.27373	0.51132	1.24865	0.27787	0.48843	1.08432	0.27513	0.75844	1.10027	0.24167	0.73987	1.32874	0.25022	0.70883	1.47544	0.25555	0.48240	1.40658	0.39285	0.56174	1.55597	0.08611	0.55601	1.45099	-0.03729	0.54995	1.31803	-0.15975	0.57256	1.27128	-0.10274	0.56631	1.20535	-0.30615	0.57337	1.12976	-0.37247	0.65337	1.12495	-0.34983	0.62349	1.08259	-0.43432	0.60762	1.56447	0.43640	0.59811	1.45655	0.57648	0.62506	1.33417	0.71332	0.62093	1.28089	0.64809	0.63766	1.27982	0.79542	0.67303	1.17062	0.92110	0.74761	1.14261	0.88698	0.73019	1.12860	0.97117	0.66850	1.06496	0.12275	0.69810	1.06666	0.38600	0.50063	1.11331	0.22177	0.51019	1.11342	0.32578	0.57289	0.97193	0.08212	0.57967	0.79979	0.08724	0.59141	0.56734	0.11018	0.52926	0.24636	0.11983	0.51739	0.10127	0.13062	0.43634	0.05503	0.18215	0.73516	0.05901	0.16712	0.63078	0.03903	0.08072	0.62910	0.98698	0.45323	0.63263	0.69705	0.44532	0.63005	0.59040	0.42421	0.56657	0.40569	0.45869	0.53686	0.10469	0.42842	0.45136	0.06136	0.39052	0.76212	0.06093	0.36848	0.66068	0.04082	0.46483	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.07000	    8	0.00000	0.62400	1.75144	0.16172	0.69774	1.84901	0.24210	0.63338	1.76807	0.35196	0.73241	1.76535	0.21152	0.53423	1.56907	0.27372	0.51136	1.24865	0.27783	0.48844	1.08432	0.27512	0.75848	1.10027	0.24167	0.73989	1.32875	0.25022	0.70884	1.47543	0.25554	0.48244	1.40657	0.39285	0.56175	1.55597	0.08609	0.55602	1.45098	-0.03729	0.54994	1.31803	-0.15976	0.57254	1.27127	-0.10278	0.56631	1.20536	-0.30616	0.57332	1.12978	-0.37251	0.65334	1.12496	-0.34987	0.62343	1.08264	-0.43436	0.60765	1.56445	0.43640	0.59812	1.45656	0.57647	0.62506	1.33417	0.71332	0.62093	1.28086	0.64808	0.63766	1.27983	0.79543	0.67299	1.17063	0.92111	0.74754	1.14255	0.88697	0.73015	1.12857	0.97116	0.66852	1.06495	0.12276	0.69813	1.06665	0.38597	0.50064	1.11332	0.22175	0.51020	1.11342	0.32578	0.57292	0.97194	0.08212	0.57967	0.79979	0.08723	0.59140	0.56733	0.11019	0.52924	0.24636	0.11984	0.51739	0.10127	0.13062	0.43636	0.05503	0.18215	0.73516	0.05901	0.16712	0.63077	0.03903	0.08071	0.62909	0.98699	0.45324	0.63263	0.69704	0.44532	0.63004	0.59039	0.42420	0.56657	0.40568	0.45869	0.53686	0.10469	0.42842	0.45132	0.06138	0.39054	0.76212	0.06092	0.36847	0.66067	0.04081	0.46483	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.08000	    9	0.00000	0.62406	1.75144	0.16171	0.69777	1.84901	0.24207	0.63340	1.76806	0.35196	0.73245	1.76532	0.21151	0.53425	1.56907	0.27371	0.51136	1.24864	0.27784	0.48847	1.08431	0.27511	0.75848	1.10025	0.24167	0.73990	1.32875	0.25021	0.70885	1.47544	0.25553	0.48246	1.40657	0.39284	0.56175	1.55594	0.08610	0.55598	1.45096	-0.03730	0.54992	1.31801	-0.15978	0.57253	1.27127	-0.10280	0.56630	1.20536	-0.30618	0.57332	1.12978	-0.37254	0.65334	1.12500	-0.34990	0.62341	1.08266	-0.43440	0.60767	1.56445	0.43640	0.59817	1.45656	0.57644	0.62506	1.33417	0.71331	0.62098	1.28085	0.64809	0.63765	1.27985	0.79542	0.67295	1.17063	0.92110	0.74748	1.14252	0.88694	0.73012	1.12852	0.97115	0.66853	1.06493	0.12275	0.69815	1.06664	0.38598	0.50067	1.11331	0.22173	0.51022	1.11341	0.32574	0.57293	0.97194	0.08209	0.57966	0.79978	0.08724	0.59140	0.56732	0.11018	0.52922	0.24637	0.11984	0.51739	0.10127	0.13061	0.43636	0.05503	0.18213	0.73516	0.05903	0.16711	0.63078	0.03900	0.08072	0.62909	0.98699	0.45324	0.63261	0.69703	0.44531	0.63004	0.59040	0.42421	0.56657	0.40569	0.45870	0.53686	0.10468	0.42842	0.45133	0.06137	0.39055	0.76212	0.06092	0.36847	0.66067	0.04080	0.46484	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.09000	   10	0.00000	0.62408	1.75143	0.16168	0.69782	1.84900	0.24208	0.63342	1.76808	0.35195	0.73245	1.76531	0.21150	0.53424	1.56907	0.27371	0.51140	1.24864	0.27783	0.48847	1.08431	0.27511	0.75851	1.10024	0.24163	0.73993	1.32875	0.25020	0.70889	1.47542	0.25552	0.48249	1.40656	0.39281	0.56178	1.55593	0.08608	0.55600	1.45098	-0.03731	0.54991	1.31802	-0.15978	0.57254	1.27127	-0.10280	0.56626	1.20540	-0.30621	0.57331	1.12981	-0.37255	0.65328	1.12502	-0.34991	0.62339	1.08268	-0.43443	0.60771	1.56447	0.43639	0.59818	1.45655	0.57644	0.62506	1.33421	0.71330	0.62098	1.28088	0.64806	0.63765	1.27986	0.79540	0.67292	1.17063	0.92108	0.74750	1.14252	0.88694	0.73007	1.12848	0.97114	0.66852	1.06494	0.12272	0.69816	1.06665	0.38598	0.50070	1.11331	0.22171	0.51024	1.11341	0.32574	0.57293	0.97194	0.08209	0.57964	0.79979	0.08720	0.59139	0.56733	0.11018	0.52925	0.24635	0.11982	0.51739	0.10126	0.13061	0.43635	0.05501	0.18214	0.73516	0.05904	0.16712	0.63078	0.03903	0.08071	0.62909	0.98700	0.45322	0.63262	0.69706	0.44533	0.63005	0.59040	0.42418	0.56656	0.40570	0.45868	0.53687	0.10468	0.42841	0.45133	0.06136	0.39051	0.76211	0.06092	0.36846	0.66066	0.04081	0.46482	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
