TimeStamp	FrameNumber	LHEAD.PosX	LHEAD.PosY	LHEAD.PosZ	THEAD.PosX	THEAD.PosY	THEAD.PosZ	RHEAD.PosX	RHEAD.PosY	RHEAD.PosZ	FHEAD.PosX	FHEAD.PosY	FHEAD.PosZ	C7.PosX	C7.PosY	C7.PosZ	T10.PosX	T10.PosY	T10.PosZ	SACR.PosX	SACR.PosY	SACR.PosZ	NAVE.PosX	NAVE.PosY	NAVE.PosZ	XYPH.PosX	XYPH.PosY	XYPH.PosZ	STRN.PosX	STRN.PosY	STRN.PosZ	BBAC.PosX	BBAC.PosY	BBAC.PosZ	LSHO.PosX	LSHO.PosY	LSHO.PosZ	LDELT.PosX	LDELT.PosY	LDELT.PosZ	LLEE.PosX	LLEE.PosY	LLEE.PosZ	LMEE.PosX	LMEE.PosY	LMEE.PosZ	LFRM.PosX	LFRM.PosY	LFRM.PosZ	LMW.PosX	LMW.PosY	LMW.PosZ	LLW.PosX	LLW.PosY	LLW.PosZ	LFIN.PosX	LFIN.PosY	LFIN.PosZ	RSHO.PosX	RSHO.PosY	RSHO.PosZ	RDELT.PosX	RDELT.PosY	RDELT.PosZ	RLEE.PosX	RLEE.PosY	RLEE.PosZ	RMEE.PosX	RMEE.PosY	RMEE.PosZ	RFRM.PosX	RFRM.PosY	RFRM.PosZ	RMW.PosX	RMW.PosY	RMW.PosZ	RLW.PosX	RLW.PosY	RLW.PosZ	RFIN.PosX	RFIN.PosY	RFIN.PosZ	LASIS.PosX	LASIS.PosY	LASIS.PosZ	RASIS.PosX	RASIS.PosY	RASIS.PosZ	LPSIS.PosX	LPSIS.PosY	LPSIS.PosZ	RPSIS.PosX	RPSIS.PosY	RPSIS.PosZ	LGTRO.PosX	LGTRO.PosY	LGTRO.PosZ	FLTHI.PosX	FLTHI.PosY	FLTHI.PosZ	LLEK.PosX	LLEK.PosY	LLEK.PosZ	LATI.PosX	LATI.PosY	LATI.PosZ	LLM.PosX	LLM.PosY	LLM.PosZ	LHEE.PosX	LHEE.PosY	LHEE.PosZ	LTOE.PosX	LTOE.PosY	LTOE.PosZ	LMT5.PosX	LMT5.PosY	LMT5.PosZ	RGTRO.PosX	RGTRO.PosY	RGTRO.PosZ	FRTHI.PosX	FRTHI.PosY	FRTHI.PosZ	RLEK.PosX	RLEK.PosY	RLEK.PosZ	RATI.PosX	RATI.PosY	RATI.PosZ	RLM.PosX	RLM.PosY	RLM.PosZ	RHEE.PosX	RHEE.PosY	RHEE.PosZ	RTOE.PosX	RTOE.PosY	RTOE.PosZ	RMT5.PosX	RMT5.PosY	RMT5.PosZ	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
0.00000	    1	-2.17259	1.77576	0.25185	-2.12968	1.85886	0.35442	-2.19363	1.77888	0.44530	-2.07878	1.78294	0.32996	-2.27682	1.60798	0.33658	-2.31685	1.27041	0.35240	-2.32352	1.08778	0.36428	-2.09107	1.14301	0.35243	-2.08432	1.31658	0.34846	-2.10359	1.47773	0.35073	-2.36113	1.42569	0.42521	-2.22546	1.57409	0.17238	-2.25518	1.48571	0.06789	-2.21473	1.33524	-0.07074	-2.22289	1.28477	-0.01142	-2.19318	1.28243	-0.14398	-2.15119	1.15251	-0.26522	-2.07610	1.15093	-0.24045	-2.10783	1.11681	-0.32913	-2.26118	1.57305	0.52258	-2.29671	1.49169	0.61941	-2.27825	1.35950	0.76906	-2.27832	1.30508	0.71218	-2.25052	1.25528	0.91083	-2.23069	1.18883	0.99225	-2.15758	1.18339	0.96681	-2.18916	1.16423	1.05332	-2.13026	1.06422	0.23389	-2.13666	1.06234	0.49018	-2.31447	1.10830	0.31256	-2.31444	1.11112	0.40316	-2.19305	0.99324	0.17588	-2.19878	0.76139	0.18495	-2.22563	0.56464	0.21901	-2.29441	0.27399	0.21776	-2.29332	0.10270	0.23610	-2.36491	0.05159	0.29348	-2.07173	0.04452	0.28306	-2.17807	0.03291	0.19128	-2.21465	0.99384	0.54634	-2.21954	0.69376	0.53275	-2.22932	0.55418	0.50653	-2.26891	0.40599	0.52682	-2.29033	0.10521	0.49769	-2.36398	0.05695	0.43459	-2.06900	0.04647	0.47718	-2.18967	0.02918	0.55419	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.01000	    2	-2.17253	1.77579	0.25182	-2.12958	1.85885	0.35438	-2.19338	1.77888	0.44534	-2.07870	1.78289	0.32998	-2.27674	1.60806	0.33647	-2.31677	1.27041	0.35238	-2.32344	1.08780	0.36424	-2.09100	1.14300	0.35234	-2.08425	1.31659	0.34841	-2.10357	1.47774	0.35064	-2.36108	1.42567	0.42511	-2.22542	1.57407	0.17229	-2.25514	1.48566	0.06784	-2.21470	1.33511	-0.07071	-2.22286	1.28468	-0.01139	-2.19316	1.28230	-0.14399	-2.15115	1.15228	-0.26508	-2.07605	1.15075	-0.24041	-2.10779	1.11654	-0.32895	-2.26072	1.57327	0.52284	-2.29666	1.49163	0.61932	-2.27821	1.35941	0.76901	-2.27827	1.30502	0.71207	-2.25098	1.25517	0.91069	-2.23047	1.18874	0.99207	-2.15753	1.18330	0.96654	-2.18909	1.16408	1.05320	-2.13021	1.06422	0.23383	-2.13659	1.06233	0.49014	-2.31440	1.10828	0.31254	-2.31436	1.11111	0.40315	-2.19302	0.99321	0.17601	-2.19875	0.76137	0.18492	-2.22563	0.56471	0.21888	-2.29444	0.27397	0.21776	-2.29330	0.10273	0.23609	-2.36492	0.05159	0.29349	-2.07174	0.04454	0.28309	-2.17810	0.03290	0.19128	-2.21460	0.99383	0.54630	-2.21954	0.69376	0.53275	-2.22932	0.55420	0.50654	-2.26888	0.40598	0.52677	-2.29033	0.10521	0.49769	-2.36411	0.05714	0.43440	-2.06899	0.04649	0.47718	-2.18965	0.02915	0.55418	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.02000	    3	-2.17242	1.77579	0.25179	-2.12949	1.85882	0.35431	-2.19550	1.77870	0.44372	-2.07865	1.78289	0.32996	-2.27667	1.60798	0.33648	-2.31675	1.27038	0.35229	-2.32337	1.08780	0.36423	-2.09091	1.14298	0.35231	-2.08422	1.31654	0.34839	-2.10351	1.47770	0.35063	-2.36102	1.42567	0.42504	-2.22535	1.57402	0.17223	-2.25513	1.48556	0.06784	-2.21466	1.33492	-0.07068	-2.22277	1.28455	-0.01134	-2.19314	1.28212	-0.14397	-2.15107	1.15201	-0.26496	-2.07597	1.15053	-0.24031	-2.10775	1.11623	-0.32873	-2.26099	1.57303	0.52253	-2.29659	1.49154	0.61929	-2.27812	1.35931	0.76894	-2.27756	1.30465	0.71243	-2.25155	1.25495	0.91052	-2.23042	1.18859	0.99192	-2.15750	1.18316	0.96639	-2.18908	1.16388	1.05307	-2.13010	1.06418	0.23380	-2.13653	1.06231	0.49012	-2.31431	1.10829	0.31248	-2.31425	1.11111	0.40310	-2.19295	0.99316	0.17590	-2.19875	0.76131	0.18494	-2.22558	0.56466	0.21888	-2.29443	0.27397	0.21774	-2.29333	0.10270	0.23609	-2.36491	0.05156	0.29349	-2.07176	0.04451	0.28308	-2.17809	0.03289	0.19126	-2.21456	0.99383	0.54627	-2.21949	0.69373	0.53267	-2.22931	0.55417	0.50648	-2.26886	0.40599	0.52682	-2.29033	0.10521	0.49770	-2.36400	0.05697	0.43458	-2.06902	0.04649	0.47715	-2.18967	0.02915	0.55417	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.03000	    4	-2.17234	1.77577	0.25177	-2.12938	1.85879	0.35430	-2.19623	1.77867	0.44299	-2.07857	1.78284	0.32997	-2.27665	1.60793	0.33645	-2.31664	1.27038	0.35225	-2.32329	1.08783	0.36419	-2.09083	1.14295	0.35225	-2.08415	1.31653	0.34829	-2.10348	1.47767	0.35058	-2.36098	1.42563	0.42501	-2.22533	1.57397	0.17218	-2.25507	1.48546	0.06780	-2.21463	1.33478	-0.07061	-2.22274	1.28447	-0.01131	-2.19311	1.28195	-0.14392	-2.15102	1.15172	-0.26478	-2.07599	1.15036	-0.24001	-2.10769	1.11594	-0.32856	-2.26054	1.57317	0.52279	-2.29641	1.49148	0.61934	-2.27821	1.35919	0.76874	-2.27749	1.30458	0.71236	-2.25159	1.25478	0.91041	-2.23037	1.18842	0.99180	-2.15748	1.18302	0.96631	-2.18904	1.16366	1.05297	-2.13003	1.06416	0.23376	-2.13643	1.06229	0.49011	-2.31423	1.10830	0.31246	-2.31418	1.11112	0.40305	-2.19284	0.99315	0.17580	-2.19872	0.76129	0.18491	-2.22560	0.56463	0.21887	-2.29442	0.27394	0.21773	-2.29333	0.10268	0.23610	-2.36492	0.05158	0.29347	-2.07175	0.04450	0.28307	-2.17807	0.03291	0.19126	-2.21450	0.99383	0.54631	-2.21950	0.69374	0.53264	-2.22930	0.55419	0.50649	-2.26888	0.40597	0.52668	-2.29033	0.10521	0.49770	-2.36420	0.05738	0.43413	-2.06898	0.04651	0.47716	-2.18966	0.02914	0.55413	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.04000	    5	-2.17228	1.77578	0.25171	-2.12929	1.85877	0.35428	-2.19619	1.77865	0.44292	-2.07849	1.78282	0.32995	-2.27659	1.60794	0.33641	-2.31653	1.27034	0.35220	-2.32320	1.08784	0.36414	-2.09077	1.14296	0.35219	-2.08409	1.31652	0.34830	-2.10340	1.47765	0.35056	-2.36091	1.42561	0.42495	-2.22528	1.57395	0.17210	-2.25505	1.48538	0.06778	-2.21459	1.33462	-0.07058	-2.22273	1.28435	-0.01125	-2.19303	1.28177	-0.14394	-2.15091	1.15151	-0.26470	-2.07593	1.14998	-0.23982	-2.10766	1.11564	-0.32828	-2.26087	1.57298	0.52245	-2.29650	1.49141	0.61916	-2.27812	1.35905	0.76871	-2.27748	1.30445	0.71224	-2.25155	1.25465	0.91028	-2.23035	1.18824	0.99162	-2.15749	1.18288	0.96623	-2.18837	1.16347	1.05270	-2.12993	1.06415	0.23371	-2.13634	1.06227	0.49006	-2.31415	1.10829	0.31239	-2.31410	1.11114	0.40303	-2.19282	0.99312	0.17586	-2.19870	0.76127	0.18492	-2.22563	0.56464	0.21881	-2.29442	0.27391	0.21773	-2.29333	0.10272	0.23609	-2.36489	0.05158	0.29349	-2.07176	0.04452	0.28311	-2.17808	0.03292	0.19125	-2.21443	0.99384	0.54624	-2.21945	0.69374	0.53265	-2.22928	0.55420	0.50653	-2.26888	0.40598	0.52671	-2.29033	0.10521	0.49770	-2.36406	0.05703	0.43451	-2.06901	0.04647	0.47716	-2.18966	0.02915	0.55416	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.05000	    6	-2.17221	1.77578	0.25173	-2.12919	1.85876	0.35421	-2.19603	1.77864	0.44293	-2.07842	1.78283	0.32995	-2.27653	1.60790	0.33637	-2.31643	1.27032	0.35215	-2.32313	1.08784	0.36410	-2.09068	1.14295	0.35216	-2.08405	1.31650	0.34826	-2.10338	1.47762	0.35057	-2.36083	1.42557	0.42490	-2.22521	1.57391	0.17205	-2.25500	1.48531	0.06775	-2.21455	1.33447	-0.07054	-2.22276	1.28427	-0.01120	-2.19299	1.28156	-0.14384	-2.15088	1.15127	-0.26451	-2.07593	1.14964	-0.23955	-2.10758	1.11536	-0.32810	-2.26088	1.57292	0.52229	-2.29644	1.49135	0.61913	-2.27800	1.35899	0.76863	-2.27744	1.30439	0.71212	-2.25159	1.25446	0.91017	-2.23034	1.18798	0.99146	-2.15754	1.18273	0.96608	-2.18841	1.16329	1.05250	-2.12985	1.06412	0.23370	-2.13623	1.06227	0.48998	-2.31405	1.10831	0.31239	-2.31400	1.11112	0.40295	-2.19254	0.99328	0.17537	-2.19867	0.76126	0.18484	-2.22560	0.56462	0.21882	-2.29444	0.27392	0.21770	-2.29334	0.10272	0.23608	-2.36493	0.05159	0.29350	-2.07173	0.04459	0.28312	-2.17807	0.03290	0.19127	-2.21437	0.99383	0.54621	-2.21941	0.69374	0.53262	-2.22926	0.55417	0.50646	-2.26884	0.40606	0.52688	-2.29033	0.10520	0.49769	-2.36405	0.05703	0.43452	-2.06900	0.04648	0.47722	-2.18966	0.02913	0.55414	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.06000	    7	-2.17212	1.77578	0.25169	-2.12906	1.85871	0.35422	-2.19600	1.77861	0.44285	-2.07835	1.78281	0.32990	-2.27650	1.60786	0.33638	-2.31635	1.27032	0.35213	-2.32303	1.08787	0.36406	-2.09061	1.14293	0.35210	-2.08398	1.31646	0.34822	-2.10335	1.47759	0.35049	-2.36079	1.42557	0.42483	-2.22518	1.57389	0.17196	-2.25498	1.48524	0.06776	-2.21455	1.33432	-0.07048	-2.22275	1.28415	-0.01110	-2.19299	1.28135	-0.14369	-2.15080	1.15101	-0.26432	-2.07581	1.14941	-0.23943	-2.10749	1.11505	-0.32790	-2.26077	1.57288	0.52231	-2.29644	1.49128	0.61907	-2.27788	1.35887	0.76851	-2.27740	1.30432	0.71198	-2.25160	1.25434	0.91006	-2.23034	1.18778	0.99129	-2.15752	1.18253	0.96596	-2.18912	1.16306	1.05251	-2.12980	1.06410	0.23362	-2.13617	1.06226	0.48998	-2.31397	1.10830	0.31237	-2.31390	1.11115	0.40292	-2.19258	0.99315	0.17566	-2.19865	0.76125	0.18479	-2.22561	0.56464	0.21881	-2.29444	0.27392	0.21771	-2.29333	0.10270	0.23607	-2.36493	0.05158	0.29347	-2.07176	0.04453	0.28309	-2.17808	0.03289	0.19127	-2.21428	0.99385	0.54622	-2.21937	0.69374	0.53256	-2.22926	0.55419	0.50645	-2.26885	0.40602	0.52673	-2.29033	0.10522	0.49771	-2.36404	0.05703	0.43453	-2.06900	0.04651	0.47719	-2.18967	0.02914	0.55414	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.07000	    8	-2.17207	1.77576	0.25172	-2.12896	1.85870	0.35422	-2.19589	1.77859	0.44287	-2.07827	1.78277	0.32993	-2.27642	1.60786	0.33637	-2.31629	1.27030	0.35205	-2.32295	1.08789	0.36404	-2.09053	1.14292	0.35207	-2.08391	1.31645	0.34818	-2.10330	1.47757	0.35042	-2.36073	1.42552	0.42477	-2.22513	1.57384	0.17192	-2.25491	1.48516	0.06770	-2.21452	1.33419	-0.07045	-2.22277	1.28401	-0.01106	-2.19294	1.28113	-0.14360	-2.15071	1.15077	-0.26425	-2.07578	1.14919	-0.23922	-2.10731	1.11481	-0.32784	-2.26074	1.57285	0.52228	-2.29638	1.49121	0.61904	-2.27790	1.35873	0.76834	-2.27735	1.30420	0.71187	-2.25164	1.25422	0.90990	-2.23027	1.18757	0.99116	-2.15748	1.18236	0.96576	-2.18904	1.16288	1.05239	-2.12973	1.06407	0.23366	-2.13609	1.06225	0.49000	-2.31386	1.10833	0.31232	-2.31383	1.11116	0.40290	-2.19264	0.99306	0.17583	-2.19862	0.76119	0.18487	-2.22560	0.56463	0.21873	-2.29446	0.27391	0.21771	-2.29335	0.10270	0.23608	-2.36491	0.05159	0.29348	-2.07172	0.04458	0.28313	-2.17810	0.03289	0.19125	-2.21417	0.99387	0.54622	-2.21930	0.69374	0.53255	-2.22923	0.55421	0.50649	-2.26882	0.40601	0.52661	-2.29033	0.10522	0.49770	-2.36402	0.05702	0.43454	-2.06900	0.04647	0.47721	-2.18964	0.02914	0.55417	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.08000	    9	-2.17190	1.77581	0.25144	-2.12888	1.85868	0.35417	-2.19501	1.77857	0.44350	-2.07819	1.78278	0.32988	-2.27636	1.60788	0.33632	-2.31620	1.27030	0.35205	-2.32290	1.08791	0.36398	-2.09049	1.14291	0.35201	-2.08381	1.31644	0.34814	-2.10325	1.47755	0.35041	-2.36067	1.42551	0.42472	-2.22509	1.57383	0.17186	-2.25490	1.48508	0.06771	-2.21448	1.33406	-0.07041	-2.22268	1.28390	-0.01093	-2.19290	1.28093	-0.14349	-2.15070	1.15054	-0.26409	-2.07570	1.14899	-0.23906	-2.10725	1.11457	-0.32770	-2.26066	1.57283	0.52231	-2.29640	1.49114	0.61893	-2.27785	1.35866	0.76828	-2.27731	1.30408	0.71176	-2.25158	1.25408	0.90985	-2.23018	1.18740	0.99099	-2.15738	1.18222	0.96553	-2.18893	1.16265	1.05222	-2.12966	1.06407	0.23363	-2.13601	1.06224	0.48997	-2.31377	1.10833	0.31227	-2.31374	1.11114	0.40285	-2.19257	0.99302	0.17584	-2.19858	0.76118	0.18482	-2.22557	0.56465	0.21872	-2.29445	0.27393	0.21769	-2.29333	0.10271	0.23607	-2.36489	0.05158	0.29347	-2.07178	0.04452	0.28310	-2.17808	0.03290	0.19126	-2.21410	0.99386	0.54618	-2.21924	0.69376	0.53244	-2.22920	0.55419	0.50646	-2.26882	0.40599	0.52660	-2.29033	0.10523	0.49769	-2.36408	0.05713	0.43441	-2.06902	0.04649	0.47718	-2.18966	0.02913	0.55412	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.09000	   10	-2.17192	1.77576	0.25160	-2.12880	1.85865	0.35413	-2.19486	1.77862	0.44357	-2.07812	1.78275	0.32983	-2.27629	1.60788	0.33626	-2.31611	1.27027	0.35203	-2.32282	1.08793	0.36397	-2.09040	1.14289	0.35196	-2.08377	1.31641	0.34808	-2.10318	1.47753	0.35036	-2.36060	1.42548	0.42467	-2.22503	1.57379	0.17183	-2.25484	1.48504	0.06771	-2.21446	1.33394	-0.07040	-2.22273	1.28381	-0.01094	-2.19282	1.28077	-0.14344	-2.15057	1.15032	-0.26395	-2.07560	1.14884	-0.23896	-2.10717	1.11433	-0.32759	-2.26065	1.57272	0.52218	-2.29636	1.49109	0.61889	-2.27787	1.35861	0.76818	-2.27727	1.30402	0.71165	-2.25152	1.25389	0.90972	-2.23010	1.18721	0.99084	-2.15732	1.18205	0.96536	-2.18888	1.16243	1.05200	-2.12959	1.06404	0.23355	-2.13594	1.06224	0.48996	-2.31370	1.10835	0.31226	-2.31364	1.11117	0.40282	-2.19244	0.99305	0.17567	-2.19850	0.76117	0.18481	-2.22557	0.56464	0.21870	-2.29444	0.27391	0.21769	-2.29332	0.10269	0.23609	-2.36490	0.05159	0.29351	-2.07177	0.04452	0.28308	-2.17807	0.03291	0.19125	-2.21401	0.99386	0.54612	-2.21916	0.69374	0.53235	-2.22915	0.55422	0.50644	-2.26877	0.40600	0.52666	-2.29033	0.10521	0.49769	-2.36401	0.05694	0.43462	-2.06901	0.04648	0.47714	-2.18966	0.02914	0.55414	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
