TimeStamp,FrameNumber,T10.PosX,T10.PosY,T10.PosZ,SACR.PosX,SACR.PosY,SACR.PosZ,NAVE.PosX,NAVE.PosY,NAVE.PosZ,XYPH.PosX,XYPH.PosY,XYPH.PosZ,STRN.PosX,STRN.PosY,STRN.PosZ,NAVE.PosX,NAVE.PosY,NAVE.PosZ,XYPH.PosX,XYPH.PosY,XYPH.PosZ,STRN.PosX,STRN.PosY,STRN.PosZ,LASIS.PosX,LASIS.PosY,LASIS.PosZ,RASIS.PosX,RASIS.PosY,RASIS.PosZ,LPSIS.PosX,LPSIS.PosY,LPSIS.PosZ,RPSIS.PosX,RPSIS.PosY,RPSIS.PosZ,LGTRO.PosX,LGTRO.PosY,LGTRO.PosZ,FLTHI.PosX,FLTHI.PosY,FLTHI.PosZ,LLEK.PosX,LLEK.PosY,LLEK.PosZ,LATI.PosX,LATI.PosY,LATI.PosZ,LLM.PosX,LLM.PosY,LLM.PosZ,LHEE.PosX,LHEE.PosY,LHEE.PosZ,LTOE.PosX,LTOE.PosY,LTOE.PosZ,LMT5.PosX,LMT5.PosY,LMT5.PosZ,RGTRO.PosX,RGTRO.PosY,RGTRO.PosZ,FRTHI.PosX,FRTHI.PosY,FRTHI.PosZ,RLEK.PosX,RLEK.PosY,RLEK.PosZ,RATI.PosX,RATI.PosY,RATI.PosZ,RLM.PosX,RLM.PosY,RLM.PosZ,RHEE.PosX,RHEE.PosY,RHEE.PosZ,RTOE.PosX,RTOE.PosY,RTOE.PosZ,RMT5.PosX,RMT5.PosY,RMT5.PosZ,FP1.CopX,FP1.CopY,FP1.CopZ,FP1.ForX,FP1.ForY,FP1.ForZ,FP1.MomX,FP1.MomY,FP1.MomZ,FP2.CopX,FP2.CopY,FP2.CopZ,FP2.ForX,FP2.ForY,FP2.ForZ,FP2.MomX,FP2.MomY,FP2.MomZ
0.00000,    1    0.04276    1.25174    0.41675    0.04888    1.03645    0.42353    0.00548    1.10364    0.16935    0.04859    1.30546    0.21118    0.05675    1.46772    0.19677    0.00548    1.10364    0.16935    0.04859    1.30546    0.21118    0.05675    1.46772    0.19677   -0.10899    1.03876    0.23865    0.14229    1.05142    0.19813   -0.00084    1.05882    0.42221    0.09344    1.06793    0.40904   -0.15257    0.94325    0.32075   -0.16428    0.73426    0.27457   -0.16370    0.54790    0.22878   -0.14169    0.38135    0.47046   -0.10232    0.28457    0.61825   -0.02148    0.30631    0.65537   -0.11278    0.04935    0.59429   -0.15733    0.14714    0.66824    0.22199    0.94676    0.26334    0.18712    0.67150    0.14530    0.16930    0.56619    0.11156    0.19792    0.40121    0.17280    0.16192    0.10208    0.19933    0.09901    0.05508    0.24664    0.14452    0.06155   -0.03005    0.22068    0.03088    0.06991    1.95822    0.00000    5.66445  -44.83305    2.14568  -35.30166  -12.15409  -31.59289    4.20172    0.15707    0.00000    0.09156  -82.39696  867.48578   82.33776  -79.42913  -36.48182  136.25182
0.01047,    2    0.04414    1.25591    0.41785    0.05018    1.04079    0.42478    0.00724    1.10775    0.17039    0.04872    1.30960    0.21229    0.05684    1.47187    0.19778    0.00724    1.10775    0.17039    0.04872    1.30960    0.21229    0.05684    1.47187    0.19778   -0.10787    1.04388    0.24020    0.14359    1.05460    0.19932    0.00038    1.06304    0.42350    0.09498    1.07207    0.41010   -0.15169    0.94799    0.32179   -0.16427    0.73944    0.26910   -0.16506    0.55510    0.21812   -0.13963    0.38737    0.45611   -0.10017    0.28564    0.60128   -0.01974    0.30372    0.64207   -0.11485    0.05293    0.56507   -0.15951    0.14765    0.64269    0.22293    0.94987    0.26533    0.18640    0.67232    0.15281    0.16836    0.56582    0.12278    0.19767    0.40180    0.18696    0.16160    0.10244    0.21589    0.09889    0.05514    0.26354    0.14424    0.06089   -0.01329    0.22057    0.03079    0.08679    1.41175    0.00000   -9.58187  -11.93547    0.91095   28.01842    8.72857   10.85843    1.28603    0.14962    0.00000    0.10124  -50.43373  791.80829   70.46031  -80.16616   -2.54286  118.46880
0.01974,    3    0.04538    1.26006    0.41895    0.05124    1.04506    0.42612    0.00928    1.11219    0.17162    0.04895    1.31385    0.21345    0.05688    1.47611    0.19882    0.00928    1.11219    0.17162    0.04895    1.31385    0.21345    0.05688    1.47611    0.19882   -0.10649    1.04919    0.24130    0.14488    1.05794    0.20067    0.00143    1.06731    0.42488    0.09624    1.07613    0.41122   -0.15183    0.95304    0.32334   -0.16507    0.74478    0.26456   -0.16606    0.56249    0.20817   -0.13776    0.39128    0.44132   -0.09836    0.28507    0.58388   -0.01808    0.29916    0.62743   -0.11727    0.05544    0.53473   -0.16156    0.14684    0.61634    0.22351    0.95272    0.26733    0.18572    0.67286    0.16184    0.16793    0.56545    0.13524    0.19762    0.40218    0.20149    0.16125    0.10282    0.23247    0.09871    0.05526    0.28051    0.14397    0.06034    0.00351    0.22047    0.03074    0.10366   -1.84965    0.00000   -7.90998   45.69896    1.32734  -12.78786   10.49925   19.07056   -2.45512    0.14957    0.00000    0.10523  -28.48962  729.15070   81.54593  -76.73070  -10.25937  109.05840
0.03078,    4    0.04659    1.26410    0.42000    0.05205    1.04917    0.42745    0.01144    1.11685    0.17294    0.04929    1.31808    0.21457    0.05692    1.48032    0.19988    0.01144    1.11685    0.17294    0.04929    1.31808    0.21457    0.05692    1.48032    0.19988   -0.10463    1.05438    0.24252    0.14608    1.06142    0.20210    0.00218    1.07144    0.42624    0.09740    1.08002    0.41233   -0.15151    0.95742    0.32443   -0.16461    0.75029    0.25943   -0.16683    0.56997    0.19883   -0.13633    0.39355    0.42636   -0.09691    0.28265    0.56615   -0.01645    0.29253    0.61120   -0.12139    0.05812    0.50131   -0.16319    0.14442    0.58996    0.22377    0.95551    0.26921    0.18533    0.67338    0.17172    0.16790    0.56521    0.14877    0.19725    0.40240    0.21699    0.16087    0.10321    0.24915    0.09863    0.05533    0.29745    0.14366    0.05982    0.02034    0.22046    0.03068    0.12060 -316.91125    0.00000 -304.53409  -21.85465   -0.01255  -11.69343   -3.82304  -35.04107    3.97842    0.14907    0.00000    0.14209  -35.64599  657.93634   41.79607  -93.48331  -22.99816   98.07820
0.04013,    5    0.04772    1.26789    0.42100    0.05267    1.05303    0.42882    0.01349    1.12150    0.17427    0.04970    1.32219    0.21556    0.05690    1.48439    0.20091    0.01349    1.12150    0.17427    0.04970    1.32219    0.21556    0.05690    1.48439    0.20091   -0.10276    1.05942    0.24321    0.14714    1.06490    0.20360    0.00289    1.07545    0.42764    0.09831    1.08368    0.41334   -0.15036    0.96196    0.32489   -0.16437    0.75560    0.25506   -0.16725    0.57748    0.18975   -0.13548    0.39454    0.41132   -0.09598    0.27837    0.54782   -0.01495    0.28408    0.59331   -0.12423    0.05866    0.47021   -0.16452    0.14035    0.56360    0.22397    0.95826    0.27097    0.18497    0.67373    0.18236    0.16799    0.56501    0.16285    0.19692    0.40262    0.23308    0.16055    0.10359    0.26567    0.09870    0.05523    0.31433    0.14361    0.05948    0.03725    0.22046    0.03060    0.13753    0.75249    0.00000    1.98067  -27.35814    3.80536    7.69346   -7.53717   -2.28825    2.86351    0.15173    0.00000    0.17622  -77.12231  589.85461   44.64666 -103.94264  -21.46590   89.49850
0.05079,    6    0.04884    1.27132    0.42187    0.05314    1.05666    0.43023    0.01537    1.12606    0.17557    0.05007    1.32613    0.21646    0.05686    1.48827    0.20186    0.01537    1.12606    0.17557    0.05007    1.32613    0.21646    0.05686    1.48827    0.20186   -0.10101    1.06397    0.24413    0.14807    1.06825    0.20511    0.00350    1.07928    0.42905    0.09912    1.08711    0.41445   -0.15069    0.96638    0.32602   -0.16376    0.76087    0.25087   -0.16744    0.58490    0.18086   -0.13496    0.39449    0.39617   -0.09548    0.27238    0.52883   -0.01365    0.27408    0.57394   -0.12820    0.05901    0.43752   -0.16561    0.13466    0.53695    0.22430    0.96091    0.27286    0.18471    0.67414    0.19323    0.16807    0.56478    0.17725    0.19694    0.40284    0.24954    0.16009    0.10399    0.28196    0.09892    0.05514    0.33108    0.14351    0.05908    0.05405    0.22042    0.03054    0.15451    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000    0.15048    0.00000    0.15763  -29.63817  550.49670   36.72836  -86.77538    2.70869   82.83728
0.06008,    7    0.04984    1.27440    0.42272    0.05360    1.06000    0.43156    0.01695    1.13023    0.17680    0.05043    1.32982    0.21727    0.05676    1.49182    0.20278    0.01695    1.13023    0.17680    0.05043    1.32982    0.21727    0.05676    1.49182    0.20278   -0.09937    1.06801    0.24510    0.14882    1.07131    0.20666    0.00402    1.08280    0.43045    0.09995    1.09031    0.41551   -0.14979    0.97014    0.32649   -0.16427    0.76586    0.24780   -0.16744    0.59208    0.17214   -0.13482    0.39348    0.38081   -0.09538    0.26501    0.50903   -0.01236    0.26283    0.55341   -0.13198    0.05875    0.40457   -0.16672    0.12767    0.50952    0.22470    0.96316    0.27499    0.18450    0.67440    0.20417    0.16804    0.56452    0.19164    0.19724    0.40310    0.26582    0.15978    0.10428    0.29853    0.09890    0.05523    0.34848    0.14335    0.05870    0.07089    0.22039    0.03053    0.17139   -0.52793    0.00000    0.24383   19.37357    6.69921    2.06500   -1.63346  -11.39805   -3.53671    0.13607    0.00000    0.17772   12.86717  493.49857    7.11393  -87.70411    5.94414   67.15058
0.07179,    8    0.05085    1.27705    0.42352    0.05407    1.06306    0.43290    0.01822    1.13384    0.17799    0.05078    1.33317    0.21808    0.05659    1.49505    0.20369    0.01822    1.13384    0.17799    0.05078    1.33317    0.21808    0.05659    1.49505    0.20369   -0.09795    1.07150    0.24623    0.14941    1.07397    0.20823    0.00458    1.08597    0.43182    0.10072    1.09324    0.41657   -0.14982    0.97388    0.32745   -0.16435    0.77050    0.24446   -0.16734    0.59892    0.16375   -0.13507    0.39148    0.36516   -0.09558    0.25641    0.48827   -0.01219    0.25056    0.53148   -0.13556    0.05840    0.37072   -0.16791    0.11974    0.48091    0.22504    0.96498    0.27720    0.18433    0.67449    0.21507    0.16793    0.56420    0.20581    0.19798    0.40332    0.28127    0.15935    0.10456    0.31506    0.09913    0.05517    0.36519    0.14320    0.05839    0.08768    0.22025    0.03061    0.18832    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000    0.15109    0.00000    0.21886  -38.56664  449.28836   15.82405  -98.33075  -19.17864   67.88236
0.08008,    9    0.05182    1.27927    0.42424    0.05452    1.06576    0.43422    0.01914    1.13688    0.17909    0.05104    1.33610    0.21885    0.05634    1.49777    0.20451    0.01914    1.13688    0.17909    0.05104    1.33610    0.21885    0.05634    1.49777    0.20451   -0.09666    1.07439    0.24742    0.14998    1.07605    0.20973    0.00517    1.08874    0.43315    0.10151    1.09579    0.41768   -0.14939    0.97703    0.32807   -0.16420    0.77476    0.24123   -0.16703    0.60530    0.15594   -0.13547    0.38838    0.34908   -0.09616    0.24690    0.46635   -0.01239    0.23741    0.50876   -0.13851    0.05779    0.33623   -0.16951    0.11142    0.45082    0.22563    0.96648    0.28002    0.18427    0.67441    0.22590    0.16780    0.56387    0.21967    0.19866    0.40320    0.29572    0.15898    0.10483    0.33163    0.09880    0.05509    0.38233    0.14304    0.05806    0.10449    0.22015    0.03068    0.20517   -6.19179    0.00000   -7.00950  -40.97784   -0.91349   -2.62537   -6.40312   -8.50357    5.65614    0.15596    0.00000    0.22187  -42.81041  422.31210    5.37190  -93.69742   -6.09429   65.86238
0.08984,   10    0.05279    1.28098    0.42495    0.05507    1.06794    0.43553    0.01968    1.13915    0.18023    0.05127    1.33851    0.21953    0.05599    1.50001    0.20527    0.01968    1.13915    0.18023    0.05127    1.33851    0.21953    0.05599    1.50001    0.20527   -0.09569    1.07677    0.24874    0.15050    1.07753    0.21120    0.00581    1.09106    0.43445    0.10232    1.09792    0.41884   -0.14883    0.97957    0.32855   -0.16414    0.77854    0.23809   -0.16654    0.61101    0.14884   -0.13591    0.38427    0.33260   -0.09727    0.23670    0.44319   -0.01370    0.22390    0.48550   -0.14053    0.05684    0.30114   -0.17135    0.10284    0.41906    0.22535    0.96745    0.28171    0.18439    0.67410    0.23665    0.16795    0.56345    0.23335    0.19966    0.40306    0.30982    0.15866    0.10514    0.34841    0.09905    0.05507    0.39898    0.14285    0.05767    0.12120    0.21993    0.03076    0.22208    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   -0.00000    0.00000    0.00000    0.13936    0.00000    0.24362  -22.99558  384.42383  -15.21568  -93.65418    2.24368   53.57520
