TimeStamp	FrameNumber	LHEAD.PosX	LHEAD.PosY	LHEAD.PosZ	THEAD.PosX	THEAD.PosY	THEAD.PosZ	RHEAD.PosX	RHEAD.PosY	RHEAD.PosZ	FHEAD.PosX	FHEAD.PosY	FHEAD.PosZ	C7.PosX	C7.PosY	C7.PosZ	T10.PosX	T10.PosY	T10.PosZ	SACR.PosX	SACR.PosY	SACR.PosZ	NAVE.PosX	NAVE.PosY	NAVE.PosZ	XYPH.PosX	XYPH.PosY	XYPH.PosZ	STRN.PosX	STRN.PosY	STRN.PosZ	BBAC.PosX	BBAC.PosY	BBAC.PosZ	LSHO.PosX	LSHO.PosY	LSHO.PosZ	LDELT.PosX	LDELT.PosY	LDELT.PosZ	LLEE.PosX	LLEE.PosY	LLEE.PosZ	LMEE.PosX	LMEE.PosY	LMEE.PosZ	LFRM.PosX	LFRM.PosY	LFRM.PosZ	LMW.PosX	LMW.PosY	LMW.PosZ	LLW.PosX	LLW.PosY	LLW.PosZ	LFIN.PosX	LFIN.PosY	LFIN.PosZ	RSHO.PosX	RSHO.PosY	RSHO.PosZ	RDELT.PosX	RDELT.PosY	RDELT.PosZ	RLEE.PosX	RLEE.PosY	RLEE.PosZ	RMEE.PosX	RMEE.PosY	RMEE.PosZ	RFRM.PosX	RFRM.PosY	RFRM.PosZ	RMW.PosX	RMW.PosY	RMW.PosZ	RLW.PosX	RLW.PosY	RLW.PosZ	RFIN.PosX	RFIN.PosY	RFIN.PosZ	LASIS.PosX	LASIS.PosY	LASIS.PosZ	RASIS.PosX	RASIS.PosY	RASIS.PosZ	LPSIS.PosX	LPSIS.PosY	LPSIS.PosZ	RPSIS.PosX	RPSIS.PosY	RPSIS.PosZ	LGTRO.PosX	LGTRO.PosY	LGTRO.PosZ	FLTHI.PosX	FLTHI.PosY	FLTHI.PosZ	LLEK.PosX	LLEK.PosY	LLEK.PosZ	LATI.PosX	LATI.PosY	LATI.PosZ	LLM.PosX	LLM.PosY	LLM.PosZ	LHEE.PosX	LHEE.PosY	LHEE.PosZ	LTOE.PosX	LTOE.PosY	LTOE.PosZ	LMT5.PosX	LMT5.PosY	LMT5.PosZ	RGTRO.PosX	RGTRO.PosY	RGTRO.PosZ	FRTHI.PosX	FRTHI.PosY	FRTHI.PosZ	RLEK.PosX	RLEK.PosY	RLEK.PosZ	RATI.PosX	RATI.PosY	RATI.PosZ	RLM.PosX	RLM.PosY	RLM.PosZ	RHEE.PosX	RHEE.PosY	RHEE.PosZ	RTOE.PosX	RTOE.PosY	RTOE.PosZ	RMT5.PosX	RMT5.PosY	RMT5.PosZ	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
0.00000	    1	0.64327	1.74749	0.23837	0.55616	1.84333	0.30730	0.45285	1.76524	0.22996	0.58217	1.75804	0.34192	0.53962	1.56625	0.12938	0.55655	1.24480	0.11121	0.54568	1.08586	0.09794	0.55758	1.09659	0.37291	0.54946	1.33155	0.34439	0.54498	1.47590	0.30749	0.43245	1.40127	0.07153	0.72834	1.55298	0.17407	0.85068	1.44272	0.18446	0.96853	1.30587	0.19109	0.90623	1.26027	0.20476	1.10742	1.18742	0.23244	1.16920	1.11056	0.24989	1.13367	1.10675	0.32565	1.21828	1.05565	0.30579	0.36671	1.55574	0.19360	0.23624	1.43303	0.18010	0.11006	1.29995	0.20329	0.18062	1.25120	0.19750	0.03263	1.23720	0.21814	-0.08168	1.11714	0.25810	-0.04239	1.09495	0.33255	-0.12445	1.07000	0.31755	0.68272	1.06274	0.28916	0.42082	1.06274	0.29572	0.59992	1.11304	0.11260	0.49382	1.11140	0.11478	0.73241	0.97186	0.19250	0.72900	0.79946	0.19181	0.70349	0.56586	0.19226	0.69683	0.24427	0.12753	0.68621	0.09703	0.11590	0.63972	0.05304	0.03395	0.64005	0.05391	0.33282	0.73228	0.03644	0.23367	0.35699	0.98129	0.22036	0.36033	0.69172	0.22412	0.38271	0.58534	0.22174	0.34923	0.40350	0.15342	0.37681	0.10175	0.12078	0.41950	0.05847	0.03676	0.41577	0.05282	0.34799	0.32754	0.03535	0.23898	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.01000	    2	0.64324	1.74749	0.23836	0.55609	1.84332	0.30725	0.45281	1.76525	0.22991	0.58210	1.75806	0.34194	0.53961	1.56626	0.12939	0.55653	1.24481	0.11120	0.54561	1.08587	0.09792	0.55759	1.09663	0.37294	0.54947	1.33155	0.34438	0.54498	1.47592	0.30754	0.43241	1.40128	0.07155	0.72831	1.55302	0.17408	0.85071	1.44276	0.18443	0.96855	1.30594	0.19103	0.90626	1.26034	0.20471	1.10742	1.18748	0.23237	1.16928	1.11064	0.24987	1.13369	1.10682	0.32563	1.21834	1.05573	0.30579	0.36669	1.55576	0.19364	0.23620	1.43306	0.18016	0.11003	1.30001	0.20329	0.18075	1.25138	0.19707	0.03259	1.23724	0.21815	-0.08172	1.11720	0.25808	-0.04245	1.09498	0.33253	-0.12450	1.07004	0.31760	0.68272	1.06273	0.28912	0.42085	1.06275	0.29572	0.59982	1.11304	0.11256	0.49385	1.11139	0.11475	0.73241	0.97188	0.19246	0.72901	0.79947	0.19173	0.70345	0.56588	0.19223	0.69682	0.24426	0.12751	0.68619	0.09703	0.11591	0.63975	0.05304	0.03397	0.64004	0.05394	0.33281	0.73231	0.03644	0.23367	0.35699	0.98130	0.22037	0.36035	0.69172	0.22415	0.38270	0.58534	0.22176	0.34926	0.40349	0.15344	0.37683	0.10173	0.12078	0.41950	0.05847	0.03674	0.41579	0.05282	0.34800	0.32754	0.03534	0.23897	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.02000	    3	0.64318	1.74746	0.23833	0.55607	1.84335	0.30720	0.45275	1.76524	0.22992	0.58203	1.75808	0.34190	0.53961	1.56623	0.12940	0.55654	1.24483	0.11117	0.54566	1.08586	0.09789	0.55769	1.09664	0.37293	0.54949	1.33157	0.34437	0.54495	1.47593	0.30753	0.43239	1.40127	0.07158	0.72831	1.55308	0.17413	0.85064	1.44279	0.18438	0.96857	1.30599	0.19101	0.90629	1.26040	0.20466	1.10744	1.18758	0.23236	1.16924	1.11070	0.24985	1.13369	1.10690	0.32562	1.21833	1.05579	0.30574	0.36671	1.55575	0.19360	0.23615	1.43312	0.18018	0.10999	1.30005	0.20331	0.18050	1.25127	0.19737	0.03252	1.23728	0.21816	-0.08175	1.11727	0.25801	-0.04251	1.09503	0.33249	-0.12456	1.07008	0.31754	0.68276	1.06275	0.28907	0.42085	1.06275	0.29572	0.59986	1.11306	0.11253	0.49381	1.11138	0.11473	0.73242	0.97189	0.19238	0.72900	0.79944	0.19169	0.70346	0.56587	0.19218	0.69685	0.24426	0.12749	0.68620	0.09702	0.11591	0.63973	0.05303	0.03395	0.64006	0.05394	0.33281	0.73229	0.03643	0.23367	0.35701	0.98128	0.22036	0.36038	0.69171	0.22418	0.38272	0.58533	0.22178	0.34928	0.40347	0.15348	0.37682	0.10173	0.12078	0.41950	0.05848	0.03674	0.41575	0.05283	0.34797	0.32753	0.03535	0.23898	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.03000	    4	0.64316	1.74748	0.23834	0.55599	1.84335	0.30718	0.45271	1.76523	0.22988	0.58195	1.75808	0.34188	0.53962	1.56628	0.12938	0.55653	1.24481	0.11117	0.54561	1.08587	0.09786	0.55775	1.09667	0.37294	0.54949	1.33157	0.34437	0.54496	1.47596	0.30758	0.43244	1.40128	0.07160	0.72827	1.55310	0.17415	0.85072	1.44284	0.18442	0.96853	1.30600	0.19097	0.90631	1.26044	0.20460	1.10748	1.18759	0.23233	1.16928	1.11084	0.24975	1.13376	1.10692	0.32556	1.21836	1.05581	0.30567	0.36669	1.55576	0.19364	0.23617	1.43310	0.18023	0.10998	1.30006	0.20331	0.18048	1.25126	0.19745	0.03248	1.23731	0.21815	-0.08177	1.11727	0.25795	-0.04256	1.09503	0.33246	-0.12461	1.07009	0.31747	0.68279	1.06274	0.28905	0.42088	1.06275	0.29569	0.59996	1.11302	0.11245	0.49376	1.11136	0.11469	0.73244	0.97185	0.19232	0.72901	0.79943	0.19162	0.70354	0.56588	0.19220	0.69683	0.24425	0.12745	0.68619	0.09701	0.11590	0.63973	0.05303	0.03395	0.64006	0.05393	0.33279	0.73227	0.03643	0.23368	0.35700	0.98129	0.22037	0.36040	0.69170	0.22421	0.38276	0.58531	0.22179	0.34926	0.40344	0.15351	0.37683	0.10171	0.12078	0.41949	0.05847	0.03673	0.41577	0.05280	0.34798	0.32755	0.03535	0.23898	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.04000	    5	0.64308	1.74750	0.23836	0.55594	1.84335	0.30715	0.45263	1.76522	0.22989	0.58188	1.75813	0.34189	0.53959	1.56624	0.12941	0.55654	1.24485	0.11121	0.54559	1.08585	0.09781	0.55778	1.09662	0.37291	0.54948	1.33155	0.34433	0.54495	1.47593	0.30761	0.43242	1.40131	0.07163	0.72827	1.55318	0.17421	0.85068	1.44287	0.18442	0.96856	1.30608	0.19094	0.90634	1.26047	0.20457	1.10753	1.18769	0.23229	1.16932	1.11085	0.24973	1.13371	1.10698	0.32551	1.21839	1.05585	0.30558	0.36666	1.55574	0.19367	0.23612	1.43313	0.18026	0.10995	1.30006	0.20330	0.18050	1.25127	0.19745	0.03244	1.23731	0.21811	-0.08188	1.11727	0.25798	-0.04262	1.09503	0.33244	-0.12465	1.07007	0.31745	0.68281	1.06274	0.28897	0.42096	1.06271	0.29570	0.59977	1.11301	0.11244	0.49376	1.11136	0.11469	0.73245	0.97186	0.19224	0.72903	0.79943	0.19159	0.70350	0.56585	0.19215	0.69683	0.24426	0.12745	0.68620	0.09700	0.11591	0.63975	0.05300	0.03395	0.64009	0.05392	0.33280	0.73228	0.03642	0.23367	0.35699	0.98128	0.22039	0.36041	0.69170	0.22424	0.38278	0.58532	0.22183	0.34928	0.40348	0.15354	0.37681	0.10173	0.12078	0.41948	0.05848	0.03673	0.41577	0.05281	0.34797	0.32755	0.03534	0.23898	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.05000	    6	0.64304	1.74754	0.23837	0.55586	1.84337	0.30715	0.45259	1.76523	0.22986	0.58180	1.75816	0.34189	0.53967	1.56637	0.12934	0.55654	1.24489	0.11118	0.54557	1.08584	0.09781	0.55785	1.09664	0.37296	0.54951	1.33156	0.34432	0.54494	1.47595	0.30766	0.43234	1.40130	0.07165	0.72826	1.55325	0.17428	0.85064	1.44293	0.18445	0.96852	1.30613	0.19089	0.90634	1.26051	0.20452	1.10749	1.18772	0.23223	1.16928	1.11094	0.24957	1.13371	1.10701	0.32547	1.21835	1.05585	0.30543	0.36660	1.55579	0.19377	0.23617	1.43310	0.18032	0.10995	1.30004	0.20330	0.18052	1.25128	0.19744	0.03246	1.23729	0.21806	-0.08187	1.11727	0.25790	-0.04267	1.09504	0.33243	-0.12469	1.07011	0.31742	0.68281	1.06276	0.28897	0.42096	1.06273	0.29571	0.59989	1.11303	0.11236	0.49374	1.11135	0.11467	0.73248	0.97186	0.19219	0.72901	0.79944	0.19150	0.70353	0.56586	0.19212	0.69682	0.24423	0.12744	0.68621	0.09701	0.11592	0.63973	0.05303	0.03395	0.64006	0.05394	0.33278	0.73227	0.03642	0.23367	0.35703	0.98127	0.22040	0.36038	0.69170	0.22426	0.38279	0.58532	0.22183	0.34928	0.40347	0.15354	0.37681	0.10172	0.12078	0.41950	0.05847	0.03674	0.41575	0.05281	0.34796	0.32755	0.03536	0.23898	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.06000	    7	0.64299	1.74758	0.23839	0.55575	1.84339	0.30717	0.45255	1.76521	0.22985	0.58172	1.75820	0.34190	0.53952	1.56632	0.12950	0.55654	1.24494	0.11118	0.54556	1.08585	0.09773	0.55790	1.09663	0.37296	0.54951	1.33156	0.34427	0.54497	1.47596	0.30767	0.43234	1.40135	0.07165	0.72827	1.55333	0.17431	0.85063	1.44298	0.18443	0.96851	1.30619	0.19088	0.90632	1.26054	0.20451	1.10749	1.18781	0.23213	1.16930	1.11098	0.24948	1.13377	1.10703	0.32538	1.21839	1.05590	0.30533	0.36658	1.55578	0.19381	0.23614	1.43305	0.18032	0.10998	1.30004	0.20327	0.18046	1.25132	0.19767	0.03245	1.23728	0.21803	-0.08187	1.11729	0.25788	-0.04271	1.09506	0.33240	-0.12474	1.07009	0.31736	0.68289	1.06277	0.28889	0.42099	1.06274	0.29571	0.59984	1.11303	0.11231	0.49373	1.11136	0.11465	0.73249	0.97187	0.19211	0.72902	0.79943	0.19146	0.70356	0.56587	0.19211	0.69682	0.24423	0.12744	0.68618	0.09700	0.11590	0.63973	0.05303	0.03395	0.64007	0.05396	0.33280	0.73227	0.03643	0.23367	0.35705	0.98128	0.22041	0.36043	0.69170	0.22430	0.38278	0.58534	0.22188	0.34929	0.40346	0.15355	0.37680	0.10172	0.12078	0.41948	0.05849	0.03677	0.41578	0.05281	0.34797	0.32756	0.03533	0.23899	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.07000	    8	0.64294	1.74762	0.23840	0.55563	1.84340	0.30716	0.45249	1.76519	0.22986	0.58168	1.75823	0.34192	0.53946	1.56630	0.12955	0.55658	1.24499	0.11114	0.54554	1.08584	0.09770	0.55794	1.09659	0.37293	0.54953	1.33154	0.34426	0.54497	1.47595	0.30769	0.43231	1.40137	0.07168	0.72825	1.55337	0.17436	0.85072	1.44303	0.18449	0.96852	1.30624	0.19088	0.90633	1.26058	0.20452	1.10748	1.18782	0.23206	1.16925	1.11102	0.24936	1.13375	1.10705	0.32529	1.21841	1.05589	0.30518	0.36657	1.55579	0.19383	0.23613	1.43304	0.18035	0.10994	1.30003	0.20327	0.18048	1.25128	0.19771	0.03245	1.23728	0.21800	-0.08193	1.11727	0.25792	-0.04269	1.09502	0.33239	-0.12473	1.07006	0.31730	0.68296	1.06278	0.28884	0.42102	1.06273	0.29571	0.59962	1.11301	0.11233	0.49375	1.11137	0.11465	0.73250	0.97187	0.19205	0.72899	0.79942	0.19140	0.70350	0.56587	0.19206	0.69683	0.24425	0.12745	0.68619	0.09699	0.11591	0.63972	0.05302	0.03395	0.64008	0.05395	0.33280	0.73227	0.03643	0.23367	0.35707	0.98129	0.22044	0.36044	0.69170	0.22430	0.38280	0.58534	0.22185	0.34928	0.40347	0.15357	0.37678	0.10173	0.12078	0.41947	0.05848	0.03673	0.41577	0.05281	0.34798	0.32756	0.03536	0.23898	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.08000	    9	0.64293	1.74765	0.23847	0.55558	1.84342	0.30716	0.45243	1.76516	0.22987	0.58160	1.75824	0.34195	0.53950	1.56639	0.12950	0.55664	1.24504	0.11112	0.54553	1.08586	0.09768	0.55797	1.09659	0.37295	0.54956	1.33154	0.34432	0.54498	1.47596	0.30770	0.43236	1.40142	0.07170	0.72825	1.55342	0.17436	0.85061	1.44307	0.18446	0.96851	1.30627	0.19086	0.90631	1.26065	0.20448	1.10747	1.18787	0.23199	1.16916	1.11102	0.24925	1.13372	1.10704	0.32520	1.21836	1.05584	0.30502	0.36657	1.55578	0.19386	0.23614	1.43304	0.18035	0.10993	1.30005	0.20326	0.18048	1.25132	0.19775	0.03243	1.23730	0.21800	-0.08194	1.11727	0.25790	-0.04271	1.09500	0.33238	-0.12470	1.07005	0.31732	0.68301	1.06278	0.28880	0.42106	1.06274	0.29569	0.59992	1.11304	0.11222	0.49376	1.11137	0.11462	0.73247	0.97187	0.19197	0.72902	0.79944	0.19138	0.70355	0.56587	0.19203	0.69684	0.24425	0.12740	0.68621	0.09703	0.11591	0.63973	0.05303	0.03395	0.64007	0.05396	0.33282	0.73227	0.03644	0.23368	0.35706	0.98129	0.22044	0.36051	0.69174	0.22430	0.38282	0.58534	0.22184	0.34928	0.40349	0.15356	0.37682	0.10172	0.12077	0.41947	0.05847	0.03677	0.41576	0.05281	0.34799	0.32757	0.03535	0.23899	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.09000	   10	0.64280	1.74769	0.23846	0.55550	1.84344	0.30717	0.45233	1.76515	0.22989	0.58152	1.75825	0.34200	0.53948	1.56640	0.12951	0.55664	1.24504	0.11109	0.54552	1.08588	0.09765	0.55799	1.09662	0.37298	0.54958	1.33154	0.34430	0.54497	1.47595	0.30774	0.43235	1.40145	0.07170	0.72823	1.55345	0.17436	0.85059	1.44312	0.18445	0.96849	1.30632	0.19081	0.90628	1.26073	0.20454	1.10744	1.18787	0.23193	1.16915	1.11103	0.24916	1.13375	1.10701	0.32505	1.21834	1.05585	0.30491	0.36653	1.55579	0.19394	0.23616	1.43303	0.18032	0.10993	1.30006	0.20326	0.18044	1.25129	0.19746	0.03243	1.23728	0.21802	-0.08194	1.11727	0.25790	-0.04266	1.09496	0.33234	-0.12469	1.07001	0.31734	0.68304	1.06276	0.28876	0.42106	1.06274	0.29569	0.59977	1.11302	0.11223	0.49376	1.11137	0.11462	0.73252	0.97189	0.19195	0.72878	0.79935	0.19128	0.70354	0.56588	0.19203	0.69683	0.24423	0.12737	0.68619	0.09701	0.11591	0.63972	0.05304	0.03395	0.64008	0.05395	0.33280	0.73227	0.03644	0.23368	0.35711	0.98129	0.22042	0.36048	0.69172	0.22430	0.38285	0.58535	0.22184	0.34928	0.40349	0.15355	0.37681	0.10172	0.12078	0.41949	0.05847	0.03674	0.41578	0.05283	0.34797	0.32757	0.03534	0.23899	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
